,sample_idx,resnet50_cifar10_trades8_255_adv_conf1_255,resnet50_cifar10_trades8_255_adv_conf2_255,resnet50_cifar10_trades8_255_adv_conf4_255,resnet50_cifar10_trades8_255_is_acc,resnet50_cifar10_trades8_255_is_rob1_255,resnet50_cifar10_trades8_255_is_rob2_255,resnet50_cifar10_trades8_255_is_rob4_255,resnet50_cifar10_trades8_255_nat_conf,resnet50_cifar10_trades8_255_pred
4400,4400,0.19611358642578125,0.1961330324411392,0.22492219507694244,1,1,0,0,0.20123863220214844,3
4401,4401,0.6862708330154419,0.678811252117157,0.6557847261428833,1,1,1,1,0.6935713887214661,1
4402,4402,0.5042142271995544,0.4927387535572052,0.46544262766838074,1,1,1,1,0.5162472128868103,4
4403,4403,0.2791593074798584,0.29453933238983154,0.3478870987892151,0,1,0,0,0.28688758611679077,4
4404,4404,0.2613123655319214,0.2791699767112732,0.31652727723121643,0,0,0,0,0.2548673748970032,4
4405,4405,0.5033283233642578,0.4933417737483978,0.47318559885025024,1,1,1,1,0.5120283365249634,6
4406,4406,0.6105058193206787,0.6038356423377991,0.587812066078186,1,1,1,1,0.6167829036712646,5
4407,4407,0.6487717628479004,0.6425465941429138,0.6273388266563416,1,1,1,1,0.6545286178588867,3
4408,4408,0.2215218096971512,0.2438681274652481,0.29292938113212585,0,0,0,0,0.23229975998401642,4
4409,4409,0.7466704845428467,0.732918381690979,0.699825644493103,1,1,1,1,0.7578662037849426,8
4410,4410,0.6018409132957458,0.5923164486885071,0.5653824806213379,1,1,1,1,0.6096670627593994,9
4411,4411,0.4030752182006836,0.3912343978881836,0.3946373760700226,0,1,1,0,0.41478198766708374,3
4412,4412,0.5331748127937317,0.5163482427597046,0.47561293840408325,1,1,1,1,0.5482863783836365,7
4413,4413,0.5363423824310303,0.5265291333198547,0.5042235851287842,1,1,1,1,0.5455458164215088,6
4414,4414,0.2276348173618317,0.2245495766401291,0.26167505979537964,0,1,0,0,0.23081983625888824,3
4415,4415,0.9620893597602844,0.9611703157424928,0.9579542279243469,1,1,1,1,0.9630167484283447,0
4416,4416,0.28218600153923035,0.2999434173107147,0.3357929587364197,1,0,0,0,0.2852298319339752,4
4417,4417,0.8343536853790283,0.8310874104499817,0.822568416595459,1,1,1,1,0.8373149633407593,9
4418,4418,0.8532835841178894,0.8464537262916565,0.8321583271026611,1,1,1,1,0.8597046136856079,9
4419,4419,0.8087838888168335,0.7983195781707764,0.774576723575592,1,1,1,1,0.8181824684143066,0
4420,4420,0.3202853500843048,0.3015742003917694,0.26187774538993835,1,1,1,1,0.33781683444976807,5
4421,4421,0.480634480714798,0.4656051695346832,0.43689751625061035,0,1,1,1,0.49448642134666443,3
4422,4422,0.4968760907649994,0.4912925958633423,0.4792955219745636,1,1,1,1,0.5049961805343628,3
4423,4423,0.3766030967235565,0.36564645171165466,0.343144953250885,0,1,1,1,0.3876025676727295,3
4424,4424,0.971267819404602,0.9698061347007751,0.966988742351532,1,1,1,1,0.9727224707603455,1
4425,4425,0.6314753890037537,0.625714123249054,0.6122316122055054,1,1,1,1,0.6368635892868042,1
4426,4426,0.9310086965560912,0.9265236258506776,0.9172396659851074,1,1,1,1,0.935232400894165,0
4427,4427,0.4037206172943115,0.3892528414726257,0.35763946175575256,0,1,1,1,0.41934090852737427,4
4428,4428,0.6352847814559937,0.6170852184295654,0.5772320628166199,1,1,1,1,0.652611255645752,8
4429,4429,0.3844603896141052,0.36942002177238464,0.3948657214641571,1,1,1,0,0.3967035710811615,2
4430,4430,0.8877887129783629,0.8817462921142578,0.8693920969963074,1,1,1,1,0.894329845905304,1
4431,4431,0.4731263518333435,0.4522771239280701,0.40242862701416016,1,1,1,1,0.4930575489997864,1
4432,4432,0.2251543551683426,0.21955136954784396,0.24320775270462036,0,1,1,0,0.23175489902496338,2
4433,4433,0.7083698511123657,0.7020837664604187,0.6895230412483215,1,1,1,1,0.7146356701850891,5
4434,4434,0.982001543045044,0.9814655780792236,0.9802496433258057,1,1,1,1,0.9825201630592346,2
4435,4435,0.3543828129768372,0.3590739965438843,0.3638405203819275,1,1,1,1,0.3489324748516083,3
4436,4436,0.34536972641944885,0.3370810151100159,0.31744372844696045,1,1,1,1,0.35392412543296814,4
4437,4437,0.7272853255271912,0.7211337685585022,0.7060806155204773,1,1,1,1,0.7317144870758057,1
4438,4438,0.36134716868400574,0.34154844284057617,0.3219258189201355,0,1,1,0,0.38213369250297546,3
4439,4439,0.686566948890686,0.6589694619178772,0.5719538927078247,1,1,1,1,0.7088977098464966,9
4440,4440,0.4396796822547913,0.42123907804489136,0.38492387533187866,1,1,1,1,0.4578377604484558,2
4441,4441,0.8156907558441162,0.8037093877792358,0.7728657722473145,1,1,1,1,0.82723069190979,1
4442,4442,0.3208912014961243,0.3100191652774811,0.3471129834651947,1,1,1,0,0.33118900656700134,3
4443,4443,0.44337916374206543,0.4287542998790741,0.39645159244537354,1,1,1,1,0.4576789140701294,4
4444,4444,0.7983543276786804,0.7948000431060791,0.7856383323669434,1,1,1,1,0.8017459511756897,8
4445,4445,0.5271033048629761,0.5031420588493347,0.4499071538448334,1,1,1,1,0.5469975471496582,9
4446,4446,0.3902554214000702,0.3636208176612854,0.36051639914512634,1,1,1,0,0.41266995668411255,0
4447,4447,0.2749742865562439,0.26258140802383423,0.2760351300239563,0,1,1,0,0.2846209406852722,8
4448,4448,0.35787087678909296,0.381580650806427,0.42696061730384827,1,0,0,0,0.33994683623313904,4
4449,4449,0.2539592385292053,0.2765241861343384,0.3231818675994873,1,0,0,0,0.2612631320953369,9
4450,4450,0.3683294057846069,0.3499894738197327,0.319231241941452,1,1,1,1,0.3820098340511322,0
4451,4451,0.7230525612831116,0.7131405472755432,0.6915234327316284,1,1,1,1,0.7324858903884888,2
4452,4452,0.8495982885360718,0.8433053493499756,0.8287418484687805,1,1,1,1,0.8553512692451477,2
4453,4453,0.774695098400116,0.7660991549491882,0.7489621043205261,1,1,1,1,0.7831949591636658,0
4454,4454,0.4794791042804718,0.4701847732067108,0.4492366313934326,1,1,1,1,0.48799341917037964,6
4455,4455,0.8228320479393005,0.8179947137832642,0.8072144389152527,1,1,1,1,0.8269819617271423,8
4456,4456,0.8757855892181396,0.8702588081359863,0.8568829298019409,1,1,1,1,0.8809753656387329,7
4457,4457,0.39619579911232,0.3783973753452301,0.3421219289302826,1,1,1,1,0.41241416335105896,3
4458,4458,0.30435314774513245,0.3308337926864624,0.385556697845459,1,0,0,0,0.2877836227416992,3
4459,4459,0.8052341938018799,0.8008180260658264,0.7923368215560913,1,1,1,1,0.809227705001831,8
4460,4460,0.8465273976325989,0.8349411487579346,0.8060803413391113,1,1,1,1,0.8555530905723572,9
4461,4461,0.8425189256668091,0.8364445567131042,0.8241791129112244,1,1,1,1,0.8487265110015869,0
4462,4462,0.4882875978946686,0.47087162733078,0.43084925413131714,0,1,1,1,0.5058673024177551,5
4463,4463,0.5766773223876953,0.5658381581306458,0.5428000092506409,1,1,1,1,0.5858429670333862,5
4464,4464,0.3713025450706482,0.3621390461921692,0.344309002161026,1,1,1,1,0.38015320897102356,3
4465,4465,0.3500004112720489,0.3504418432712555,0.3916085362434387,1,1,0,0,0.37061917781829834,6
4466,4466,0.9375892281532288,0.9350841641426086,0.9290258288383484,1,1,1,1,0.9398125410079956,1
4467,4467,0.5356585979461671,0.5210749506950378,0.4911872446537018,1,1,1,1,0.5488569140434265,3
4468,4468,0.3978208601474762,0.3759245872497559,0.3662501573562622,1,1,1,0,0.42064037919044495,9
4469,4469,0.4162431955337525,0.4046695232391357,0.3749757409095764,1,1,1,1,0.4277122914791107,5
4470,4470,0.433650404214859,0.4028424322605133,0.43384745717048645,1,1,1,0,0.4632566571235657,0
4471,4471,0.34162545204162603,0.3339235484600067,0.34238141775131226,1,1,1,0,0.3498006761074066,5
4472,4472,0.3564145267009735,0.36503866314888,0.4027348756790161,1,1,0,0,0.37555184960365295,4
4473,4473,0.4391314685344696,0.428541362285614,0.40838727355003357,1,1,1,1,0.4490979015827179,4
4474,4474,0.7391865253448486,0.7306206822395325,0.7122673988342285,1,1,1,1,0.7466418743133545,0
4475,4475,0.7730060815811157,0.7669155597686768,0.7531115412712097,1,1,1,1,0.7791299223899841,1
4476,4476,0.2746679186820984,0.26435837149620056,0.2993330657482147,0,1,1,0,0.2842434048652649,3
4477,4477,0.2812466025352478,0.2781442105770111,0.2702016532421112,0,1,1,1,0.28271952271461487,3
4478,4478,0.5924068093299866,0.5347941517829895,0.42015907168388367,1,1,1,1,0.648699164390564,1
4479,4479,0.5756019949913025,0.5604994893074036,0.5237202644348145,1,1,1,1,0.5850915312767029,7
4480,4480,0.7624554634094238,0.7572773694992065,0.7429773807525635,1,1,1,1,0.7672281861305237,9
4481,4481,0.4327724277973175,0.3977552056312561,0.374261736869812,0,1,1,0,0.46649831533432007,8
4482,4482,0.6084767580032349,0.5972791910171509,0.56810462474823,1,1,1,1,0.620069682598114,6
4483,4483,0.8613775372505188,0.856373131275177,0.8443044424057007,1,1,1,1,0.8661831617355347,2
4484,4484,0.5644527077674866,0.558975338935852,0.5432904958724976,1,1,1,1,0.5697959661483765,4
4485,4485,0.388017863035202,0.3656449019908905,0.32794472575187683,0,1,1,1,0.41274580359458923,7
4486,4486,0.2816374599933624,0.3026343286037445,0.34734034538269043,1,0,0,0,0.2742981016635895,8
4487,4487,0.4834690690040589,0.4739872217178345,0.4539840817451477,1,1,1,1,0.4929235279560089,3
4488,4488,0.3888352811336517,0.3833664357662201,0.3670661449432373,1,1,1,1,0.3932218551635742,4
4489,4489,0.7258904576301575,0.7197766304016113,0.7060050368309021,1,1,1,1,0.7321449518203735,7
4490,4490,0.4078673720359802,0.39099934697151184,0.3558368682861328,1,1,1,1,0.42374470829963684,0
4491,4491,0.3935149312019348,0.3761509954929352,0.3456614315509796,1,1,1,1,0.4098058342933655,2
4492,4492,0.7427332997322083,0.7241721153259277,0.678900957107544,1,1,1,1,0.7594671249389648,8
4493,4493,0.3984066843986511,0.3871902227401733,0.362006813287735,1,1,1,1,0.408611923456192,4
4494,4494,0.5551370978355408,0.5407692193984985,0.5092918276786804,1,1,1,1,0.5682475566864014,8
4495,4495,0.3523674011230469,0.3460279405117035,0.3311536908149719,1,1,1,1,0.360856831073761,3
4496,4496,0.8786684274673462,0.8764135241508484,0.8717013001441956,1,1,1,1,0.8806799650192261,8
4497,4497,0.8973709940910339,0.8927897810935974,0.8826218247413635,1,1,1,1,0.9016583561897278,8
4498,4498,0.7423521876335144,0.7346751093864441,0.7163199186325073,1,1,1,1,0.7499425411224365,8
4499,4499,0.2021060436964035,0.2215953767299652,0.2641147971153259,1,0,0,0,0.18442416191101074,3
4500,4500,0.3462809920310974,0.3310345709323883,0.3646533489227295,1,1,1,0,0.36162665486335754,3
4501,4501,0.4418808519840241,0.4247559905052185,0.3909667730331421,1,1,1,1,0.45900583267211914,5
4502,4502,0.943576991558075,0.9409193992614746,0.9354031085968018,1,1,1,1,0.9459394216537476,7
4503,4503,0.2196626663208008,0.22267399728298187,0.2592658996582031,0,1,0,0,0.22808250784873962,9
4504,4504,0.5831980705261229,0.5669615268707275,0.5367107391357422,1,1,1,1,0.5980799198150635,0
4505,4505,0.7456710338592529,0.7401854991912842,0.7271393537521362,1,1,1,1,0.7512376308441162,4
4506,4506,0.7211644649505615,0.7134356498718262,0.6954067945480347,1,1,1,1,0.7284903526306152,1
4507,4507,0.5417554974555969,0.526594340801239,0.49319547414779663,1,1,1,1,0.5570127964019775,5
4508,4508,0.3424115478992462,0.31785842776298523,0.28030475974082947,1,1,1,0,0.36809295415878296,9
4509,4509,0.6135751605033875,0.602770209312439,0.5797252655029297,1,1,1,1,0.6241085529327393,7
4510,4510,0.8600807785987854,0.8518290519714355,0.8307403326034546,1,1,1,1,0.867436945438385,0
4511,4511,0.5438492298126221,0.5363872647285461,0.5214666128158569,1,1,1,1,0.5506451725959778,6
4512,4512,0.4112433195114136,0.4569406509399414,0.5427814722061157,1,0,0,0,0.4182771146297455,8
4513,4513,0.4425292313098908,0.4338840842247009,0.4115416705608368,0,1,1,1,0.453204870223999,3
4514,4514,0.8643845319747925,0.8593031167984009,0.8463851809501648,1,1,1,1,0.8687378168106079,9
4515,4515,0.9603762626647948,0.9583900570869446,0.954014241695404,1,1,1,1,0.962292492389679,0
4516,4516,0.4881138205528259,0.4546934068202973,0.4650830924510956,0,1,1,0,0.5202562212944031,9
4517,4517,0.5883472561836243,0.565416157245636,0.5112749934196472,1,1,1,1,0.6081552505493164,8
4518,4518,0.9076316952705384,0.9042555689811708,0.8970969915390015,1,1,1,1,0.9111262559890747,9
4519,4519,0.3301059007644653,0.3101950287818909,0.27628427743911743,0,1,1,0,0.3485010862350464,9
4520,4520,0.24942977726459506,0.2653414309024811,0.2982836663722992,0,1,0,0,0.25765782594680786,6
4521,4521,0.34971436858177185,0.33006787300109863,0.3736276626586914,1,1,1,0,0.37005239725112915,9
4522,4522,0.5172773003578186,0.5078926682472229,0.48467254638671875,1,1,1,1,0.5256028771400452,2
4523,4523,0.29247575998306274,0.2861267924308777,0.2814273536205292,1,1,1,0,0.29799675941467285,4
4524,4524,0.4435385763645172,0.4319710433483124,0.4062732458114624,1,1,1,1,0.45336562395095825,4
4525,4525,0.5656021237373352,0.5502778887748718,0.5159518122673035,1,1,1,1,0.5803536176681519,0
4526,4526,0.4589903652667999,0.44567543268203735,0.4165169894695282,0,1,1,1,0.47087574005126953,5
4527,4527,0.3401094675064087,0.32467445731163025,0.3091869056224823,0,1,1,0,0.3558015525341034,5
4528,4528,0.3558613061904907,0.3415223956108093,0.31545203924179077,0,1,1,1,0.36812108755111694,4
4529,4529,0.4232667088508606,0.4143193662166596,0.39367440342903137,1,1,1,1,0.42940521240234375,4
4530,4530,0.4197217226028441,0.4075089991092682,0.3815690577030182,1,1,1,1,0.43278634548187256,5
4531,4531,0.8922356963157654,0.8894533514976501,0.883510410785675,1,1,1,1,0.895070493221283,1
4532,4532,0.7642658352851868,0.7544316053390503,0.732225239276886,1,1,1,1,0.7731508016586304,1
4533,4533,0.5210208296775818,0.4937506914138794,0.4341622292995453,1,1,1,1,0.5471908450126648,8
4534,4534,0.4821990132331848,0.4744131863117218,0.45197975635528564,1,1,1,1,0.4897085726261139,2
4535,4535,0.5032376646995544,0.4938575923442841,0.4703414738178253,1,1,1,1,0.5122716426849365,2
4536,4536,0.5680662989616394,0.559109091758728,0.5390941500663757,1,1,1,1,0.5715681910514832,9
4537,4537,0.2654892206192017,0.2619820535182953,0.3005538284778595,1,1,0,0,0.27674806118011475,3
4538,4538,0.7409694194793701,0.7318114042282104,0.7134434580802917,1,1,1,1,0.7497172355651855,7
4539,4539,0.7910760045051575,0.7780854105949402,0.7446909546852112,1,1,1,1,0.8011648654937744,8
4540,4540,0.7117993235588074,0.6912528872489929,0.6384707093238831,1,1,1,1,0.7297096252441406,9
4541,4541,0.3478800654411316,0.3351527452468872,0.3115840554237366,1,1,1,0,0.35788989067077637,2
4542,4542,0.26497507095336914,0.2810795605182648,0.3158336579799652,0,1,0,0,0.2734628915786743,6
4543,4543,0.8562663197517395,0.8535633683204651,0.8480907678604126,1,1,1,1,0.8589779734611511,1
4544,4544,0.7558184266090393,0.7510799765586853,0.7394723296165466,1,1,1,1,0.7601525783538818,7
4545,4545,0.5120134353637695,0.5046350359916687,0.4923230707645416,1,1,1,1,0.5163264274597168,3
4546,4546,0.7322614789009094,0.7278636693954468,0.719228982925415,1,1,1,1,0.7367926239967346,2
4547,4547,0.2419197559356689,0.2327728718519211,0.212730273604393,0,1,1,1,0.2510208785533905,5
4548,4548,0.3773478865623474,0.3565930128097534,0.41722702980041504,1,1,0,0,0.40495359897613525,0
4549,4549,0.6964400410652161,0.6834526658058167,0.6492335796356201,1,1,1,1,0.7082805037498474,1
4550,4550,0.2686282694339752,0.2597934901714325,0.24893498420715332,0,1,1,0,0.2775602340698242,3
4551,4551,0.33776310086250305,0.3211871385574341,0.2993702292442322,1,1,1,0,0.35466161370277405,5
4552,4552,0.5201335549354553,0.5026729106903076,0.46683335304260254,0,1,1,1,0.5371516346931458,3
4553,4553,0.31891730427742004,0.3096195459365845,0.2851208746433258,1,1,1,1,0.32729199528694153,3
4554,4554,0.4001231789588928,0.3797783553600311,0.3518190383911133,1,1,1,1,0.40058469772338867,4
4555,4555,0.3204231560230255,0.3552835285663605,0.42339083552360535,0,0,0,0,0.2878371477127075,3
4556,4556,0.4034008681774139,0.3817915916442871,0.34335827827453613,0,1,1,0,0.4258556365966797,8
4557,4557,0.8554545640945435,0.8497594594955444,0.8317286968231201,1,1,1,1,0.860407829284668,0
4558,4558,0.9628791809082032,0.9603014588356018,0.9536408185958862,1,1,1,1,0.9651170372962952,0
4559,4559,0.2228836864233017,0.24515923857688904,0.2907341718673706,1,0,0,0,0.20789925754070282,3
4560,4560,0.7839893102645874,0.7807701826095581,0.7737012505531311,1,1,1,1,0.7868275046348572,1
4561,4561,0.4944832623004913,0.4809717535972595,0.4525871276855469,1,1,1,1,0.5081635117530823,3
4562,4562,0.2623277902603149,0.27978312969207764,0.31573793292045593,0,0,0,0,0.2572387456893921,5
4563,4563,0.6148253083229065,0.6066893935203552,0.5895268321037292,1,1,1,1,0.6233697533607483,7
4564,4564,0.4641109108924866,0.4485522508621216,0.41723158955574036,1,1,1,1,0.4765472710132599,4
4565,4565,0.363444983959198,0.3475346565246582,0.3153665065765381,0,1,1,1,0.380013644695282,4
4566,4566,0.5144670009613037,0.4904062151908874,0.49103233218193054,0,1,1,0,0.5390022397041321,0
4567,4567,0.3837288022041321,0.3693416118621826,0.34021732211112976,1,1,1,1,0.39464327692985535,4
4568,4568,0.7149954438209534,0.7031712532043457,0.6762093901634216,1,1,1,1,0.7261254191398621,8
4569,4569,0.7340863347053528,0.7215671539306641,0.6928208470344543,1,1,1,1,0.7449799180030823,9
4570,4570,0.5474889278411865,0.5216609835624695,0.4656446576118469,1,1,1,1,0.564506471157074,9
4571,4571,0.3481185734272003,0.3397831916809082,0.3273515999317169,1,1,1,0,0.3548804819583893,4
4572,4572,0.7351804971694946,0.7234786748886108,0.6955976486206055,1,1,1,1,0.744026243686676,2
4573,4573,0.5685521960258484,0.5558725595474243,0.5289398431777954,1,1,1,1,0.5797742605209351,4
4574,4574,0.2358068525791168,0.2416196167469025,0.2769337296485901,0,1,0,0,0.24335238337516785,6
4575,4575,0.4909123480319977,0.4804240167140961,0.45516374707221985,1,1,1,1,0.5008780360221863,6
4576,4576,0.470491886138916,0.4652425944805145,0.4448309540748596,1,1,1,1,0.4741764962673187,4
4577,4577,0.33265358209609985,0.3240300416946411,0.30473288893699646,1,1,1,1,0.34051626920700073,6
4578,4578,0.7229461073875427,0.7139341235160828,0.691301703453064,1,1,1,1,0.7299261689186096,4
4579,4579,0.3776203095912933,0.354093462228775,0.36043474078178406,1,1,1,0,0.40113887190818787,6
4580,4580,0.3685650229454041,0.35805025696754456,0.3989919126033783,0,1,0,0,0.389055073261261,4
4581,4581,0.4038906991481781,0.396286278963089,0.37634849548339844,1,1,1,1,0.41158831119537354,3
4582,4582,0.3325083255767822,0.3136061429977417,0.3694791793823242,0,1,1,0,0.35162004828453064,1
4583,4583,0.5025108456611633,0.4734625518321991,0.4045030176639557,1,1,1,1,0.5289294123649597,7
4584,4584,0.6731237173080444,0.6618707776069641,0.6372857093811035,1,1,1,1,0.683502733707428,4
4585,4585,0.4066759943962097,0.39573606848716736,0.36927157640457153,1,1,1,1,0.4156009554862976,8
4586,4586,0.5073111057281494,0.4870506525039673,0.4480067789554596,1,1,1,1,0.5272263884544373,0
4587,4587,0.5971164107322693,0.5905842781066895,0.5756001472473145,1,1,1,1,0.603645920753479,5
4588,4588,0.7255762815475464,0.6945971250534058,0.6244646906852722,1,1,1,1,0.7524548172950745,9
4589,4589,0.5344504714012146,0.5229570865631104,0.5010019540786743,0,1,1,1,0.5455061197280884,4
4590,4590,0.4009678363800049,0.3977374732494354,0.39061999320983887,0,1,1,1,0.4026544392108917,2
4591,4591,0.9466625452041626,0.944184184074402,0.9387306571006775,1,1,1,1,0.9489025473594666,0
4592,4592,0.3621533811092377,0.32506757974624634,0.2658206820487976,1,1,1,1,0.40290552377700806,7
4593,4593,0.30393102765083313,0.2890359759330749,0.27298611402511597,1,1,1,0,0.3047330677509308,5
4594,4594,0.7936705350875854,0.7886670827865601,0.7779322862625122,1,1,1,1,0.7976402640342712,1
4595,4595,0.4511647820472717,0.4428264200687408,0.4201149642467499,1,1,1,1,0.4566226303577423,9
4596,4596,0.3735263049602509,0.3710317015647888,0.36338600516319275,0,1,1,1,0.37707939743995667,4
4597,4597,0.678089439868927,0.6700776219367981,0.6459627151489258,1,1,1,1,0.6826902031898499,9
4598,4598,0.5390279293060303,0.5219281315803528,0.4724550247192383,1,1,1,1,0.5523023009300232,1
4599,4599,0.3902497589588165,0.3674402534961701,0.3346925675868988,0,1,1,0,0.4134843647480011,9
4600,4600,0.4807733297348023,0.4606771767139435,0.41875937581062317,1,1,1,1,0.5005495548248291,4
4601,4601,0.5622466802597046,0.5494431853294373,0.5209090709686279,1,1,1,1,0.57425457239151,2
4602,4602,0.9420374631881714,0.9400888085365297,0.9358974695205688,1,1,1,1,0.9439350366592407,1
4603,4603,0.3274332880973816,0.31497687101364136,0.286872535943985,1,1,1,1,0.34275829792022705,6
4604,4604,0.35192906856536865,0.3422248959541321,0.3220538794994354,1,1,1,1,0.3586947023868561,4
4605,4605,0.2870689630508423,0.27573177218437195,0.2552618980407715,1,1,1,0,0.29878291487693787,3
4606,4606,0.20728535950183868,0.20279525220394132,0.22102732956409454,0,1,1,0,0.21178726851940155,3
4607,4607,0.8044385313987732,0.7999293804168701,0.7883772253990173,1,1,1,1,0.8091566562652588,1
4608,4608,0.2457746714353561,0.23876580595970154,0.26836660504341125,0,1,1,0,0.25152161717414856,3
4609,4609,0.7520523667335509,0.7281941771507263,0.669109046459198,1,1,1,1,0.7731790542602539,8
4610,4610,0.4704877138137818,0.4440704584121704,0.38680964708328247,1,1,1,1,0.4962961673736572,6
4611,4611,0.6783003211021423,0.6653484702110289,0.6291033625602722,1,1,1,1,0.6877795457839966,1
4612,4612,0.4103918373584747,0.38950273394584656,0.35775890946388245,1,1,1,0,0.4337233304977417,7
4613,4613,0.8480470180511475,0.8385083079338074,0.8135620951652527,1,1,1,1,0.8567010760307312,1
4614,4614,0.260929137468338,0.2837561368942261,0.330324649810791,0,0,0,0,0.24652202427387238,4
4615,4615,0.29174742102622986,0.28826165199279785,0.29458072781562805,0,1,1,0,0.2945620119571686,4
4616,4616,0.4639664590358734,0.4526926279067993,0.42683565616607666,1,1,1,1,0.4741932153701782,4
4617,4617,0.29479244351387024,0.3024423122406006,0.34847137331962585,1,1,0,0,0.3060143291950226,3
4618,4618,0.36515647172927856,0.3554980754852295,0.3355043828487396,0,1,1,1,0.3750862181186676,6
4619,4619,0.6797827482223511,0.665951669216156,0.6354929804801941,1,1,1,1,0.6923789978027344,9
4620,4620,0.4297627508640289,0.4096840918064117,0.36926794052124023,0,1,1,1,0.4488385319709778,3
4621,4621,0.6940186023712158,0.6770287156105042,0.6342424750328064,1,1,1,1,0.7082679867744446,8
4622,4622,0.2985475957393646,0.3149181008338928,0.34827035665512085,0,0,0,0,0.2899981141090393,4
4623,4623,0.694460391998291,0.6778179407119751,0.6457943916320801,1,1,1,1,0.7107236981391907,5
4624,4624,0.2751398980617523,0.2880619466304779,0.31353726983070374,0,0,0,0,0.2682564854621887,6
4625,4625,0.2771908938884735,0.2720905840396881,0.2636883854866028,1,1,1,0,0.28373244404792786,4
4626,4626,0.6311771869659424,0.6156070232391357,0.583825945854187,1,1,1,1,0.6461048722267151,5
4627,4627,0.3503788113594055,0.33595800399780273,0.30348142981529236,1,1,1,1,0.3632936179637909,4
4628,4628,0.36254939436912537,0.3409139811992645,0.36046135425567627,0,1,1,0,0.38426193594932556,7
4629,4629,0.8471890091896057,0.8427619338035583,0.8331869840621948,1,1,1,1,0.851255476474762,7
4630,4630,0.3252297043800354,0.3154909610748291,0.2967020273208618,0,1,1,0,0.3346276581287384,3
4631,4631,0.5537371039390564,0.5448346734046936,0.5258941054344177,1,1,1,1,0.559801459312439,5
4632,4632,0.24351173639297485,0.2571595907211304,0.30939698219299316,0,1,0,0,0.2485307902097702,2
4633,4633,0.8747475147247314,0.8717808127403259,0.864788830280304,1,1,1,1,0.8771234750747681,1
4634,4634,0.5079270005226135,0.4923776090145111,0.46239182353019714,0,1,1,1,0.5229860544204712,5
4635,4635,0.3767970204353333,0.3596475422382355,0.36083459854125977,1,1,1,0,0.3923502266407013,7
4636,4636,0.7513346672058105,0.7441366910934448,0.7292951941490173,1,1,1,1,0.7570041418075562,8
4637,4637,0.30921855568885803,0.3036400675773621,0.2770891487598419,1,1,1,1,0.3145204484462738,3
4638,4638,0.4605376124382019,0.4467736482620239,0.4162009358406067,1,1,1,1,0.47299280762672424,6
4639,4639,0.25511863827705383,0.2513577938079834,0.29204899072647095,0,1,1,0,0.25748202204704285,4
4640,4640,0.4547362625598908,0.4427090585231781,0.413021057844162,1,1,1,1,0.4641371965408325,2
4641,4641,0.27077651023864746,0.2630994915962219,0.25099971890449524,1,1,1,0,0.2777861952781677,5
4642,4642,0.3876509964466095,0.3797511160373688,0.36166203022003174,1,1,1,1,0.3943789601325989,2
4643,4643,0.4445886611938477,0.4260107278823853,0.39031660556793213,0,1,1,1,0.4641694724559784,2
4644,4644,0.27813732624053955,0.2948299050331116,0.3295336365699768,0,1,0,0,0.28756463527679443,4
4645,4645,0.4033715724945069,0.390979677438736,0.36564135551452637,1,1,1,1,0.41520169377326965,4
4646,4646,0.3112524151802063,0.3289466500282288,0.36490342020988464,1,0,0,0,0.3186193108558655,2
4647,4647,0.5959023237228394,0.5747532844543457,0.5342520475387573,1,1,1,1,0.6160566210746765,1
4648,4648,0.5318142175674438,0.5180531144142151,0.48455294966697693,1,1,1,1,0.5441516041755676,6
4649,4649,0.7517885565757751,0.7392389178276062,0.7080191373825073,1,1,1,1,0.7623435854911804,8
4650,4650,0.31811171770095825,0.305118590593338,0.3130090832710266,1,1,1,0,0.33088418841362,6
4651,4651,0.7447287440299988,0.732232391834259,0.7050962448120117,1,1,1,1,0.7559106945991516,8
4652,4652,0.4364448487758637,0.4244070053100586,0.394012987613678,1,1,1,1,0.4490453898906708,3
4653,4653,0.3660327792167664,0.3723543584346771,0.40620654821395874,1,1,0,0,0.37345629930496216,2
4654,4654,0.287718266248703,0.2765873670578003,0.25314363837242126,1,1,1,1,0.2988935112953186,7
4655,4655,0.45664182305336,0.4312355220317841,0.376596599817276,0,1,1,1,0.4820536971092224,5
4656,4656,0.6835717558860779,0.6632630825042725,0.6145502924919128,1,1,1,1,0.7012372612953186,9
4657,4657,0.809127688407898,0.8023735880851746,0.7900081872940063,1,1,1,1,0.8150150775909424,7
4658,4658,0.9689728021621704,0.9676600098609924,0.9648528099060059,1,1,1,1,0.9701600074768066,1
4659,4659,0.4363736510276793,0.4276363551616669,0.4018497169017792,1,1,1,1,0.4432794451713562,4
4660,4660,0.24138665199279785,0.2341161668300629,0.21787895262241364,1,1,1,0,0.24737931787967682,7
4661,4661,0.3588743507862091,0.3506526350975037,0.33270883560180664,0,1,1,1,0.36635181307792664,3
4662,4662,0.4963254034519196,0.4859212338924408,0.4620089530944824,1,1,1,1,0.5055696964263916,6
4663,4663,0.912857711315155,0.9106625318527222,0.905879020690918,1,1,1,1,0.91489177942276,1
4664,4664,0.7416010499000549,0.7325485348701477,0.7099956274032593,1,1,1,1,0.7501144409179688,7
4665,4665,0.3624537885189056,0.35189905762672424,0.32635244727134705,1,1,1,1,0.37484613060951233,3
