,sample_idx,Carmon2019Unlabeled_adv_conf16_255,Carmon2019Unlabeled_adv_conf1_255,Carmon2019Unlabeled_adv_conf2_255,Carmon2019Unlabeled_adv_conf4_255,Carmon2019Unlabeled_adv_conf8_255,Carmon2019Unlabeled_is_acc,Carmon2019Unlabeled_is_rob1_255,Carmon2019Unlabeled_is_rob2_255,Carmon2019Unlabeled_is_rob4_255,Carmon2019Unlabeled_is_rob8_255,Carmon2019Unlabeled_is_rob16_255,Carmon2019Unlabeled_nat_conf,Carmon2019Unlabeled_pred
5860,5860,0.7236625552177429,0.7468617558479309,0.724493682384491,0.6608814597129822,0.4674953818321228,1,1,1,1,1,0,0.7655373811721802,0
5861,5861,0.8301781415939331,0.9363759160041808,0.9353216290473938,0.9325823187828064,0.9256805777549744,1,1,1,1,1,1,0.9373244047164917,1
5862,5862,0.6495876312255859,0.3037168383598328,0.2854794859886169,0.3064151406288147,0.4224722385406494,0,1,1,0,0,0,0.3214603066444397,3
5863,5863,0.3849260210990906,0.8034940361976624,0.7959447503089905,0.7803955078125,0.7428523302078247,1,1,1,1,1,0,0.8104310631752014,4
5864,5864,0.8382599353790283,0.9235801696777344,0.9187266230583192,0.9057825803756714,0.8190085291862488,0,1,1,1,1,0,0.9280211925506592,1
5865,5865,0.5643017292022705,0.5479980707168579,0.5344573259353638,0.4968565404415129,0.37981632351875305,1,1,1,1,1,0,0.5597369074821472,6
5866,5866,0.671976625919342,0.53843754529953,0.5280733108520508,0.5048897266387941,0.42861923575401306,1,1,1,1,1,0,0.5473081469535828,4
5867,5867,0.6628108024597168,0.6706321835517883,0.6518716812133789,0.6029382348060608,0.3761351704597473,1,1,1,1,1,0,0.6862586736679077,5
5868,5868,0.7798842191696167,0.6466630101203918,0.5802250504493713,0.4312100112438202,0.6250249743461609,1,1,1,0,0,0,0.6895298957824707,9
5869,5869,0.5125311017036438,0.8752220869064331,0.869746744632721,0.8586568832397461,0.8305501341819763,1,1,1,1,1,0,0.8805908560752869,7
5870,5870,0.669123113155365,0.3880794048309326,0.35771653056144714,0.40983518958091736,0.5126132369041443,1,1,0,0,0,0,0.4198395311832428,7
5871,5871,0.6083343625068665,0.30845633149147034,0.32864031195640564,0.3720295429229736,0.463765949010849,1,0,0,0,0,0,0.29291051626205444,6
5872,5872,0.581379234790802,0.2402583509683609,0.2548079788684845,0.319680392742157,0.4591067135334015,1,1,0,0,0,0,0.25556668639183044,7
5873,5873,0.524114191532135,0.5354599952697754,0.5290185213088989,0.5105215907096863,0.44901588559150696,1,1,1,1,1,0,0.540867269039154,4
5874,5874,0.5614275932312012,0.3856584131717682,0.3624906539916992,0.3218611180782318,0.4190926551818848,0,1,1,1,0,0,0.40965592861175537,6
5875,5875,0.8587316870689392,0.9384688735008241,0.9363380670547484,0.931465208530426,0.9193235039711,1,1,1,1,1,1,0.9404537081718445,1
5876,5876,0.4218301475048065,0.6267184019088745,0.6169270277023315,0.5904377102851868,0.5156978964805603,1,1,1,1,1,0,0.63551926612854,6
5877,5877,0.7869125604629517,0.9118650555610656,0.9089278578758241,0.9026702642440796,0.8853764533996582,1,1,1,1,1,1,0.9146398901939392,9
5878,5878,0.6737809181213379,0.2816247940063477,0.3117465376853943,0.3799317181110382,0.5211479067802429,0,0,0,0,0,0,0.28348293900489807,2
5879,5879,0.6228822469711304,0.9040163159370422,0.9006614685058594,0.8922954797744751,0.8646309375762941,1,1,1,1,1,1,0.9070957899093628,8
5880,5880,0.784873366355896,0.9467361569404602,0.9434536695480348,0.9352476000785828,0.9056747555732728,1,1,1,1,1,0,0.9497363567352295,0
5881,5881,0.7300112247467041,0.32621100544929504,0.3622663617134094,0.4359448254108429,0.5650840997695923,1,0,0,0,0,0,0.30825772881507874,3
5882,5882,0.8519945740699768,0.584267258644104,0.5475747585296631,0.4598025381565094,0.5977076888084412,1,1,1,1,0,0,0.6148585081100464,1
5883,5883,0.6148563623428345,0.33058008551597595,0.3222561776638031,0.35765913128852844,0.4724518656730652,1,1,1,0,0,0,0.33783158659935,6
5884,5884,0.8353481888771057,0.4148223102092743,0.4109734296798706,0.4015993773937225,0.4264732599258423,1,1,1,1,0,0,0.4183373749256134,4
5885,5885,0.5975182056427002,0.5759535431861877,0.5641156435012817,0.5315593481063843,0.4296829402446747,1,1,1,1,1,0,0.5856574177742004,4
5886,5886,0.6523564457893372,0.332089364528656,0.3583730161190033,0.4101870357990265,0.5145534873008728,0,0,0,0,0,0,0.31565696001052856,4
5887,5887,0.708604633808136,0.8832242488861084,0.880469024181366,0.8744456768035889,0.8613257408142091,1,1,1,1,1,1,0.8860501646995544,1
5888,5888,0.4391813576221466,0.5950141549110413,0.5882419347763062,0.5718235969543457,0.5347408652305603,1,1,1,1,1,0,0.6012978553771973,4
5889,5889,0.5896604061126709,0.3675854802131653,0.3571663796901703,0.3180703520774841,0.3984710574150085,1,1,1,1,0,0,0.37624290585517883,6
5890,5890,0.5417718291282654,0.2594370245933533,0.28161850571632385,0.32713043689727783,0.4097989797592163,1,0,0,0,0,0,0.26094383001327515,3
5891,5891,0.8086394667625427,0.9593715667724608,0.9554021954536438,0.9460582733154296,0.9146985411643982,1,1,1,1,1,0,0.9629735350608826,0
5892,5892,0.7456967830657959,0.8426457047462463,0.8362231850624084,0.8204212784767151,0.7771403193473816,1,1,1,1,1,0,0.8482961654663086,8
5893,5893,0.7897094488143921,0.4632813632488251,0.5020089149475098,0.5669297575950623,0.6667560338973999,1,0,0,0,0,0,0.4368171989917755,9
5894,5894,0.601777970790863,0.9337427020072936,0.9311546087265016,0.9251598119735718,0.9013775587081908,1,1,1,1,1,0,0.936055064201355,7
5895,5895,0.46222367882728577,0.7243755459785461,0.7197501063346863,0.710158109664917,0.6882073283195496,1,1,1,1,1,1,0.7292960286140442,6
5896,5896,0.7374588847160339,0.4497236013412476,0.4879188239574432,0.5530135035514832,0.6390962600708008,0,0,0,0,0,0,0.41659340262413025,9
5897,5897,0.6918156147003174,0.5795686841011047,0.5517148375511169,0.4883111715316773,0.4774071574211121,1,1,1,1,0,0,0.6011897921562195,4
5898,5898,0.436421275138855,0.896373450756073,0.8903610706329346,0.8747212290763855,0.8030973672866821,1,1,1,1,1,0,0.9016449451446533,8
5899,5899,0.8529592752456665,0.9473985433578492,0.9458615779876708,0.9417096972465516,0.93060564994812,1,1,1,1,1,1,0.9487695693969727,1
5900,5900,0.6030031442642212,0.38141506910324097,0.3762815892696381,0.357942670583725,0.32100149989128113,1,1,1,1,0,0,0.3842342495918274,4
5901,5901,0.7188681960105896,0.3676855266094208,0.4092903137207031,0.493463546037674,0.6060159206390381,1,0,0,0,0,0,0.3851066827774048,5
5902,5902,0.6798610687255859,0.49658349156379705,0.4794990122318268,0.4219454526901245,0.5787308216094971,1,1,1,1,0,0,0.5106964111328125,9
5903,5903,0.9156936407089233,0.9512107968330384,0.950118124485016,0.9473398327827454,0.9397211670875548,1,1,1,1,1,1,0.9521859884262085,4
5904,5904,0.6233044266700745,0.8009072542190552,0.7908864021301271,0.7726019024848938,0.6797527074813843,1,1,1,1,1,0,0.8097421526908875,7
5905,5905,0.6141577959060669,0.9058291912078856,0.9012166261672974,0.8909009099006653,0.8640079498291016,1,1,1,1,1,1,0.9102237224578857,1
5906,5906,0.5594704151153564,0.5430220365524292,0.5336296558380127,0.5126485824584961,0.3599160611629486,1,1,1,1,1,0,0.551313579082489,4
5907,5907,0.7453278303146362,0.4151042103767395,0.3825275003910065,0.4509062767028809,0.606191098690033,1,1,1,0,0,0,0.44244325160980225,5
5908,5908,0.5544171929359436,0.3884318172931671,0.389943391084671,0.3659294247627258,0.4012663066387177,0,1,1,1,0,0,0.397031307220459,6
5909,5909,0.5988442897796631,0.21950995922088626,0.21577639877796173,0.2646997272968292,0.3634001910686493,1,1,0,0,0,0,0.2710736095905304,1
5910,5910,0.535153329372406,0.32467079162597656,0.31824982166290283,0.30223196744918823,0.3437146246433258,0,1,1,1,0,0,0.32407256960868835,5
5911,5911,0.5566056966781616,0.5386075377464294,0.5226144194602966,0.473650723695755,0.4173740744590759,1,1,1,1,0,0,0.5518088936805725,6
5912,5912,0.6738588213920593,0.3685235977172852,0.3528400361537933,0.4085714817047119,0.512572705745697,1,1,0,0,0,0,0.38735005259513855,4
5913,5913,0.8385875821113586,0.9510231614112854,0.9492844939231871,0.9455543160438538,0.936168909072876,1,1,1,1,1,1,0.9525925517082214,7
5914,5914,0.5450248122215271,0.8119153380393982,0.8038271069526672,0.7856124043464661,0.735525369644165,1,1,1,1,1,0,0.8195406198501587,1
5915,5915,0.5022047758102417,0.37577173113822937,0.3618850409984589,0.3393327593803406,0.41661107540130615,0,1,1,1,0,0,0.38982948660850525,3
5916,5916,0.5368803143501282,0.9214593172073364,0.9185665845870972,0.9110001921653748,0.8894159197807312,1,1,1,1,1,0,0.9242235422134399,9
5917,5917,0.7027403712272644,0.27977049350738525,0.3091080486774445,0.3798691928386688,0.5119362473487854,0,1,0,0,0,0,0.3127855360507965,5
5918,5918,0.8786291480064392,0.9603855013847352,0.9583799839019777,0.95390647649765,0.9421406984329224,1,1,1,1,1,1,0.9622196555137634,1
5919,5919,0.819546639919281,0.5712685585021973,0.5101155638694763,0.4027028381824493,0.6474276781082153,1,1,1,0,0,0,0.6247997879981995,4
5920,5920,0.9863775968551636,0.9923688769340516,0.9921615719795228,0.9916757345199584,0.9904958009719848,1,1,1,1,1,1,0.9925606846809387,8
5921,5921,0.5382185578346252,0.5005249381065369,0.4850299060344696,0.4494280219078064,0.3423107862472534,1,1,1,1,1,0,0.5139977931976318,7
5922,5922,0.520163893699646,0.8301794528961182,0.8241553306579591,0.8114120364189148,0.7825204133987427,1,1,1,1,1,0,0.8359204530715942,7
5923,5923,0.9111185073852539,0.7301440834999084,0.7143311500549316,0.6707998514175415,0.5430421233177185,1,1,1,1,0,0,0.7433048486709595,0
5924,5924,0.802520215511322,0.5324169397354126,0.4949360191822052,0.4090799689292908,0.5557143092155457,1,1,1,1,0,0,0.5638170838356018,4
5925,5925,0.6260090470314026,0.33985549211502075,0.3722728490829468,0.4271242022514343,0.5081399083137512,0,0,0,0,0,0,0.33017420768737793,6
5926,5926,0.8046276569366455,0.8992524147033691,0.8970519304275513,0.8919333219528198,0.8780661225318909,1,1,1,1,1,1,0.9012442231178284,4
5927,5927,0.5759650468826294,0.4675593674182892,0.4484296143054962,0.4027503430843353,0.3963788449764252,1,1,1,1,0,0,0.48545241355895996,6
5928,5928,0.6018891930580139,0.8075143694877625,0.8004199266433716,0.783061683177948,0.7063692808151245,1,1,1,1,1,0,0.8137972950935364,7
5929,5929,0.6873074173927307,0.9212011694908142,0.9163937568664552,0.9010894894599916,0.7878472805023193,1,1,1,1,1,0,0.9249935150146484,7
5930,5930,0.801421582698822,0.36241859197616577,0.3938860297203064,0.4709236919879913,0.6438144445419312,0,0,0,0,0,0,0.3715957701206207,3
5931,5931,0.610705554485321,0.4844675064086914,0.4760223627090454,0.4525166451931,0.3799950480461121,1,1,1,1,0,0,0.4908289313316345,4
5932,5932,0.6934434175491333,0.3941362798213959,0.37038612365722656,0.4170915484428406,0.5500752329826355,1,1,1,0,0,0,0.4138706624507904,4
5933,5933,0.6809209585189819,0.4269857406616211,0.3913981020450592,0.35773083567619324,0.4925465881824493,1,1,1,0,0,0,0.466541588306427,4
5934,5934,0.6110885739326477,0.7177777886390686,0.6994191408157349,0.6535405516624451,0.5405738949775696,1,1,1,1,1,0,0.7336653470993042,3
5935,5935,0.47293269634246826,0.6803419589996338,0.6732029318809509,0.6554122567176819,0.615609347820282,1,1,1,1,1,0,0.687004804611206,6
5936,5936,0.6435747146606445,0.35539647936820984,0.36223432421684265,0.4331557154655457,0.5289890170097351,1,1,0,0,0,0,0.3833279609680176,6
5937,5937,0.6746049523353577,0.8921492099761963,0.8868296146392822,0.8745470643043518,0.8241575956344604,1,1,1,1,1,0,0.8968966603279114,1
5938,5938,0.6545808911323547,0.8113114237785339,0.8007212281227112,0.7737070918083191,0.6520067453384399,1,1,1,1,1,0,0.8204454183578491,9
5939,5939,0.89628666639328,0.7678937315940857,0.7525757551193237,0.7027416229248047,0.5304721593856812,1,1,1,1,0,0,0.780705451965332,9
5940,5940,0.6442084312438965,0.4013408720493317,0.3760802447795868,0.3157262206077576,0.3618435263633728,1,1,1,1,0,0,0.4247746467590332,7
5941,5941,0.5092980861663818,0.7736440896987915,0.7661123275756836,0.7433447241783142,0.6651495099067688,1,1,1,1,1,0,0.7804246544837952,9
5942,5942,0.48322081565856934,0.5812484622001648,0.5697900652885437,0.5433261394500732,0.454239159822464,1,1,1,1,1,0,0.5911172032356262,4
5943,5943,0.46629729866981506,0.7176451683044434,0.7064564824104309,0.6778783798217773,0.5844030380249023,1,1,1,1,1,0,0.7275029420852661,3
5944,5944,0.5570927262306213,0.4444541931152344,0.4317815005779265,0.39833250641822815,0.3581609427928925,1,1,1,1,0,0,0.4539058804512024,2
5945,5945,0.4451133906841278,0.8571311235427856,0.8499211072921753,0.8323851227760315,0.7611954212188721,1,1,1,1,1,1,0.8629363775253296,9
5946,5946,0.682502031326294,0.6223470568656921,0.6002508997917175,0.5260171890258789,0.38586199283599854,1,1,1,1,0,0,0.6388691067695618,8
5947,5947,0.9204502701759338,0.957602858543396,0.956062912940979,0.9526886343955994,0.9448004364967346,1,1,1,1,1,1,0.9591176509857178,5
5948,5948,0.9130266904830933,0.9688197374343872,0.9657482504844666,0.9578754901885986,0.9272539615631104,1,1,1,1,1,0,0.9714748859405518,0
5949,5949,0.6881733536720276,0.8021751046180725,0.7981705665588379,0.7898128032684326,0.770682156085968,1,1,1,1,1,1,0.8059508204460144,6
5950,5950,0.9157387018203735,0.6546767950057983,0.5979722142219543,0.4637437462806702,0.6319325566291809,1,1,1,1,0,0,0.7015923857688904,9
5951,5951,0.978671669960022,0.9877789616584778,0.9874020218849182,0.986586093902588,0.9845528602600098,1,1,1,1,1,1,0.9881383776664734,0
5952,5952,0.5206874012947083,0.8518400192260742,0.8484584093093872,0.8407396674156189,0.8086550235748291,1,1,1,1,1,1,0.855036199092865,9
5953,5953,0.9119987487792969,0.9422243237495422,0.9408261179924012,0.9374733567237854,0.9298264384269714,1,1,1,1,1,1,0.94351726770401,7
5954,5954,0.7587969899177551,0.8672665357589722,0.860995888710022,0.8446518182754517,0.7465614676475525,1,1,1,1,1,0,0.8725534081459045,8
5955,5955,0.631224513053894,0.2239474356174469,0.2124876081943512,0.25431787967681885,0.4025968909263611,1,1,1,0,0,0,0.22888973355293274,5
5956,5956,0.540787935256958,0.4133499264717102,0.4040066003799439,0.3809641003608704,0.4092217385768889,0,1,1,1,0,0,0.4182506799697876,7
5957,5957,0.588732123374939,0.5074334740638733,0.4868108034133911,0.4370925128459929,0.31938299536705017,1,1,1,1,1,0,0.524165689945221,4
5958,5958,0.7753887176513672,0.9030061960220336,0.8961409926414491,0.8778650760650635,0.7867367267608643,1,1,1,1,1,0,0.908894956111908,9
5959,5959,0.8622313141822815,0.4680834114551544,0.4122034013271332,0.4596654176712036,0.6627591848373413,1,1,1,0,0,0,0.5206223726272583,4
5960,5960,0.5544453263282776,0.3574899435043335,0.348134309053421,0.3159909546375275,0.3656405210494995,0,1,1,1,0,0,0.3656289875507355,6
5961,5961,0.43872106075286865,0.42802464962005615,0.4198631644248961,0.40197229385375977,0.3680216372013092,1,1,1,1,1,0,0.4349020719528198,6
5962,5962,0.39186322689056396,0.6097989678382874,0.6040591597557068,0.5878861546516418,0.5497000813484192,1,1,1,1,1,0,0.6145424246788025,6
5963,5963,0.8815613389015198,0.5606617927551271,0.5300049185752869,0.4629654586315155,0.4211292266845703,1,1,1,1,0,0,0.5791361927986145,9
5964,5964,0.8473978042602539,0.91512131690979,0.912235677242279,0.9059882760047911,0.8921887874603271,1,1,1,1,1,1,0.9179263710975647,9
5965,5965,0.4889683425426483,0.8997476100921631,0.8961260318756104,0.8861362338066101,0.8483233451843262,1,1,1,1,1,0,0.9031264781951904,7
5966,5966,0.846373975276947,0.9165888428688048,0.9108269810676576,0.8973948955535889,0.8483885526657104,1,1,1,1,1,0,0.9218863248825073,9
5967,5967,0.9313783645629883,0.9613587856292723,0.9605070948600768,0.9585295915603638,0.9538888335227966,1,1,1,1,1,1,0.9621335864067078,9
5968,5968,0.9097069501876831,0.991913914680481,0.9915383458137512,0.990568459033966,0.9874885082244872,1,1,1,1,1,1,0.9922714233398438,0
5969,5969,0.8901565074920654,0.5672183632850647,0.5201365947723389,0.38890692591667175,0.7305574417114258,1,1,1,1,0,0,0.6013802289962769,5
5970,5970,0.6930356621742249,0.9749736785888672,0.9738076329231262,0.9709513783454896,0.9605044722557068,1,1,1,1,1,1,0.9760584235191345,1
5971,5971,0.7084640860557556,0.917445421218872,0.9148272275924684,0.9087695479393004,0.8921900987625122,1,1,1,1,1,1,0.9198328852653503,1
5972,5972,0.8333942890167236,0.5959916710853577,0.5547720789909363,0.511907696723938,0.7036169171333313,1,1,1,0,0,0,0.629799485206604,8
5973,5973,0.5950430631637573,0.5057867169380188,0.4904118180274963,0.4596381187438965,0.3945863246917725,1,1,1,1,1,0,0.5211394429206848,6
5974,5974,0.704110860824585,0.9569118618965148,0.9551182985305786,0.950681447982788,0.9368592500686646,1,1,1,1,1,1,0.9585734009742737,9
5975,5975,0.5014500617980957,0.9018037915229796,0.8978819251060486,0.8885547518730164,0.8547875285148621,1,1,1,1,1,1,0.9053482413291931,9
5976,5976,0.6913548707962036,0.7599499821662903,0.7515043020248413,0.7315908670425415,0.6741804480552673,1,1,1,1,1,0,0.7677874565124512,5
5977,5977,0.4095287322998047,0.5323565006256104,0.5295662879943848,0.5202900171279907,0.4897065758705139,1,1,1,1,1,0,0.5346826314926147,6
5978,5978,0.6766034364700317,0.6890039443969727,0.6554471850395203,0.5786647796630859,0.4812582731246948,1,1,1,1,0,0,0.7173655033111572,5
5979,5979,0.7834912538528442,0.3422384560108185,0.34883198142051697,0.4259041845798493,0.5875905752182007,1,1,0,0,0,0,0.3681972622871399,5
5980,5980,0.9489956498146057,0.9748777747154236,0.9739003777503968,0.9717642068862916,0.9664676785469056,1,1,1,1,1,1,0.9758430123329163,9
5981,5981,0.5870816111564636,0.2610836625099182,0.2846161425113678,0.3329676389694214,0.4319714903831482,1,0,0,0,0,0,0.2607131600379944,7
5982,5982,0.7258840799331665,0.9677661061286926,0.9647984504699708,0.9571376442909241,0.919775664806366,1,1,1,1,1,0,0.9703384637832642,9
5983,5983,0.7591040730476379,0.6074236035346985,0.5936120748519897,0.5571462512016296,0.4205489754676819,1,1,1,1,1,0,0.6202026009559631,4
5984,5984,0.5065720677375793,0.6472211480140686,0.6328012943267822,0.6058698296546936,0.531079888343811,1,1,1,1,1,0,0.6604159474372864,5
5985,5985,0.6310619711875916,0.5132242441177368,0.5059676170349121,0.4750692844390869,0.4136937856674193,1,1,1,1,0,0,0.51878821849823,4
5986,5986,0.8670644760131836,0.4070025682449341,0.3829657435417175,0.3458461463451385,0.5906423330307007,1,1,1,0,0,0,0.425077348947525,3
5987,5987,0.38113540410995483,0.555242657661438,0.5525943636894226,0.5445306301116943,0.4827895760536194,1,1,1,1,1,0,0.557560920715332,3
5988,5988,0.49324020743370056,0.9488873481750488,0.9471266865730286,0.9431407451629642,0.9352850317955016,1,1,1,1,1,0,0.95055091381073,9
5989,5989,0.7126666903495789,0.8976577520370483,0.8867317438125609,0.8544452786445618,0.7070288658142091,1,1,1,1,1,0,0.9060198664665222,8
5990,5990,0.8527318239212036,0.4644927084445954,0.5272930264472961,0.6237935423851013,0.7346296310424805,0,0,0,0,0,0,0.40357232093811035,0
5991,5991,0.6092700362205505,0.2814704477787018,0.29722970724105835,0.33880671858787537,0.4302592575550079,1,1,0,0,0,0,0.28277549147605896,3
5992,5992,0.5452820658683777,0.3681325614452362,0.34814509749412537,0.3290759325027466,0.4239484965801239,1,1,1,0,0,0,0.3849923014640808,4
5993,5993,0.6133126020431519,0.9158883094787598,0.9121495485305786,0.9035372734069824,0.8823806047439575,1,1,1,1,1,1,0.919319748878479,8
5994,5994,0.5527687668800354,0.24733079969882965,0.2677169442176819,0.311410516500473,0.4033215045928955,0,0,0,0,0,0,0.242519810795784,7
5995,5995,0.625249981880188,0.8647886514663696,0.8586750626564026,0.8451688885688782,0.8083730340003967,1,1,1,1,1,1,0.8699101805686951,0
5996,5996,0.7885180115699768,0.6294994354248047,0.618736207485199,0.5916939377784729,0.4688675701618194,1,1,1,1,1,0,0.6360654234886169,4
5997,5997,0.5415390729904175,0.8157120347023009,0.8047761321067809,0.7791618704795837,0.7239454388618469,1,1,1,1,1,0,0.8255125880241394,0
5998,5998,0.40117505192756653,0.752405047416687,0.7444509863853455,0.7286025285720825,0.6745598316192627,1,1,1,1,1,1,0.7596399784088135,7
5999,5999,0.6284040808677673,0.4650957882404328,0.4479934275150299,0.400513768196106,0.3787936568260193,1,1,1,1,0,0,0.4799305498600006,2
6000,6000,0.8800102472305298,0.5671659111976624,0.5280513167381287,0.4342814385890961,0.5662120580673218,1,1,1,1,0,0,0.5997424721717834,8
6001,6001,0.8999261856079102,0.7762564420700073,0.7632683515548706,0.7260923385620117,0.5253215432167053,1,1,1,1,1,0,0.7875010371208191,0
6002,6002,0.9809868931770325,0.9869428873062134,0.986638069152832,0.985982358455658,0.9845538139343262,1,1,1,1,1,1,0.9872335195541382,2
6003,6003,0.8343206644058228,0.9960500597953796,0.9959542751312256,0.9957465529441832,0.9952023029327391,1,1,1,1,1,1,0.9961297512054443,0
6004,6004,0.47743210196495056,0.9389609694480896,0.9359416365623474,0.9288188815116882,0.9057033658027648,1,1,1,1,1,1,0.9417461156845093,7
6005,6005,0.6168555021286011,0.5516932010650635,0.5272725224494934,0.4725312292575836,0.3878421187400818,1,1,1,1,0,0,0.570672869682312,4
6006,6006,0.7930282950401306,0.3734892904758453,0.3246433138847351,0.4287067651748657,0.6223576664924622,1,1,1,0,0,0,0.4204432964324951,0
6007,6007,0.5334527492523193,0.6907395720481873,0.6816951632499695,0.6625952124595642,0.6015931963920593,1,1,1,1,1,0,0.6991675496101379,6
6008,6008,0.5019527077674866,0.4854949414730072,0.4683670699596405,0.4294231534004211,0.33268606662750244,0,1,1,1,1,0,0.500029981136322,2
6009,6009,0.5852400660514832,0.2727336287498474,0.2844310998916626,0.32499685883522034,0.42295482754707336,1,1,0,0,0,0,0.2842133939266205,3
6010,6010,0.6719213128089905,0.4598208367824554,0.414985328912735,0.31856968998909,0.4249691963195801,1,1,1,1,0,0,0.500754714012146,1
6011,6011,0.7612349987030029,0.7642478346824646,0.7576508522033691,0.7415542602539062,0.6615344285964966,1,1,1,1,1,0,0.7706819772720337,7
6012,6012,0.5885570645332336,0.3678518235683441,0.3449293673038483,0.3885658383369446,0.4707779586315155,0,1,1,0,0,0,0.3911168873310089,2
6013,6013,0.5090540647506714,0.4708037376403809,0.4617199897766113,0.440720409154892,0.3611308038234711,1,1,1,1,1,0,0.4784020185470581,6
6014,6014,0.6784042716026306,0.4114864766597748,0.3914259076118469,0.3411660194396973,0.4698410630226135,0,1,1,1,0,0,0.43065664172172546,7
6015,6015,0.6380166411399841,0.5996940732002258,0.5863408446311951,0.5537854433059692,0.4263322353363037,1,1,1,1,1,0,0.6105733513832092,0
6016,6016,0.5679003596305847,0.4273581504821777,0.4077214896678925,0.3604449033737183,0.413794606924057,0,1,1,1,0,0,0.44426262378692627,6
6017,6017,0.8488844037055969,0.6796419620513916,0.6675378680229187,0.631165623664856,0.4694521129131317,1,1,1,1,1,0,0.6890578866004944,9
6018,6018,0.7088387608528137,0.4355103671550751,0.41466024518013,0.3699126839637756,0.4841839373111725,1,1,1,1,0,0,0.45376676321029663,5
6019,6019,0.9439176917076111,0.9703159928321838,0.9693090319633484,0.9670832753181458,0.9620389342308044,1,1,1,1,1,1,0.9712888598442078,6
6020,6020,0.47699761390686035,0.5869796276092529,0.5777119994163513,0.5583335161209106,0.5057201981544495,1,1,1,1,1,0,0.5951820611953735,6
6021,6021,0.6871411800384521,0.6349163651466371,0.6184936165809631,0.5761224627494812,0.4636751711368561,1,1,1,1,1,0,0.649625301361084,3
6022,6022,0.5466901063919067,0.96262788772583,0.9595487117767334,0.9496214389801024,0.8945031762123108,1,1,1,1,1,0,0.9650338888168335,0
6023,6023,0.7622926235198975,0.4450365006923676,0.4734369218349457,0.5295961499214172,0.6304492354393005,1,0,0,0,0,0,0.42275863885879517,5
6024,6024,0.6019115447998047,0.4520460069179535,0.3990597426891327,0.3142411708831787,0.4422161281108856,1,1,1,0,0,0,0.5044298768043518,2
6025,6025,0.4746524691581726,0.5518759489059448,0.5409793257713318,0.5149857401847839,0.4517873525619507,1,1,1,1,1,0,0.5631185173988342,6
6026,6026,0.5689731240272522,0.8826977014541626,0.8763108253479004,0.8555279970169067,0.7711997628211975,1,1,1,1,1,0,0.8874704837799072,3
6027,6027,0.6730832457542419,0.5338472127914429,0.5147519707679749,0.4688991606235504,0.3367482125759125,1,1,1,1,0,0,0.551636815071106,3
6028,6028,0.8357066512107849,0.4388345181941986,0.396512895822525,0.31851285696029663,0.5508318543434143,1,1,1,1,0,0,0.47543972730636597,8
6029,6029,0.5738469958305359,0.9506500363349916,0.9462873339653016,0.9355005025863647,0.8890795707702637,1,1,1,1,1,0,0.9541859030723572,0
6030,6030,0.9051097631454468,0.7715842723846436,0.7586488723754883,0.7290654182434082,0.6213199496269226,1,1,1,1,1,0,0.7837367653846741,8
6031,6031,0.5580142140388489,0.5208343267440796,0.5157656669616699,0.4986573159694672,0.4336990118026733,1,1,1,1,1,0,0.5209135413169861,5
6032,6032,0.7430124878883362,0.4135338068008423,0.3928787112236023,0.3946218788623809,0.5442591309547424,1,1,1,0,0,0,0.43191713094711304,4
6033,6033,0.7617099285125732,0.5687490105628967,0.5400956273078918,0.4729253649711609,0.5838121771812439,1,1,1,1,0,0,0.5931280255317688,2
6034,6034,0.6064282655715942,0.7737833261489868,0.7659627199172974,0.7505827546119691,0.7081230282783508,1,1,1,1,1,1,0.7812670469284058,9
6035,6035,0.47728824615478516,0.3094819486141205,0.2968416213989258,0.2726118862628937,0.33704695105552673,0,1,1,1,0,0,0.32314401865005493,3
6036,6036,0.8624890446662903,0.9712924361228944,0.969554603099823,0.9648804664611816,0.9511679410934448,1,1,1,1,1,1,0.9728471636772156,0
6037,6037,0.49915266036987305,0.7567088603973389,0.7524001002311707,0.7394047379493713,0.6947726607322693,1,1,1,1,1,1,0.7602230906486511,5
6038,6038,0.6206759214401245,0.44497960805892944,0.4316048622131348,0.3985503017902374,0.3337807357311249,1,1,1,1,0,0,0.45687511563301086,4
6039,6039,0.5665668249130249,0.8830926418304443,0.8763775825500488,0.8565508127212524,0.7634705901145935,1,1,1,1,1,0,0.8886246681213379,8
6040,6040,0.7807522416114807,0.37521857023239136,0.3389298617839813,0.33829352259635925,0.5220050811767578,0,1,1,0,0,0,0.40989187359809875,5
6041,6041,0.6630734205245972,0.2589441239833832,0.25965654850006104,0.29089394211769104,0.44807013869285583,0,1,1,0,0,0,0.2553078532218933,3
6042,6042,0.6673136949539185,0.4011532664299011,0.3831951022148132,0.3496797382831573,0.5089269876480103,1,1,1,0,0,0,0.4152250289916992,6
6043,6043,0.5809726715087891,0.28240594267845154,0.2880687415599823,0.3525082468986511,0.4419385194778441,1,1,0,0,0,0,0.31308117508888245,5
6044,6044,0.705695629119873,0.35796457529067993,0.33933648467063904,0.3925902545452118,0.5211119055747986,0,1,1,0,0,0,0.37808042764663696,4
6045,6045,0.8755534291267395,0.9591856598854064,0.9576958417892456,0.9543717503547668,0.946032464504242,1,1,1,1,1,1,0.9606305360794067,8
