,sample_idx,resnet50_mtsd_l_trades8_255_adv_conf1_255,resnet50_mtsd_l_trades8_255_adv_conf2_255,resnet50_mtsd_l_trades8_255_adv_conf4_255,resnet50_mtsd_l_trades8_255_is_acc,resnet50_mtsd_l_trades8_255_is_rob1_255,resnet50_mtsd_l_trades8_255_is_rob2_255,resnet50_mtsd_l_trades8_255_is_rob4_255,resnet50_mtsd_l_trades8_255_nat_conf,resnet50_mtsd_l_trades8_255_pred
3181,3181,0.4906823337078095,0.4696573317050934,0.40856653451919556,1,1,1,1,0.5107357501983643,164
3182,3182,0.9452517032623292,0.9436972737312316,0.9403390884399414,1,1,1,1,0.9466758966445923,164
3183,3183,0.32574453949928284,0.3094862699508667,0.27488699555397034,1,1,1,1,0.3401021361351013,164
3184,3184,0.8738259673118591,0.86933833360672,0.8604394793510437,1,1,1,1,0.8784762024879456,164
3185,3185,0.6311057209968567,0.6261634826660156,0.6168308854103088,1,1,1,1,0.6356563568115234,164
3186,3186,0.8808717727661133,0.8697277903556824,0.8415492177009583,1,1,1,1,0.8902602195739746,164
3187,3187,0.5761793851852417,0.5706811547279358,0.5547965168952942,1,1,1,1,0.5797612071037292,164
3188,3188,0.4507237374782562,0.4423180222511292,0.4216517508029938,1,1,1,1,0.45447593927383423,164
3189,3189,0.9530221819877625,0.9516493082046508,0.9487205743789673,1,1,1,1,0.9543700218200684,164
3190,3190,0.3666460812091827,0.3636004328727722,0.3534988462924957,1,1,1,1,0.3701087534427643,164
3191,3191,0.3106829822063446,0.3075523674488068,0.27980470657348633,1,1,1,1,0.3138582110404968,164
3192,3192,0.8488710522651672,0.8450067043304443,0.8379525542259216,1,1,1,1,0.8524013757705688,164
3193,3193,0.957108736038208,0.9564077258110046,0.9546907544136047,1,1,1,1,0.9576824903488159,164
3194,3194,0.6760844588279724,0.6745011210441589,0.6675342917442322,1,1,1,1,0.6777666211128235,164
3195,3195,0.30221694707870483,0.29282355308532715,0.26999643445014954,1,1,1,1,0.3076055347919464,164
3196,3196,0.7813330292701721,0.7773829698562622,0.7684150338172913,1,1,1,1,0.7856139540672302,164
3197,3197,0.6049825549125671,0.6002210378646851,0.5895457863807678,1,1,1,1,0.6111378073692322,164
3198,3198,0.7190285325050354,0.7136090993881226,0.7014650702476501,1,1,1,1,0.7248360514640808,164
3199,3199,0.5283136367797852,0.5247559547424316,0.5145741105079651,1,1,1,1,0.5310197472572327,164
3200,3200,0.8856258392333984,0.8792549967765808,0.8649982810020447,1,1,1,1,0.8910976648330688,164
3201,3201,0.9281277656555176,0.9242998361587524,0.9153760075569153,1,1,1,1,0.931290328502655,164
3202,3202,0.9158216714859008,0.9127842783927916,0.9058642983436584,1,1,1,1,0.9186592102050781,164
3203,3203,0.8127673268318176,0.8103354573249817,0.8049972057342529,1,1,1,1,0.8153533339500427,164
3204,3204,0.9466402530670166,0.9438005685806274,0.9374480843544006,1,1,1,1,0.9492736458778381,164
3205,3205,0.8493766784667969,0.8451728224754333,0.8369349241256714,1,1,1,1,0.8533658981323242,164
3206,3206,0.6901550889015198,0.634637713432312,0.5183552503585815,1,1,1,1,0.7378426790237427,164
3207,3207,0.4732348322868347,0.5044020414352417,0.5678601861000061,1,0,0,0,0.4981929063796997,164
3208,3208,0.8381578326225281,0.8337224721908569,0.8231619596481323,1,1,1,1,0.8422889709472656,164
3209,3209,0.6913456320762634,0.6676093935966492,0.6058683395385742,1,1,1,1,0.7091467976570129,164
3210,3210,0.2712298929691315,0.2268916219472885,0.24326065182685852,1,1,1,0,0.33481571078300476,164
3211,3211,0.9172906279563904,0.9133929610252379,0.9047332406044006,1,1,1,1,0.9209251999855042,164
3212,3212,0.3544653356075287,0.33615633845329285,0.2993517816066742,1,1,1,1,0.37111613154411316,164
3213,3213,0.5687296390533447,0.5550037026405334,0.511832594871521,1,1,1,1,0.5734238028526306,164
3214,3214,0.6184669733047485,0.6139159798622131,0.5804494023323059,1,1,1,1,0.5980100631713867,164
3215,3215,0.8688099980354309,0.8651973009109497,0.857753574848175,1,1,1,1,0.8725525736808777,164
3216,3216,0.6729687452316284,0.6672219634056091,0.6513856053352356,1,1,1,1,0.6782631278038025,164
3217,3217,0.8201716542243958,0.8163204193115234,0.8090402483940125,1,1,1,1,0.8238987922668457,164
3218,3218,0.7104392647743225,0.6981351971626282,0.6642765402793884,1,1,1,1,0.7225141525268555,164
3219,3219,0.4978789985179901,0.4936942160129547,0.48068180680274963,1,1,1,1,0.5001130700111389,164
3220,3220,0.3106057047843933,0.29475614428520197,0.26984959840774536,1,1,1,1,0.32881712913513184,164
3221,3221,0.6352859735488892,0.6340234279632568,0.6308512687683105,1,1,1,1,0.6341037750244141,164
3222,3222,0.6361474394798279,0.6322640180587769,0.6243874430656433,1,1,1,1,0.6397258639335632,164
3223,3223,0.21568137407302854,0.1989441215991974,0.20301081240177155,1,1,1,0,0.2285742163658142,164
3224,3224,0.5050951838493347,0.5000853538513184,0.49082714319229126,1,1,1,1,0.5098397731781006,164
3225,3225,0.9182762503623962,0.9119065403938292,0.8951440453529358,1,1,1,1,0.9241473078727722,164
3226,3226,0.9036916494369508,0.8992998600006104,0.8886703252792358,1,1,1,1,0.9077346920967102,164
3227,3227,0.9165171980857848,0.9135368466377258,0.9070185422897339,1,1,1,1,0.919233500957489,164
3228,3228,0.944415271282196,0.9420655965805054,0.9362309575080872,1,1,1,1,0.9465565085411072,164
3229,3229,0.6474083065986633,0.6064504384994507,0.5506811738014221,1,1,1,1,0.682497501373291,164
3230,3230,0.1808492690324784,0.16580992937088013,0.11828151345252991,1,1,1,1,0.19525396823883057,164
3231,3231,0.7568974494934082,0.7414529919624329,0.6995594501495361,1,1,1,1,0.7678450345993042,164
3232,3232,0.9519160389900208,0.950032114982605,0.9456148743629456,1,1,1,1,0.9535783529281616,164
3233,3233,0.9236422181129456,0.9205938577651978,0.9142864942550659,1,1,1,1,0.9267013072967529,164
3234,3234,0.6852540969848633,0.6785111427307129,0.6601440906524658,1,1,1,1,0.6909175515174866,164
3235,3235,0.6792461276054382,0.673014223575592,0.6562754511833191,1,1,1,1,0.6851529479026794,164
3236,3236,0.6799155473709106,0.6733729243278503,0.651958703994751,1,1,1,1,0.6861153244972229,164
3237,3237,0.9069727063179016,0.9035322070121764,0.8949015140533447,1,1,1,1,0.9102222919464111,164
3238,3238,0.19354455173015594,0.18145160377025604,0.17835751175880432,1,1,1,0,0.20284131169319153,164
3239,3239,0.8663889169692993,0.8640922904014587,0.8582987189292908,1,1,1,1,0.8679719567298889,164
3240,3240,0.7900345921516418,0.7875920534133911,0.7653114199638367,1,1,1,1,0.7883369326591492,164
3241,3241,0.9679148197174072,0.966670036315918,0.9639464616775513,1,1,1,1,0.9691242575645447,164
3242,3242,0.8691062331199646,0.8701632618904114,0.8696091175079346,1,1,1,1,0.8655897974967957,164
3243,3243,0.8745569586753845,0.8657905459403992,0.8414287567138672,1,1,1,1,0.8819512724876404,164
3244,3244,0.6262586712837219,0.6263707280158997,0.6213839650154114,1,1,1,1,0.6255307197570801,164
3245,3245,0.944042444229126,0.9422395825386048,0.938513994216919,1,1,1,1,0.945759654045105,164
3246,3246,0.7720784544944763,0.7624640464782715,0.7378491759300232,1,1,1,1,0.7803781628608704,164
3247,3247,0.6942604780197144,0.667491614818573,0.6008803248405457,1,1,1,1,0.7162184119224548,164
3248,3248,0.5903658270835876,0.5876566171646118,0.5805940628051758,1,1,1,1,0.5914676189422607,164
3249,3249,0.5558151006698608,0.5427401065826416,0.5189146995544434,1,1,1,1,0.5686345100402832,164
3250,3250,0.38895729184150696,0.3699860870838165,0.3268478512763977,1,1,1,1,0.4064946174621582,164
3251,3251,0.5428422093391418,0.5379267334938049,0.5233354568481445,1,1,1,1,0.5470271110534668,164
3252,3252,0.732003390789032,0.7289248108863831,0.719497561454773,1,1,1,1,0.7355039715766907,164
3253,3253,0.8821470737457275,0.8793583512306213,0.873197078704834,1,1,1,1,0.8852207660675049,164
3254,3254,0.6337911486625671,0.6305713057518005,0.6229338645935059,1,1,1,1,0.6363461017608643,164
3255,3255,0.949630856513977,0.9485126733779908,0.9460068345069885,1,1,1,1,0.9506497979164124,164
3256,3256,0.64849454164505,0.6261774897575378,0.5668898224830627,1,1,1,1,0.6677402257919312,164
3257,3257,0.35190680623054504,0.35269257426261896,0.3531571924686432,1,1,1,1,0.3495738208293915,164
3258,3258,0.6340073943138123,0.6309444308280945,0.6243994235992432,1,1,1,1,0.637046217918396,164
3259,3259,0.2279625982046128,0.17005805671215055,0.2549946904182434,1,1,0,0,0.30842769145965576,164
3260,3260,0.484552800655365,0.4824772477149963,0.47534269094467163,1,1,1,1,0.48487618565559387,164
3261,3261,0.5204504132270813,0.5175970196723938,0.5108559131622314,1,1,1,1,0.5225551128387451,164
3262,3262,0.5481457114219666,0.5440555214881897,0.5350915789604187,1,1,1,1,0.5513437390327454,164
3263,3263,0.3765673935413361,0.3697954416275024,0.3356330394744873,1,1,1,1,0.38143283128738403,164
3264,3264,0.8611339330673218,0.8598610162734985,0.8501313328742981,1,1,1,1,0.8626188635826111,164
3265,3265,0.6848276853561401,0.684615433216095,0.6849436163902283,1,1,1,1,0.6851239204406738,164
3266,3266,0.5629381537437439,0.5514872074127197,0.5249828100204468,1,1,1,1,0.5723703503608704,164
3267,3267,0.8457387089729309,0.8373740315437317,0.8167122006416321,1,1,1,1,0.8523208498954773,164
3268,3268,0.9289525747299194,0.9263579845428468,0.9207911491394043,1,1,1,1,0.9314278960227966,164
3269,3269,0.9694399237632751,0.9686957597732544,0.9670999050140381,1,1,1,1,0.9701297283172607,164
3270,3270,0.8008127212524414,0.7984736561775208,0.7949895262718201,1,1,1,1,0.8034040927886963,164
3271,3271,0.7535735368728638,0.7484719753265381,0.7345951795578003,1,1,1,1,0.7589455842971802,164
3272,3272,0.2449792027473449,0.23495426774024966,0.1982080340385437,1,1,1,1,0.24880759418010712,164
3273,3273,0.1397496461868286,0.13165709376335144,0.16923223435878754,0,1,1,0,0.15223225951194763,264
3274,3274,0.310733824968338,0.27281978726387024,0.2344684898853302,1,1,1,0,0.34230005741119385,164
3275,3275,0.4204284250736237,0.3942215740680695,0.32460761070251465,1,1,1,1,0.44648075103759766,164
3276,3276,0.8745835423469543,0.8673700094223022,0.8520370125770569,1,1,1,1,0.8814817667007446,164
3277,3277,0.8419930338859558,0.8373099565505981,0.8268775939941406,1,1,1,1,0.8462693095207214,164
3278,3278,0.8496830463409424,0.8468308448791504,0.8405688405036926,1,1,1,1,0.8522331118583679,164
3279,3279,0.7327660322189331,0.7244666814804077,0.7025344371795654,1,1,1,1,0.7406542897224426,164
3280,3280,0.9675064682960508,0.9654226899147034,0.962268590927124,1,1,1,1,0.9689333438873291,164
3281,3281,0.9208548069000244,0.9172179102897644,0.9082969427108765,1,1,1,1,0.9242759943008423,164
3282,3282,0.8391700387001038,0.8366954922676086,0.8296054005622864,1,1,1,1,0.8407793045043945,164
3283,3283,0.6698492765426636,0.6676714420318604,0.65560382604599,1,1,1,1,0.6710605621337891,164
3284,3284,0.5320928096771239,0.5301073789596558,0.5214540362358093,1,1,1,1,0.5328847169876099,164
3285,3285,0.6716998219490051,0.6697849631309509,0.6666769981384277,1,1,1,1,0.6732498407363892,164
3286,3286,0.27192360162734985,0.2613475322723389,0.31376904249191284,0,1,0,0,0.2910153567790985,251
3287,3287,0.8475605249404907,0.8387236595153809,0.8128224611282349,1,1,1,1,0.855689287185669,164
3288,3288,0.96491277217865,0.9639311432838441,0.9618937373161316,1,1,1,1,0.9658659100532532,164
3289,3289,0.7642825245857239,0.7520282864570618,0.7163709998130798,1,1,1,1,0.7746620774269104,164
3290,3290,0.9584382176399232,0.9562289118766784,0.9514080882072449,1,1,1,1,0.9605299830436707,164
3291,3291,0.9055571556091307,0.9020408987998962,0.8938551545143127,1,1,1,1,0.9087677597999573,164
3292,3292,0.9528782963752748,0.9521297812461852,0.9502395987510681,1,1,1,1,0.9536206722259521,164
3293,3293,0.7180629372596741,0.7137215733528137,0.7047798037528992,1,1,1,1,0.7209694385528564,164
3294,3294,0.9202752709388732,0.9174731969833374,0.9113501310348511,1,1,1,1,0.9230212569236755,164
3295,3295,0.8321908116340637,0.8320068717002869,0.8278023600578308,1,1,1,1,0.8327376842498779,164
3296,3296,0.7014303207397461,0.6972311735153198,0.6884689927101135,1,1,1,1,0.7053475379943848,164
3297,3297,0.7504399418830872,0.7360273599624634,0.6991218328475952,1,1,1,1,0.7640795111656189,164
3298,3298,0.9640684127807616,0.9627410173416138,0.9598461389541626,1,1,1,1,0.9653369188308716,164
3299,3299,0.12784917652606964,0.13332664966583252,0.19259768724441528,0,1,0,0,0.13274097442626953,55
3300,3300,0.5808727741241455,0.5763350129127502,0.5627486109733582,1,1,1,1,0.5844597816467285,164
3301,3301,0.8754324913024902,0.8688905239105225,0.8492237329483032,1,1,1,1,0.880085289478302,164
3302,3302,0.9377270340919496,0.9344066977500916,0.9260308742523193,1,1,1,1,0.940618097782135,164
3303,3303,0.4912757575511933,0.4637049436569214,0.40179187059402466,1,1,1,1,0.5174648761749268,164
3304,3304,0.8403356075286865,0.8358949422836304,0.8216022253036499,1,1,1,1,0.8443467617034912,164
3305,3305,0.6995441913604736,0.6956667304039001,0.6890714764595032,1,1,1,1,0.702418863773346,164
3306,3306,0.44807952642440796,0.4441485106945038,0.43743354082107544,1,1,1,1,0.45080944895744324,164
3307,3307,0.8599464297294617,0.8561820387840271,0.8479218482971191,1,1,1,1,0.8637519478797913,164
3308,3308,0.7058250904083252,0.6922371983528137,0.6222785711288452,1,1,1,1,0.7156729698181152,164
3309,3309,0.9436430931091307,0.9423642754554749,0.9399272203445435,1,1,1,1,0.9448840618133545,164
3310,3310,0.8177343010902405,0.8128119111061096,0.7986963391304016,1,1,1,1,0.8224546909332275,164
3311,3311,0.9197107553482056,0.916945219039917,0.9102703928947449,1,1,1,1,0.9223572015762329,164
3312,3312,0.7909514307975769,0.7814526557922363,0.7597430348396301,1,1,1,1,0.7997391819953918,164
3313,3313,0.7067251205444336,0.7048850655555725,0.7023641467094421,1,1,1,1,0.7090465426445007,164
3314,3314,0.9313366413116456,0.927984654903412,0.9197700023651123,1,1,1,1,0.9344568848609924,164
3315,3315,0.5300309658050537,0.5275055766105652,0.5222257375717163,1,1,1,1,0.5322924256324768,164
3316,3316,0.377079576253891,0.3836711943149567,0.37437596917152405,1,1,1,1,0.3673960268497467,164
3317,3317,0.4965478479862213,0.4956102669239044,0.48926591873168945,1,1,1,1,0.4974417984485626,164
3318,3318,0.7882194519042969,0.7841474413871765,0.7762436866760254,1,1,1,1,0.7918635606765747,164
3319,3319,0.6536375880241394,0.6465697288513184,0.6277714371681213,1,1,1,1,0.6608917713165283,164
3320,3320,0.7703887224197388,0.7692199349403381,0.7557412981987,1,1,1,1,0.7664492130279541,164
3321,3321,0.8530756235122681,0.8505147099494934,0.844221293926239,1,1,1,1,0.8556011319160461,164
3322,3322,0.6198582649230957,0.6149815320968628,0.6041167378425598,1,1,1,1,0.6246328949928284,164
3323,3323,0.28451791405677795,0.2597348093986511,0.20505453646183014,1,1,1,0,0.3050166368484497,164
3324,3324,0.9166381955146792,0.9135161638259888,0.9063435196876526,1,1,1,1,0.9192363619804382,164
3325,3325,0.8802061080932617,0.8767861127853394,0.8688321113586426,1,1,1,1,0.8836460113525391,164
3326,3326,0.7558476328849792,0.7514492273330688,0.7436506748199463,1,1,1,1,0.760421097278595,164
3327,3327,0.9196755290031432,0.9168065190315248,0.9095545411109924,1,1,1,1,0.9227107763290405,164
3328,3328,0.17204134166240692,0.1920606940984726,0.23284217715263367,1,0,0,0,0.16993415355682373,164
3329,3329,0.7451367974281311,0.7404006719589233,0.7300022840499878,1,1,1,1,0.7509356737136841,164
3330,3330,0.2965767085552216,0.3080945312976837,0.294307142496109,1,1,1,1,0.2841555178165436,164
3331,3331,0.8640137314796448,0.8583314418792725,0.8464944958686829,1,1,1,1,0.8693612813949585,164
3332,3332,0.6808763146400452,0.671829342842102,0.6532943248748779,1,1,1,1,0.6897809505462646,164
3333,3333,0.9387465119361876,0.9354357719421388,0.9279513955116272,1,1,1,1,0.9418729543685913,164
3334,3334,0.3670225441455841,0.4552086591720581,0.610803484916687,1,0,0,0,0.40882793068885803,164
3335,3335,0.1876095831394196,0.16153065860271454,0.2394229918718338,1,1,1,0,0.21509453654289246,164
3336,3336,0.3287241756916046,0.34093111753463745,0.3857630789279938,0,1,0,0,0.33809176087379456,240
3337,3337,0.4370153844356537,0.4439663887023926,0.4227781593799591,1,1,1,1,0.4181705713272095,164
3338,3338,0.7955552935600281,0.7909058928489685,0.7762848138809204,1,1,1,1,0.7991123795509338,164
3339,3339,0.2682243287563324,0.2617092430591583,0.2468295842409134,1,1,1,1,0.27518990635871887,164
3340,3340,0.9637256264686584,0.962332844734192,0.9591796398162842,1,1,1,1,0.9650009870529175,164
3341,3341,0.5964238047599792,0.5805897712707521,0.5386409759521484,1,1,1,1,0.6111561059951782,164
3342,3342,0.8745352625846863,0.8713253140449524,0.8652561902999878,1,1,1,1,0.8776857852935791,164
3343,3343,0.834105372428894,0.8311707973480225,0.8231568336486816,1,1,1,1,0.8371840715408325,164
3344,3344,0.7201744318008423,0.717230498790741,0.7060484886169434,1,1,1,1,0.7236951589584351,164
3345,3345,0.9514581561088562,0.9495065212249756,0.945293664932251,1,1,1,1,0.9534339904785156,164
3346,3346,0.4697583317756653,0.4633975028991699,0.45050013065338135,1,1,1,1,0.4736301600933075,164
3347,3347,0.21571210026741028,0.18237920105457306,0.1612660437822342,1,1,1,0,0.2354915589094162,164
3348,3348,0.5973793864250183,0.5961205363273621,0.5696848034858704,1,1,1,1,0.6092808842658997,164
3349,3349,0.5844449996948242,0.5774440765380859,0.5571582317352295,1,1,1,1,0.5907407999038696,164
3350,3350,0.5223419666290283,0.5143402814865112,0.49589666724205017,1,1,1,1,0.528843104839325,164
3351,3351,0.8762576580047607,0.8707782030105591,0.8603832125663757,1,1,1,1,0.8811016082763672,164
3352,3352,0.8381971120834351,0.830821692943573,0.8117765188217163,1,1,1,1,0.8446884751319885,164
3353,3353,0.2154110074043274,0.21164005994796756,0.3460123836994171,1,1,0,0,0.2253980040550232,164
3354,3354,0.8878281712532043,0.8843691349029541,0.8780993819236755,1,1,1,1,0.8909400701522827,164
3355,3355,0.315146803855896,0.2760841548442841,0.17131657898426056,1,1,1,1,0.34854769706726074,164
3356,3356,0.8342577815055847,0.8112079501152039,0.7664282917976379,1,1,1,1,0.8534302115440369,164
3357,3357,0.7704572081565857,0.7709947824478149,0.7697402238845825,1,1,1,1,0.7688046097755432,164
3358,3358,0.9621413946151732,0.9609898328781128,0.9585655927658081,1,1,1,1,0.9632609486579895,164
3359,3359,0.660962700843811,0.654197633266449,0.6346054077148438,1,1,1,1,0.6668635606765747,164
3360,3360,0.3046824634075165,0.33464062213897705,0.3888159394264221,1,0,0,0,0.3168731927871704,164
3361,3361,0.8123965263366699,0.8066779971122742,0.7939479351043701,1,1,1,1,0.818155825138092,164
3362,3362,0.8564164042472839,0.8492575883865356,0.8320727348327637,1,1,1,1,0.8630437850952148,164
3363,3363,0.6070209145545961,0.5777052640914917,0.5172765254974365,1,1,1,1,0.6318098902702332,164
3364,3364,0.4004721641540527,0.4037861824035645,0.4092899262905121,1,1,1,1,0.3968810439109802,164
3365,3365,0.9681896567344666,0.9667306542396544,0.963605523109436,1,1,1,1,0.9695761203765869,164
3366,3366,0.2755617797374725,0.2611287832260132,0.2040536105632782,1,1,1,1,0.289078027009964,164
3367,3367,0.376554936170578,0.3518284559249878,0.2695690393447876,1,1,1,1,0.39666232466697693,164
3368,3368,0.19274142384529114,0.18382610380649567,0.17959828674793243,1,1,1,1,0.19732357561588287,164
3369,3369,0.59193354845047,0.5837236046791077,0.5622197389602661,1,1,1,1,0.5995272994041443,164
3370,3370,0.7612291574478149,0.7589461207389832,0.7464110851287842,1,1,1,1,0.7638641595840454,164
3371,3371,0.8695353865623474,0.8677282929420471,0.8636001944541931,1,1,1,1,0.8716054558753967,164
3372,3372,0.9658355116844176,0.96419495344162,0.9609242081642151,1,1,1,1,0.9674246907234192,164
3373,3373,0.9481772184371948,0.9466444849967957,0.9432471394538879,1,1,1,1,0.9497228264808655,164
3374,3374,0.34654808044433594,0.3442884683609009,0.31319984793663025,1,1,1,1,0.3393811881542206,164
3375,3375,0.8369884490966797,0.8343601226806641,0.8277992606163025,1,1,1,1,0.8394970297813416,164
3376,3376,0.5308866500854492,0.5234905481338501,0.5069112181663513,1,1,1,1,0.5376203060150146,164
3377,3377,0.8134142756462097,0.8100417852401733,0.8038303852081299,1,1,1,1,0.8167147636413574,164
3378,3378,0.5138096809387207,0.5116587877273561,0.5062066316604614,1,1,1,1,0.5159062147140503,164
3379,3379,0.6478215456008911,0.6388700008392334,0.6188707947731018,1,1,1,1,0.6542496085166931,164
3380,3380,0.9178093075752258,0.9135967493057252,0.9022514820098877,1,1,1,1,0.9212954640388489,164
3381,3381,0.7113100290298462,0.6918164491653442,0.6335413455963135,1,1,1,1,0.7265385389328003,164
3382,3382,0.2918851673603058,0.2442847043275833,0.30232563614845276,1,1,1,0,0.3274889886379242,164
3383,3383,0.5689482688903809,0.5648705363273621,0.5547295212745667,1,1,1,1,0.5734677910804749,164
3384,3384,0.16434210538864136,0.2386436760425568,0.39688923954963684,0,0,0,0,0.11432035267353058,264
3385,3385,0.4573568999767304,0.438824325799942,0.3958547115325928,1,1,1,1,0.47761204838752747,164
3386,3386,0.4888267815113068,0.4828791916370392,0.4669206738471985,1,1,1,1,0.493806391954422,164
3387,3387,0.4468473494052887,0.4444426000118256,0.4149872660636902,1,1,1,1,0.45240044593811035,164
3388,3388,0.943257212638855,0.9396453499794006,0.9310804009437561,1,1,1,1,0.9464443325996399,164
3389,3389,0.5932533144950867,0.5891115665435791,0.5696610808372498,1,1,1,1,0.5970499515533447,164
3390,3390,0.8971172571182251,0.8908342719078064,0.8754862546920776,1,1,1,1,0.9026631116867065,164
3391,3391,0.4223090410232544,0.4152805805206299,0.3917287588119507,1,1,1,1,0.42490264773368835,164
3392,3392,0.2295989692211151,0.2553330361843109,0.3041291832923889,1,0,0,0,0.22463998198509216,164
3393,3393,0.10862620919942856,0.13755562901496887,0.2078886479139328,1,0,0,0,0.10266740620136261,165
3394,3394,0.8990219235420227,0.8958818912506104,0.8877308964729309,1,1,1,1,0.9017360806465149,166
3395,3395,0.5687704086303711,0.5535295009613037,0.5219345092773438,1,1,1,1,0.5852190256118774,166
3396,3396,0.6682904362678528,0.6587658524513245,0.6299831867218018,1,1,1,1,0.6730939149856567,166
3397,3397,0.8361060619354248,0.8335922360420227,0.8279068470001221,1,1,1,1,0.8385074734687805,166
3398,3398,0.8275422453880309,0.8181838989257812,0.7960531711578369,1,1,1,1,0.8358139395713806,166
3399,3399,0.3905553221702576,0.398036390542984,0.38758447766304016,1,1,1,1,0.3768329620361328,166
3400,3400,0.8528824448585509,0.8454277515411377,0.831396222114563,1,1,1,1,0.859531044960022,166
3401,3401,0.19912545382976526,0.200553834438324,0.31456977128982544,1,1,0,0,0.22440789639949799,166
3402,3402,0.47370645403862,0.43896836042404175,0.35844820737838745,1,1,1,1,0.5054260492324829,166
3403,3403,0.4806853830814362,0.4418054521083832,0.36635616421699524,1,1,1,1,0.5172711610794067,166
3404,3404,0.7476102709770203,0.7356231808662415,0.7087119817733765,1,1,1,1,0.7588268518447876,166
3405,3405,0.7839692831039429,0.7697686553001404,0.7382341623306274,1,1,1,1,0.7965872883796692,166
3406,3406,0.19434720277786247,0.18681825697422028,0.16795720160007477,1,1,1,1,0.20218324661254883,166
3407,3407,0.6209606528282166,0.6117826104164124,0.5918829441070557,1,1,1,1,0.6294776201248169,166
3408,3408,0.5882629156112671,0.5678538084030151,0.5177168250083923,1,1,1,1,0.6066815257072449,166
3409,3409,0.8667130470275879,0.8626176118850708,0.8538100719451904,1,1,1,1,0.8705686330795288,166
3410,3410,0.5872064232826233,0.5738505721092224,0.5453311800956726,1,1,1,1,0.5995470285415649,166
3411,3411,0.05293922498822212,0.05548395216464996,0.11730802804231644,1,0,0,0,0.051008190959692,166
3412,3412,0.7116989493370056,0.7073927521705627,0.6925073266029358,1,1,1,1,0.7154138088226318,166
3413,3413,0.855301558971405,0.8461633324623108,0.8246873021125793,1,1,1,1,0.8638099431991577,166
3414,3414,0.8238351941108704,0.8119746446609497,0.782629132270813,1,1,1,1,0.8350534439086914,166
3415,3415,0.5477749705314636,0.5300764441490173,0.4888370931148529,1,1,1,1,0.5638280510902405,166
3416,3416,0.4931664168834686,0.4854923188686371,0.4653761088848114,1,1,1,1,0.49864527583122253,166
3417,3417,0.18291813135147086,0.18009741604328156,0.17579294741153717,0,1,1,1,0.18237432837486267,141
3418,3418,0.4839125275611877,0.4594800472259522,0.3977561593055725,1,1,1,1,0.5069690346717834,166
3419,3419,0.3049883544445038,0.29168274998664856,0.26238828897476196,1,1,1,1,0.31272414326667786,166
3420,3420,0.3845237195491791,0.3751205503940582,0.3469860255718231,1,1,1,1,0.39236125349998474,166
3421,3421,0.5471031069755554,0.5223008990287781,0.4712311029434204,1,1,1,1,0.5672498941421509,166
3422,3422,0.16980808973312378,0.16445274651050568,0.15929584205150604,1,1,1,0,0.17369864881038666,166
3423,3423,0.6731502413749695,0.6641861796379089,0.6449099183082581,1,1,1,1,0.6813691258430481,166
3424,3424,0.1322573870420456,0.11959555000066754,0.09654124826192856,1,1,1,1,0.1439492553472519,166
3425,3425,0.5835098624229431,0.5798837542533875,0.5657860636711121,1,1,1,1,0.5856705904006958,166
3426,3426,0.7560606002807617,0.7458087205886841,0.7216861844062805,1,1,1,1,0.7655803561210632,166
3427,3427,0.570757269859314,0.5533501505851746,0.5024024248123169,1,1,1,1,0.5844074487686157,166
3428,3428,0.6411232948303223,0.6181969046592712,0.5663860440254211,1,1,1,1,0.661461591720581,166
3429,3429,0.3001217544078827,0.3364032506942749,0.40734922885894775,0,0,0,0,0.29341191053390503,166
3430,3430,0.4164835810661316,0.413136750459671,0.4043205678462982,1,1,1,1,0.41864973306655884,167
3431,3431,0.7815207242965698,0.7720649838447571,0.7490875720977783,0,1,1,1,0.7891075015068054,168
3432,3432,0.644940197467804,0.6300147771835327,0.5949513912200928,1,1,1,1,0.6585990190505981,167
3433,3433,0.8485752940177917,0.8400174975395203,0.8157848715782166,1,1,1,1,0.8547776341438293,167
3434,3434,0.6608104109764099,0.6517026424407959,0.6285649538040161,1,1,1,1,0.6682932376861572,167
3435,3435,0.5348424911499023,0.4916558861732483,0.39201948046684265,1,1,1,1,0.5727784633636475,167
3436,3436,0.14349697530269626,0.14900372922420502,0.19149141013622284,0,1,0,0,0.16270558536052704,168
3437,3437,0.11636456847190856,0.1235394850373268,0.17798370122909546,1,1,0,0,0.12661334872245789,167
3438,3438,0.15494979918003082,0.1666260063648224,0.22299990057945251,1,1,0,0,0.17852376401424408,167
3439,3439,0.42015013098716736,0.4107122421264648,0.38677656650543213,1,1,1,1,0.42995980381965637,167
3440,3440,0.12374835461378098,0.13484154641628265,0.18192312121391296,1,1,0,0,0.12929217517375946,167
3441,3441,0.7710481286048889,0.7668131589889526,0.7570416927337646,1,1,1,1,0.7745921611785889,167
3442,3442,0.08563625067472458,0.08638985455036162,0.08183421194553375,0,1,1,1,0.08176565915346146,345
3443,3443,0.4835330545902252,0.4603664577007294,0.39900344610214233,1,1,1,1,0.5012370944023132,167
3444,3444,0.5028055310249329,0.4517412781715393,0.4933350384235382,0,1,1,0,0.5501928329467773,166
3445,3445,0.4427551925182343,0.4352008104324341,0.41855084896087646,1,1,1,1,0.44919341802597046,167
3446,3446,0.20979543030262,0.23278763890266416,0.29784107208251953,1,1,0,0,0.21309730410575867,167
