,sample_idx,cifar_resnet50_cifar10_trades4_255_adv_conf4_255,cifar_resnet50_cifar10_trades4_255_is_acc,cifar_resnet50_cifar10_trades4_255_is_rob4_255,cifar_resnet50_cifar10_trades4_255_nat_conf,cifar_resnet50_cifar10_trades4_255_pred
5573,5573,0.40494295954704285,1,0,0.6929585933685303,9
5574,5574,0.971914529800415,1,1,0.9817128777503967,7
5575,5575,0.46559157967567444,0,0,0.4460674524307251,5
5576,5576,0.5434147119522095,1,1,0.6619856953620911,5
5577,5577,0.5294170379638672,0,0,0.3846159875392914,4
5578,5578,0.8146476745605469,1,1,0.8956162929534912,3
5579,5579,0.7131908535957336,1,1,0.8580014109611511,9
5580,5580,0.470589816570282,1,0,0.3338024616241455,5
5581,5581,0.47340062260627747,0,0,0.4454011023044586,3
5582,5582,0.35332000255584717,0,0,0.3210316002368927,2
5583,5583,0.9807277917861938,1,1,0.986671507358551,0
5584,5584,0.996465802192688,1,1,0.9972653388977051,0
5585,5585,0.9441795945167542,1,1,0.9608758687973022,0
5586,5586,0.5959814190864563,1,1,0.8867372274398804,8
5587,5587,0.9138715863227844,1,1,0.9461583495140076,0
5588,5588,0.6089655160903931,1,1,0.7291048765182495,3
5589,5589,0.6150884032249451,1,1,0.7257769107818604,2
5590,5590,0.5261369347572327,1,0,0.5954828262329102,4
5591,5591,0.4810284376144409,1,0,0.4447005093097687,5
5592,5592,0.740748941898346,1,1,0.8252391815185547,3
5593,5593,0.4954075813293457,1,1,0.7763756513595581,7
5594,5594,0.9340035319328308,1,1,0.9580245018005371,9
5595,5595,0.4765714704990387,1,1,0.6208723783493042,6
5596,5596,0.9241849780082703,1,1,0.9448883533477783,9
5597,5597,0.5488236546516418,0,0,0.4968230128288269,8
5598,5598,0.7000641822814941,1,1,0.8410104513168335,1
5599,5599,0.6489546298980713,1,1,0.7160285711288452,2
5600,5600,0.46292605996131897,1,0,0.38816726207733154,6
5601,5601,0.9890403747558594,1,1,0.991489052772522,7
5602,5602,0.4601469039916992,1,0,0.7288868427276611,4
5603,5603,0.5885199308395386,0,0,0.44839635491371155,4
5604,5604,0.9640766382217407,1,1,0.9726793169975281,1
5605,5605,0.4201469123363495,1,0,0.4612938165664673,3
5606,5606,0.9652463793754578,1,1,0.9760310053825378,7
5607,5607,0.6577351689338684,1,1,0.8230165839195251,6
5608,5608,0.9711264967918396,1,1,0.979113757610321,9
5609,5609,0.32294631004333496,0,0,0.2808954119682312,4
5610,5610,0.4148118793964386,1,1,0.6260573267936707,8
5611,5611,0.4645005166530609,0,1,0.5607910752296448,3
5612,5612,0.9397338032722473,1,1,0.9686204791069031,8
5613,5613,0.4429612457752228,1,1,0.6111504435539246,5
5614,5614,0.9116040468215942,1,1,0.956322968006134,8
5615,5615,0.6830554604530334,1,1,0.8145475387573242,5
5616,5616,0.5050357580184937,1,1,0.709222137928009,6
5617,5617,0.8861958980560303,1,1,0.9527020454406738,5
5618,5618,0.6561520099639893,1,0,0.671728789806366,0
5619,5619,0.9165972471237183,1,1,0.9421189427375793,8
5620,5620,0.40075740218162537,0,1,0.4820367097854614,2
5621,5621,0.4608924686908722,1,1,0.7296152114868164,8
5622,5622,0.9281300902366638,1,1,0.9496487379074097,1
5623,5623,0.7616829872131348,1,1,0.8529305458068848,8
5624,5624,0.9967145919799805,1,1,0.9973466396331787,1
5625,5625,0.7057905197143555,1,1,0.7965283989906311,5
5626,5626,0.5243029594421387,0,0,0.32145586609840393,2
5627,5627,0.6262087821960449,1,0,0.5877083539962769,9
5628,5628,0.6907914876937866,0,0,0.5316541194915771,1
5629,5629,0.44797372817993164,1,1,0.6273902654647827,6
5630,5630,0.48468464612960815,0,0,0.2542722225189209,4
5631,5631,0.41527968645095825,1,0,0.5691595077514648,6
5632,5632,0.49809014797210693,0,0,0.5192694067955017,9
5633,5633,0.6766384243965149,1,1,0.7750279307365417,4
5634,5634,0.5179252624511719,0,0,0.26460039615631104,2
5635,5635,0.7131800055503845,1,1,0.8249579668045044,7
5636,5636,0.5239527821540833,1,1,0.7244304418563843,4
5637,5637,0.8613570928573608,1,1,0.9138487577438354,7
5638,5638,0.5936086773872375,1,0,0.4194820523262024,4
5639,5639,0.4957277476787567,0,0,0.37487688660621643,2
5640,5640,0.500882625579834,1,1,0.6858738660812378,2
5641,5641,0.5496362447738647,1,1,0.734296977519989,4
5642,5642,0.47101908922195435,0,1,0.6375758051872253,7
5643,5643,0.5785994529724121,1,0,0.5065141320228577,5
5644,5644,0.7942140698432922,1,1,0.8821255564689636,7
5645,5645,0.4682937562465668,1,1,0.6062490344047546,5
5646,5646,0.5029900074005127,0,0,0.417249470949173,8
5647,5647,0.9323936104774475,1,1,0.9539613127708435,5
5648,5648,0.8481999039649963,1,1,0.8969919085502625,8
5649,5649,0.44164296984672546,0,1,0.6156398057937622,6
5650,5650,0.4376785457134247,1,1,0.5205596089363098,5
5651,5651,0.5227715969085693,1,1,0.635901689529419,4
5652,5652,0.9860419631004333,1,1,0.9903221726417542,0
5653,5653,0.891444742679596,1,1,0.9282602667808533,5
5654,5654,0.3833906352519989,1,0,0.4947308599948883,4
5655,5655,0.41255223751068115,1,1,0.5079249143600464,3
5656,5656,0.385003000497818,1,0,0.33655229210853577,3
5657,5657,0.7172927260398865,1,1,0.8401017785072327,2
5658,5658,0.31917300820350647,1,1,0.4648716449737549,4
5659,5659,0.44961246848106384,0,0,0.28850704431533813,7
5660,5660,0.7038814425468445,1,1,0.827594518661499,9
5661,5661,0.4204058349132538,1,0,0.5294168591499329,4
5662,5662,0.4548088312149048,1,0,0.4344676434993744,8
5663,5663,0.6720126271247864,1,1,0.8256893754005432,8
5664,5664,0.8786278367042542,1,1,0.9048187136650085,6
5665,5665,0.8536386489868164,0,1,0.8864201903343201,0
5666,5666,0.5605174899101257,1,1,0.7402603030204773,6
5667,5667,0.9426864981651306,1,1,0.9648000001907349,1
5668,5668,0.9428423643112183,1,1,0.9559260606765747,7
5669,5669,0.8933872580528259,1,1,0.9516828060150146,0
5670,5670,0.5872873663902283,1,0,0.49116644263267517,4
5671,5671,0.4565788507461548,1,0,0.6283354163169861,3
5672,5672,0.596778392791748,1,1,0.8169569373130798,8
5673,5673,0.7488128542900085,1,1,0.8196613192558289,5
5674,5674,0.5155963897705078,1,1,0.7843961715698242,9
5675,5675,0.7521852254867554,1,1,0.9110033512115479,7
5676,5676,0.5902857184410095,1,1,0.7024762034416199,6
5677,5677,0.41376373171806335,0,0,0.45158496499061584,5
5678,5678,0.6221471428871155,1,1,0.8119266033172607,1
5679,5679,0.3780866265296936,1,0,0.5137818455696106,0
5680,5680,0.3699262738227844,0,0,0.3634132444858551,3
5681,5681,0.7290889024734497,1,1,0.8358773589134216,3
5682,5682,0.5096917748451233,1,1,0.6406699419021606,5
5683,5683,0.9817549586296082,1,1,0.9897827506065369,6
5684,5684,0.4269445240497589,0,0,0.5178465247154236,4
5685,5685,0.9925220608711243,1,1,0.9944823980331421,1
5686,5686,0.6253266334533691,1,1,0.7392804622650146,6
5687,5687,0.7538368105888367,1,1,0.8458819389343262,2
5688,5688,0.9116833209991455,1,1,0.940544605255127,8
5689,5689,0.7249463200569153,1,1,0.8142614960670471,3
5690,5690,0.5173798203468323,1,0,0.4118865430355072,7
5691,5691,0.8166196942329407,1,1,0.9008616209030151,2
5692,5692,0.8097577095031738,1,1,0.8684596419334412,5
5693,5693,0.7043817639350891,1,1,0.8088710904121399,7
5694,5694,0.7457577586174011,1,1,0.8501532077789307,5
5695,5695,0.7370663285255432,1,1,0.8719683289527893,7
5696,5696,0.9652332663536072,1,1,0.9772030711174011,7
5697,5697,0.8804728984832764,1,1,0.9275546073913574,1
5698,5698,0.8469204306602478,1,1,0.8975877165794373,7
5699,5699,0.7623749375343323,1,1,0.8185243010520935,4
5700,5700,0.4891364574432373,1,0,0.4996255934238434,3
5701,5701,0.5959818363189697,1,0,0.5591142773628235,3
5702,5702,0.6093794703483582,1,1,0.7089298367500305,4
5703,5703,0.448222279548645,1,0,0.46675848960876465,0
5704,5704,0.7959819436073303,1,1,0.83134526014328,4
5705,5705,0.40614232420921326,1,0,0.3904154598712921,2
5706,5706,0.7790499925613403,1,1,0.8620960116386414,7
5707,5707,0.8974027633666992,1,1,0.9311482310295105,0
5708,5708,0.6805117130279541,1,1,0.8056465983390808,2
5709,5709,0.4717409014701843,0,0,0.36371052265167236,3
5710,5710,0.39781349897384644,1,1,0.5969040393829346,6
5711,5711,0.5875336527824402,1,1,0.6929304599761963,6
5712,5712,0.513775646686554,1,1,0.6547293663024902,2
5713,5713,0.833440363407135,1,1,0.8955799341201782,5
5714,5714,0.41811883449554443,0,0,0.4843791425228119,4
5715,5715,0.8718004822731018,1,1,0.9231558442115784,6
5716,5716,0.8696006536483765,1,1,0.9072533845901489,0
5717,5717,0.4838215410709381,1,1,0.6555559039115906,6
5718,5718,0.544611930847168,1,1,0.7216840982437134,1
5719,5719,0.7506541609764099,1,1,0.8547214269638062,2
5720,5720,0.95784991979599,1,1,0.9740219116210938,9
5721,5721,0.7201298475265503,1,1,0.76664799451828,0
5722,5722,0.611163854598999,1,1,0.8196650743484497,0
5723,5723,0.9903551340103149,1,1,0.9923399686813354,1
5724,5724,0.5305960774421692,1,1,0.6674625873565674,5
5725,5725,0.4733242988586426,1,1,0.6602704524993896,5
5726,5726,0.7860886454582214,1,1,0.8518081903457642,1
5727,5727,0.781355619430542,1,1,0.8483463525772095,6
5728,5728,0.9330834746360779,1,1,0.9548539519309998,7
5729,5729,0.6287691593170166,1,1,0.8912404179573059,8
5730,5730,0.5020565986633301,0,0,0.41153109073638916,9
5731,5731,0.9462540149688721,1,1,0.965364396572113,6
5732,5732,0.8657569289207458,1,1,0.9190744161605835,3
5733,5733,0.42523667216300964,1,0,0.4756869971752167,3
5734,5734,0.3721010088920593,1,1,0.5415008068084717,6
5735,5735,0.9683020710945129,1,1,0.9829555153846741,0
5736,5736,0.49176350235939026,1,0,0.5468226075172424,9
5737,5737,0.9870578646659851,1,1,0.9919748902320862,9
5738,5738,0.328663170337677,1,1,0.4425655007362366,2
5739,5739,0.5979442000389099,0,0,0.5122560858726501,6
5740,5740,0.5122593641281128,0,0,0.43383824825286865,4
5741,5741,0.8138226270675659,1,1,0.923700749874115,1
5742,5742,0.41677621006965637,1,0,0.4912451207637787,4
5743,5743,0.5589398741722107,1,0,0.40673917531967163,6
5744,5744,0.852802574634552,1,1,0.9125245213508606,2
5745,5745,0.7511773109436035,1,1,0.8541973233222961,5
5746,5746,0.9566295742988586,1,1,0.9683859944343567,7
5747,5747,0.4819618761539459,1,0,0.7615527510643005,8
5748,5748,0.8844084739685059,1,1,0.9180306792259216,8
5749,5749,0.5743805766105652,0,1,0.7065881490707397,3
5750,5750,0.7212752103805542,1,1,0.8344863653182983,6
5751,5751,0.4829052984714508,1,1,0.5440332293510437,4
5752,5752,0.5027221441268921,1,0,0.43105819821357727,3
5753,5753,0.8528414368629456,1,1,0.911380410194397,2
5754,5754,0.543173611164093,1,1,0.7147266864776611,3
5755,5755,0.36073198914527893,1,0,0.5045199394226074,4
5756,5756,0.9472535252571106,1,1,0.9639147520065308,4
5757,5757,0.6848346590995789,1,1,0.7698652744293213,4
5758,5758,0.6413813233375549,1,1,0.7753252983093262,8
5759,5759,0.9291779398918152,1,1,0.9568435549736023,9
5760,5760,0.46494394540786743,1,1,0.5995000600814819,2
5761,5761,0.623941957950592,1,1,0.717002809047699,6
5762,5762,0.5554675459861755,1,0,0.6436923742294312,0
5763,5763,0.9134963750839233,1,1,0.9639792442321777,9
5764,5764,0.9511808156967163,1,1,0.9629549980163574,7
5765,5765,0.9415271878242493,1,1,0.9503284096717834,9
5766,5766,0.9114006161689758,1,1,0.9559538960456848,8
5767,5767,0.9064381122589111,1,1,0.93953537940979,7
5768,5768,0.9105545878410339,1,1,0.9405763149261475,7
5769,5769,0.45679301023483276,1,0,0.5415153503417969,3
5770,5770,0.8572670817375183,1,1,0.9388387799263,8
5771,5771,0.5724538564682007,0,0,0.5101521611213684,6
5772,5772,0.9892163276672363,1,1,0.9920865893363953,9
5773,5773,0.4520186483860016,0,0,0.2850516438484192,6
5774,5774,0.5802671909332275,1,1,0.7049608826637268,5
5775,5775,0.38955047726631165,1,1,0.6390671730041504,7
5776,5776,0.7029446363449097,0,0,0.48061758279800415,6
5777,5777,0.9336054921150208,1,1,0.9513878226280212,8
5778,5778,0.9331376552581787,1,1,0.9543253779411316,7
5779,5779,0.4057525098323822,1,0,0.3136674463748932,3
5780,5780,0.9723444581031799,1,1,0.9795396327972412,7
5781,5781,0.4199580252170563,1,0,0.5431798100471497,0
5782,5782,0.8102235198020935,1,1,0.9075666666030884,7
5783,5783,0.8759187459945679,1,1,0.9274650812149048,1
5784,5784,0.7827364206314087,1,1,0.8544216752052307,6
5785,5785,0.9574576020240784,1,1,0.9707180857658386,2
5786,5786,0.37713608145713806,1,0,0.419940710067749,4
5787,5787,0.39635246992111206,0,0,0.5306968092918396,3
5788,5788,0.851664125919342,1,1,0.9075930714607239,0
5789,5789,0.7198113203048706,1,1,0.8168963193893433,2
5790,5790,0.9313406944274902,1,1,0.9503089189529419,9
5791,5791,0.8421250581741333,1,1,0.9143992066383362,8
5792,5792,0.5517466068267822,1,0,0.3623959720134735,2
5793,5793,0.9567504525184631,1,1,0.9702329635620117,8
5794,5794,0.561023473739624,0,0,0.31770986318588257,8
5795,5795,0.49530157446861267,0,0,0.5744778513908386,4
5796,5796,0.41732266545295715,1,1,0.6279177665710449,5
5797,5797,0.3327876329421997,0,0,0.3407493829727173,6
5798,5798,0.6211538910865784,1,1,0.8033691048622131,0
5799,5799,0.8068189024925232,1,1,0.9677351713180542,1
5800,5800,0.6928507089614868,1,1,0.7783534526824951,2
5801,5801,0.9894981384277344,1,1,0.9931193590164185,9
5802,5802,0.4655880033969879,1,1,0.5659677982330322,6
5803,5803,0.6100156903266907,1,1,0.7577149271965027,1
5804,5804,0.8093156814575195,1,1,0.876610279083252,0
5805,5805,0.7121797800064087,1,1,0.7947452664375305,1
5806,5806,0.718589723110199,1,0,0.6897207498550415,0
5807,5807,0.9348748922348022,1,1,0.95183926820755,6
5808,5808,0.354017972946167,1,1,0.5011841654777527,5
5809,5809,0.37613803148269653,0,1,0.5326005220413208,3
5810,5810,0.8311261534690857,1,1,0.8849900364875793,5
5811,5811,0.8873212933540344,1,1,0.9186735153198242,7
5812,5812,0.3602074980735779,1,0,0.36075207591056824,4
5813,5813,0.6928621530532837,1,1,0.8601141571998596,4
5814,5814,0.6018031239509583,0,1,0.67201828956604,0
5815,5815,0.6016269326210022,1,0,0.5809058547019958,3
5816,5816,0.7141404151916504,1,1,0.7684541940689087,5
5817,5817,0.4170450270175934,1,0,0.2570703625679016,3
5818,5818,0.9641934037208557,1,1,0.9762635231018066,7
5819,5819,0.9349579215049744,1,1,0.9648478031158447,2
5820,5820,0.3891666531562805,1,0,0.36895230412483215,5
5821,5821,0.4907965362071991,1,0,0.5221894979476929,8
5822,5822,0.459308922290802,1,1,0.6073946952819824,3
5823,5823,0.9520896673202515,1,1,0.9665358066558838,5
5824,5824,0.5349000692367554,1,0,0.5766960382461548,7
5825,5825,0.6991667151451111,0,1,0.8674566745758057,6
5826,5826,0.349478155374527,0,0,0.2877320349216461,2
5827,5827,0.7884979248046875,1,1,0.8791930675506592,0
5828,5828,0.9741725921630859,1,1,0.9829871654510498,5
5829,5829,0.7660567760467529,1,1,0.806441605091095,4
5830,5830,0.5043002963066101,0,1,0.6538670063018799,6
5831,5831,0.5425926446914673,0,1,0.7359050512313843,0
5832,5832,0.915075421333313,1,1,0.9473621845245361,9
5833,5833,0.4881187677383423,0,0,0.35399845242500305,2
5834,5834,0.9293685555458069,1,1,0.9620078206062317,5
5835,5835,0.539307177066803,0,0,0.3507009446620941,5
5836,5836,0.873302161693573,1,1,0.9294905662536621,8
5837,5837,0.4910079836845398,0,0,0.6083592772483826,3
5838,5838,0.809037983417511,1,1,0.8789214491844177,4
5839,5839,0.4205668866634369,1,0,0.5467421412467957,2
5840,5840,0.3625504970550537,1,0,0.4816631078720093,2
5841,5841,0.8244929909706116,1,1,0.8809510469436646,6
5842,5842,0.7941656112670898,1,1,0.8935298323631287,7
5843,5843,0.8143049478530884,1,1,0.8670117259025574,6
5844,5844,0.8342912793159485,1,1,0.9481096863746643,0
5845,5845,0.9690448045730591,1,1,0.9755458831787109,5
5846,5846,0.894260048866272,1,1,0.9340885877609253,5
5847,5847,0.9313752055168152,1,1,0.951362669467926,8
5848,5848,0.5415313839912415,0,0,0.35496416687965393,3
5849,5849,0.41127172112464905,1,1,0.43272680044174194,5
5850,5850,0.4606640636920929,0,0,0.34396663308143616,4
5851,5851,0.9444440603256226,1,1,0.9615625143051147,1
5852,5852,0.4198858141899109,1,0,0.34748461842536926,3
5853,5853,0.511863112449646,1,1,0.6891090273857117,5
5854,5854,0.35312438011169434,1,0,0.27329951524734497,4
5855,5855,0.41377395391464233,0,1,0.6008643507957458,2
5856,5856,0.4627119302749634,0,1,0.6054707169532776,5
5857,5857,0.516143262386322,1,0,0.777833878993988,0
5858,5858,0.9567824006080627,1,1,0.9720343947410583,7
5859,5859,0.6000970602035522,1,1,0.754803478717804,2
5860,5860,0.6354702711105347,1,1,0.8032240271568298,0
5861,5861,0.9777628779411316,1,1,0.982722282409668,1
5862,5862,0.40029051899909973,0,1,0.48763537406921387,3
5863,5863,0.8377290368080139,1,1,0.8792330622673035,4
5864,5864,0.6861717104911804,0,1,0.9001152515411377,1
5865,5865,0.5640648007392883,1,1,0.6880396008491516,6
5866,5866,0.7272239923477173,1,1,0.7894128561019897,4
5867,5867,0.5576226115226746,1,1,0.694538950920105,5
5868,5868,0.4700060188770294,1,0,0.7558032274246216,9
5869,5869,0.5994206070899963,1,1,0.7643846869468689,7
5870,5870,0.4446530342102051,1,0,0.47818586230278015,7
5871,5871,0.4813666343688965,0,0,0.41857099533081055,3
5872,5872,0.38695961236953735,1,0,0.37649086117744446,7
5873,5873,0.41105419397354126,1,0,0.42140501737594604,4
5874,5874,0.38155412673950195,0,0,0.47301656007766724,6
5875,5875,0.9591816067695618,1,1,0.9714912176132202,1
5876,5876,0.5693265199661255,1,1,0.7081784009933472,6
5877,5877,0.9165916442871094,1,1,0.9418246746063232,9
5878,5878,0.5346115231513977,1,0,0.35086116194725037,4
5879,5879,0.8870395421981812,1,1,0.9504920840263367,8
5880,5880,0.9492254257202148,1,1,0.9687544107437134,0
5881,5881,0.41079965233802795,0,0,0.4093371331691742,5
5882,5882,0.659325897693634,1,0,0.44828829169273376,1
5883,5883,0.49854522943496704,1,0,0.34174662828445435,6
5884,5884,0.38870441913604736,1,0,0.4206017255783081,4
5885,5885,0.6431402564048767,1,1,0.7454999089241028,4
5886,5886,0.3991653025150299,0,0,0.37785905599594116,4
5887,5887,0.9109363555908203,1,1,0.9393966197967529,1
5888,5888,0.5313336253166199,1,1,0.6662679314613342,4
5889,5889,0.45050013065338135,1,0,0.4415940046310425,6
5890,5890,0.40300872921943665,1,0,0.2963965833187103,3
5891,5891,0.8585570454597473,1,1,0.9156414270401001,0
5892,5892,0.8116319179534912,1,1,0.8821390867233276,8
5893,5893,0.49101924896240234,1,0,0.5946279764175415,9
5894,5894,0.882917046546936,1,1,0.9505305290222168,7
5895,5895,0.8886207342147827,1,1,0.9137003421783447,6
5896,5896,0.5350335240364075,0,0,0.6453869342803955,9
5897,5897,0.49586454033851624,1,1,0.7409220933914185,4
5898,5898,0.9016470909118652,1,1,0.9341850280761719,8
5899,5899,0.9592342376708984,1,1,0.9660866856575012,1
5900,5900,0.37642642855644226,0,0,0.2564323842525482,2
5901,5901,0.5293809175491333,0,0,0.4592377245426178,6
5902,5902,0.6531285047531128,1,1,0.794282853603363,9
5903,5903,0.5030506253242493,1,1,0.6883413791656494,4
5904,5904,0.6566572189331055,1,1,0.8131507635116577,7
5905,5905,0.8753154277801514,1,1,0.9321926832199097,1
5906,5906,0.6757202744483948,1,1,0.7694030404090881,4
5907,5907,0.43354955315589905,1,0,0.4344370663166046,5
5908,5908,0.41935834288597107,0,0,0.4238516688346863,1
5909,5909,0.3075876533985138,0,1,0.391722172498703,7
5910,5910,0.34081047773361206,0,0,0.33344241976737976,5
5911,5911,0.5888815522193909,1,1,0.6919862031936646,6
5912,5912,0.4223451018333435,1,0,0.5233335494995117,4
5913,5913,0.9706786870956421,1,1,0.9814243912696838,7
5914,5914,0.6737942695617676,1,1,0.8029228448867798,1
5915,5915,0.4686504602432251,0,0,0.45942750573158264,3
5916,5916,0.874324381351471,1,1,0.9089850187301636,9
5917,5917,0.4694244861602783,0,0,0.3380032479763031,5
5918,5918,0.9404264688491821,1,1,0.958960771560669,1
5919,5919,0.6263813972473145,1,0,0.3639737367630005,4
5920,5920,0.9974473714828491,1,1,0.9981374740600586,8
5921,5921,0.36926016211509705,1,1,0.5247011184692383,7
5922,5922,0.8121573328971863,1,1,0.8655715584754944,7
5923,5923,0.6275967359542847,1,1,0.8378168940544128,0
5924,5924,0.40075355768203735,0,0,0.606181800365448,2
5925,5925,0.4756213426589966,1,0,0.30595657229423523,3
5926,5926,0.9402729272842407,1,1,0.9603523015975952,4
5927,5927,0.43612754344940186,1,0,0.5191894769668579,6
5928,5928,0.6038371920585632,1,1,0.7393901944160461,7
5929,5929,0.8521232604980469,1,1,0.9348729252815247,7
5930,5930,0.4834217131137848,0,1,0.6322433352470398,2
5931,5931,0.5377296209335327,1,1,0.6333704590797424,4
5932,5932,0.5719876885414124,0,0,0.42402487993240356,6
5933,5933,0.6368093490600586,1,1,0.7472690343856812,4
5934,5934,0.7166023254394531,1,1,0.8132449388504028,3
5935,5935,0.7671095132827759,1,1,0.8178746104240417,6
5936,5936,0.41508716344833374,1,0,0.5972005724906921,6
5937,5937,0.8853358626365662,1,1,0.9286718964576721,1
5938,5938,0.8588734865188599,1,1,0.9454218745231628,9
5939,5939,0.6300876140594482,1,1,0.8421762585639954,9
5940,5940,0.45194271206855774,1,0,0.43512046337127686,7
5941,5941,0.7024011015892029,1,1,0.799248218536377,9
5942,5942,0.7792755365371704,1,1,0.8402511477470398,4
5943,5943,0.4641183614730835,1,1,0.6388593316078186,3
5944,5944,0.35593506693840027,1,0,0.4026907980442047,2
5945,5945,0.7745258212089539,1,1,0.9023402333259583,9
5946,5946,0.4196052551269531,1,1,0.6603614687919617,8
5947,5947,0.9777379035949707,1,1,0.9861690998077393,5
5948,5948,0.9381380677223206,1,1,0.9750891327857971,0
5949,5949,0.9305078387260437,1,1,0.9449653029441833,6
5950,5950,0.43196356296539307,1,0,0.6339281797409058,9
5951,5951,0.9726743102073669,1,1,0.9819668531417847,0
5952,5952,0.834607720375061,1,1,0.8933376669883728,9
5953,5953,0.9761642813682556,1,1,0.9818987846374512,7
5954,5954,0.8048520684242249,1,1,0.9170945882797241,8
5955,5955,0.3373786211013794,0,0,0.32274147868156433,2
5956,5956,0.45327338576316833,0,0,0.31356948614120483,2
5957,5957,0.3638626039028168,1,0,0.63642418384552,4
5958,5958,0.7971258163452148,1,1,0.9388235211372375,9
5959,5959,0.527064323425293,1,0,0.44955480098724365,4
5960,5960,0.3875918984413147,0,1,0.5426965951919556,6
5961,5961,0.4564683735370636,1,1,0.5846129059791565,6
5962,5962,0.7175123691558838,1,1,0.7829127311706543,6
5963,5963,0.39472275972366333,1,0,0.4015716016292572,9
5964,5964,0.9638800024986267,1,1,0.9752503633499146,9
5965,5965,0.8973571062088013,1,1,0.955501139163971,7
5966,5966,0.7776654362678528,1,1,0.9306530952453613,9
5967,5967,0.9825001358985901,1,1,0.98769611120224,9
5968,5968,0.9458618760108948,1,1,0.9769620895385742,0
5969,5969,0.5404813289642334,1,0,0.5237513780593872,5
5970,5970,0.9808216094970703,1,1,0.9860919117927551,1
5971,5971,0.8953185081481934,1,1,0.9271831512451172,1
5972,5972,0.6014949083328247,0,0,0.5965750813484192,0
5973,5973,0.6676811575889587,1,1,0.7446988224983215,6
5974,5974,0.9668859839439392,1,1,0.9787303805351257,9
5975,5975,0.9253008365631104,1,1,0.9482467770576477,9
5976,5976,0.7298982739448547,1,1,0.8589345216751099,5
5977,5977,0.6062331795692444,1,1,0.668617844581604,6
5978,5978,0.5835796594619751,1,1,0.737795352935791,5
5979,5979,0.5232651829719543,1,0,0.414702832698822,5
5980,5980,0.9843032360076904,1,1,0.987793505191803,9
5981,5981,0.4781009256839752,1,0,0.29911860823631287,7
5982,5982,0.8991007208824158,1,1,0.9617671370506287,9
5983,5983,0.5810941457748413,1,1,0.8012728691101074,4
5984,5984,0.7001911401748657,1,1,0.7726330161094666,5
5985,5985,0.5163672566413879,1,1,0.6673303842544556,4
5986,5986,0.6839752793312073,1,0,0.4475841224193573,3
5987,5987,0.5328652262687683,1,1,0.6546497941017151,3
5988,5988,0.9519533514976501,1,1,0.9716922044754028,9
5989,5989,0.7139250040054321,1,1,0.8905229568481445,8
5990,5990,0.6020634174346924,1,0,0.5790941119194031,8
5991,5991,0.4484044015407562,1,0,0.3975452184677124,3
5992,5992,0.3681609332561493,1,1,0.4543549418449402,4
5993,5993,0.9079227447509766,1,1,0.9369063377380371,8
5994,5994,0.35146206617355347,0,0,0.3947140872478485,7
5995,5995,0.8786033987998962,1,1,0.9107601046562195,0
5996,5996,0.6760520339012146,1,1,0.7525362372398376,4
5997,5997,0.6539774537086487,1,1,0.8076819181442261,0
5998,5998,0.7731518149375916,1,1,0.8547620177268982,7
5999,5999,0.5212629437446594,1,0,0.38200289011001587,2
6000,6000,0.5051199793815613,1,1,0.7248469591140747,8
6001,6001,0.5413053035736084,1,1,0.6997882127761841,0
6002,6002,0.992251455783844,1,1,0.9950982928276062,2
6003,6003,0.9113942980766296,1,1,0.9550036787986755,0
6004,6004,0.9626919627189636,1,1,0.9853413701057434,7
6005,6005,0.627779483795166,1,1,0.7515194416046143,4
6006,6006,0.6619519591331482,1,0,0.452447772026062,0
6007,6007,0.7538517117500305,1,1,0.8590782880783081,6
6008,6008,0.48837897181510925,0,1,0.5795190930366516,2
6009,6009,0.3210858404636383,0,1,0.3914138674736023,4
6010,6010,0.4079056680202484,0,1,0.5888607501983643,2
6011,6011,0.5946843028068542,1,1,0.7518832087516785,7
6012,6012,0.41218340396881104,0,0,0.4626757800579071,2
6013,6013,0.510964572429657,1,1,0.6532779932022095,6
6014,6014,0.3630639314651489,0,1,0.4828893542289734,7
6015,6015,0.45686280727386475,0,0,0.5242255926132202,8
6016,6016,0.46147045493125916,0,0,0.49889060854911804,6
6017,6017,0.5960197448730469,1,1,0.7010040283203125,9
6018,6018,0.4737672507762909,1,0,0.4533552825450897,5
6019,6019,0.9822090268135071,1,1,0.9877265095710754,6
6020,6020,0.6523641347885132,1,1,0.7387639284133911,6
6021,6021,0.7363284826278687,1,1,0.8240830302238464,3
6022,6022,0.9547813534736633,1,1,0.9723255038261414,0
6023,6023,0.602776050567627,0,1,0.7156661748886108,3
6024,6024,0.4116525650024414,1,1,0.5881603956222534,2
6025,6025,0.35463833808898926,1,1,0.5249350070953369,6
6026,6026,0.9314668774604797,1,1,0.9483907222747803,3
6027,6027,0.4297228157520294,1,1,0.536971390247345,3
6028,6028,0.41100165247917175,1,1,0.5472761392593384,8
6029,6029,0.900287389755249,1,1,0.9381195902824402,0
6030,6030,0.7013643383979797,1,1,0.8469492793083191,8
6031,6031,0.4280639886856079,1,1,0.6156206130981445,5
6032,6032,0.43472006916999817,1,0,0.4739404618740082,4
6033,6033,0.5491330027580261,1,1,0.7615878582000732,2
6034,6034,0.8493238687515259,1,1,0.89801424741745,9
6035,6035,0.65886390209198,0,1,0.7625431418418884,3
6036,6036,0.9690328240394592,1,1,0.9866353869438171,0
