,sample_idx,cifar_resnet50_cifar10_autoaugment_trades4_255_adv_conf4_255,cifar_resnet50_cifar10_autoaugment_trades4_255_is_acc,cifar_resnet50_cifar10_autoaugment_trades4_255_is_rob4_255,cifar_resnet50_cifar10_autoaugment_trades4_255_nat_conf,cifar_resnet50_cifar10_autoaugment_trades4_255_pred
5441,5441,0.4643579125404358,0,0,0.5364921689033508,3
5442,5442,0.7382586598396301,1,1,0.7637832760810852,2
5443,5443,0.5256769061088562,1,0,0.53253573179245,6
5444,5444,0.435392826795578,1,1,0.6058158874511719,7
5445,5445,0.7213079929351807,1,1,0.8307091593742371,7
5446,5446,0.7427098155021667,1,1,0.8481029868125916,6
5447,5447,0.8635128736495972,1,1,0.9041445851325989,5
5448,5448,0.9558034539222717,1,1,0.967680811882019,9
5449,5449,0.9824095964431763,1,1,0.9870813488960266,1
5450,5450,0.5510662198066711,1,0,0.4771996736526489,5
5451,5451,0.79497230052948,1,1,0.8308874368667603,6
5452,5452,0.8283631801605225,1,1,0.8460008502006531,0
5453,5453,0.6098238229751587,1,1,0.7823132872581482,2
5454,5454,0.875334620475769,1,1,0.9360805153846741,0
5455,5455,0.5210317373275757,0,0,0.5079949498176575,1
5456,5456,0.43364518880844116,1,0,0.3147861957550049,1
5457,5457,0.9787217974662781,1,1,0.9840002655982971,8
5458,5458,0.3440520465373993,0,0,0.36627086997032166,6
5459,5459,0.39226892590522766,0,0,0.37926384806632996,6
5460,5460,0.9543721079826355,1,1,0.9675704836845398,0
5461,5461,0.779363214969635,1,1,0.8708773851394653,0
5462,5462,0.33389243483543396,1,0,0.3409182131290436,0
5463,5463,0.5123217701911926,1,1,0.6261834502220154,5
5464,5464,0.9162371158599854,1,1,0.9469788670539856,7
5465,5465,0.6320604085922241,1,1,0.7664933204650879,7
5466,5466,0.4025171101093292,1,1,0.5256552696228027,8
5467,5467,0.3672514855861664,1,0,0.35368451476097107,5
5468,5468,0.458922415971756,1,0,0.2303781658411026,5
5469,5469,0.4232874810695648,0,0,0.29530975222587585,3
5470,5470,0.9540668725967407,1,1,0.9655682444572449,1
5471,5471,0.7688829898834229,1,1,0.8550912737846375,6
5472,5472,0.8296381831169128,1,1,0.8815397620201111,1
5473,5473,0.8177756667137146,1,1,0.8715561032295227,5
5474,5474,0.8413175344467163,1,1,0.8992548584938049,1
5475,5475,0.9779836535453796,1,1,0.9849994778633118,0
5476,5476,0.466499388217926,1,1,0.5935950875282288,6
5477,5477,0.31716135144233704,1,0,0.3358328938484192,2
5478,5478,0.7717081904411316,1,1,0.8360598087310791,3
5479,5479,0.42500653862953186,1,1,0.4661254584789276,2
5480,5480,0.7932114601135254,1,1,0.8826090693473816,1
5481,5481,0.3233581781387329,0,0,0.29462045431137085,3
5482,5482,0.3886758089065552,1,1,0.48673540353775024,5
5483,5483,0.5387861132621765,1,1,0.7365102171897888,1
5484,5484,0.7659957408905029,1,1,0.8025335669517517,9
5485,5485,0.9515530467033386,1,1,0.9671642184257507,8
5486,5486,0.39080682396888733,1,0,0.5166022777557373,3
5487,5487,0.31108996272087097,0,0,0.36685752868652344,3
5488,5488,0.4335327744483948,1,1,0.6626132726669312,9
5489,5489,0.5588275790214539,1,1,0.6291122436523438,7
5490,5490,0.41552817821502686,1,1,0.4970513880252838,3
5491,5491,0.9026884436607361,1,1,0.9542613625526428,0
5492,5492,0.6194828152656555,1,1,0.7886227965354919,2
5493,5493,0.5556414723396301,1,0,0.3398515582084656,3
5494,5494,0.9436483383178711,1,1,0.959968090057373,9
5495,5495,0.858285665512085,1,1,0.8982384204864502,4
5496,5496,0.515379786491394,0,1,0.6031702756881714,6
5497,5497,0.3860583007335663,1,1,0.46385782957077026,3
5498,5498,0.88615882396698,1,0,0.5054526329040527,9
5499,5499,0.34265774488449097,1,0,0.4355109930038452,6
5500,5500,0.5206664800643921,1,0,0.6236844062805176,8
5501,5501,0.680803120136261,1,1,0.8087783455848694,6
5502,5502,0.7503995895385742,1,1,0.8045924305915833,6
5503,5503,0.9599016904830933,1,1,0.9665048718452454,8
5504,5504,0.38298046588897705,1,0,0.23509186506271362,5
5505,5505,0.569790244102478,1,1,0.6748777627944946,4
5506,5506,0.30212581157684326,0,1,0.361103892326355,4
5507,5507,0.39797478914260864,1,0,0.3723539710044861,6
5508,5508,0.35728251934051514,1,1,0.5110035538673401,7
5509,5509,0.6519945859909058,1,1,0.7106900811195374,7
5510,5510,0.37112829089164734,1,1,0.5415722727775574,4
5511,5511,0.467158704996109,0,1,0.5599740743637085,6
5512,5512,0.6631481647491455,1,1,0.861893355846405,9
5513,5513,0.7455056309700012,1,1,0.8247007727622986,6
5514,5514,0.6072171330451965,1,1,0.7300466299057007,2
5515,5515,0.3230285048484802,1,0,0.40388354659080505,4
5516,5516,0.8524963855743408,1,1,0.9198297262191772,0
5517,5517,0.37718090415000916,1,1,0.6832444667816162,1
5518,5518,0.25479352474212646,1,1,0.30942171812057495,3
5519,5519,0.38315102458000183,0,1,0.5160994529724121,3
5520,5520,0.5058448314666748,1,0,0.37426215410232544,4
5521,5521,0.7349086403846741,1,1,0.8351717591285706,9
5522,5522,0.5379793643951416,1,1,0.6368227005004883,2
5523,5523,0.6611706018447876,1,1,0.7450832724571228,6
5524,5524,0.909003734588623,1,1,0.9443931579589844,0
5525,5525,0.4883916974067688,1,1,0.6454271674156189,3
5526,5526,0.8688903450965881,1,1,0.8962277770042419,8
5527,5527,0.7972017526626587,1,1,0.8562213778495789,7
5528,5528,0.7696303129196167,1,1,0.8350985050201416,5
5529,5529,0.5078545212745667,0,0,0.46186819672584534,8
5530,5530,0.3349601924419403,1,0,0.2625730633735657,3
5531,5531,0.7331334948539734,1,1,0.8211758732795715,8
5532,5532,0.39125874638557434,1,0,0.4223499298095703,3
5533,5533,0.617605984210968,1,1,0.7972712516784668,2
5534,5534,0.4412526786327362,0,0,0.3479698598384857,2
5535,5535,0.5672088861465454,1,1,0.7218782901763916,3
5536,5536,0.6598507165908813,1,1,0.7861968278884888,6
5537,5537,0.369791716337204,0,1,0.4185754656791687,5
5538,5538,0.39823105931282043,1,0,0.4617127478122711,7
5539,5539,0.5033206939697266,1,0,0.5216885805130005,4
5540,5540,0.48720794916152954,1,1,0.6381453275680542,5
5541,5541,0.6259593963623047,1,1,0.8244386315345764,7
5542,5542,0.8006404638290405,1,1,0.8714589476585388,9
5543,5543,0.9600626826286316,1,1,0.9711810946464539,0
5544,5544,0.3675622045993805,1,0,0.2590765058994293,0
5545,5545,0.9528839588165283,1,1,0.9680466055870056,6
5546,5546,0.4397382140159607,1,1,0.6669859290122986,7
5547,5547,0.40749266743659973,1,1,0.5756834149360657,2
5548,5548,0.3498595058917999,1,1,0.4537836015224457,8
5549,5549,0.3958521783351898,1,0,0.3249853253364563,5
5550,5550,0.4194345474243164,1,1,0.5363174676895142,5
5551,5551,0.4352108836174011,1,1,0.6373050808906555,7
5552,5552,0.49987122416496277,1,1,0.6543482542037964,5
5553,5553,0.9180493354797363,1,1,0.946244478225708,5
5554,5554,0.6954107284545898,1,1,0.7803438901901245,9
5555,5555,0.34840279817581177,1,1,0.38702619075775146,4
5556,5556,0.36951956152915955,1,1,0.4563131332397461,6
5557,5557,0.41792336106300354,1,1,0.5087310671806335,4
5558,5558,0.40145033597946167,1,0,0.27680739760398865,7
5559,5559,0.3878314793109894,0,1,0.47017812728881836,2
5560,5560,0.41981250047683716,0,0,0.4067721366882324,6
5561,5561,0.5272439122200012,1,1,0.606754720211029,6
5562,5562,0.46542635560035706,0,0,0.3033308684825897,7
5563,5563,0.4530387222766876,1,1,0.6327334642410278,1
5564,5564,0.5477645993232727,1,1,0.6651912331581116,6
5565,5565,0.37617170810699463,0,0,0.35940277576446533,4
5566,5566,0.9249863624572754,1,1,0.9494120478630066,1
5567,5567,0.3491736054420471,1,1,0.448073148727417,6
5568,5568,0.9414540529251099,1,1,0.9570811986923218,7
5569,5569,0.3987305462360382,1,1,0.5757233500480652,0
5570,5570,0.9108439683914185,1,1,0.9275056719779968,5
5571,5571,0.5096752047538757,1,0,0.4257509708404541,0
5572,5572,0.9018409252166748,1,1,0.9403598308563232,1
5573,5573,0.3746694028377533,1,1,0.6778054237365723,9
5574,5574,0.9401606917381287,1,1,0.9633796215057373,7
5575,5575,0.3489220440387726,0,0,0.3377825915813446,5
5576,5576,0.48900875449180603,1,1,0.5887858867645264,5
5577,5577,0.48947444558143616,0,0,0.3269517719745636,4
5578,5578,0.44584977626800537,1,0,0.4831607937812805,3
5579,5579,0.7535594701766968,1,1,0.8327328562736511,9
5580,5580,0.39825546741485596,1,1,0.4599861800670624,5
5581,5581,0.4105519950389862,0,0,0.5005413889884949,3
5582,5582,0.2868480682373047,0,0,0.26021042466163635,2
5583,5583,0.9619414210319519,1,1,0.9734681844711304,0
5584,5584,0.9816620945930481,1,1,0.9864132404327393,0
5585,5585,0.9228711724281311,1,1,0.9467964768409729,0
5586,5586,0.6060091853141785,1,0,0.739581823348999,8
5587,5587,0.8669949769973755,1,1,0.9109135270118713,0
5588,5588,0.5557518005371094,1,1,0.6500433683395386,3
5589,5589,0.5510179996490479,1,1,0.6350627541542053,2
5590,5590,0.39896395802497864,1,0,0.514574408531189,4
5591,5591,0.45490631461143494,1,1,0.5816050171852112,5
5592,5592,0.6681253910064697,1,1,0.7573218941688538,3
5593,5593,0.4928157925605774,1,1,0.6754319071769714,7
5594,5594,0.8715633153915405,1,1,0.9127067923545837,9
5595,5595,0.3722778260707855,1,0,0.4166848957538605,6
5596,5596,0.861195981502533,1,1,0.8930182456970215,9
5597,5597,0.3830060660839081,0,1,0.5158912539482117,8
5598,5598,0.6694639921188354,1,1,0.8237462639808655,1
5599,5599,0.44247904419898987,1,1,0.5544590353965759,2
5600,5600,0.39224234223365784,1,0,0.340466171503067,6
5601,5601,0.9603185057640076,1,1,0.9685424566268921,7
5602,5602,0.5412173271179199,1,1,0.7007666230201721,4
5603,5603,0.45939600467681885,0,0,0.45458075404167175,4
5604,5604,0.9308862686157227,1,1,0.9465489387512207,1
5605,5605,0.31522712111473083,1,0,0.39199307560920715,3
5606,5606,0.9117627143859863,1,1,0.9410519003868103,7
5607,5607,0.8446879386901855,1,1,0.8960261940956116,6
5608,5608,0.948031485080719,1,1,0.9640282988548279,9
5609,5609,0.3140106201171875,0,0,0.193577840924263,4
5610,5610,0.4503997564315796,1,1,0.6557574272155762,8
5611,5611,0.4681340754032135,0,0,0.46068546175956726,3
5612,5612,0.8533453345298767,1,1,0.9012365341186523,8
5613,5613,0.48988577723503113,1,1,0.5867655277252197,5
5614,5614,0.8195170760154724,1,1,0.8967421054840088,8
5615,5615,0.6186320781707764,1,1,0.7123424410820007,5
5616,5616,0.6289112567901611,1,1,0.7608131170272827,6
5617,5617,0.8700922131538391,1,1,0.926209568977356,5
5618,5618,0.5182768702507019,1,1,0.754570722579956,0
5619,5619,0.8505955338478088,1,1,0.8700587749481201,8
5620,5620,0.29526177048683167,0,1,0.34237176179885864,2
5621,5621,0.49164095520973206,1,0,0.5969637632369995,8
5622,5622,0.8681007027626038,1,1,0.9187209606170654,1
5623,5623,0.6026349663734436,1,1,0.7077678442001343,8
5624,5624,0.9931348562240601,1,1,0.9949676394462585,1
5625,5625,0.49985775351524353,1,1,0.6505258083343506,5
5626,5626,0.3515370488166809,1,0,0.3905443847179413,0
5627,5627,0.4724861979484558,1,0,0.575246274471283,9
5628,5628,0.4908647835254669,0,0,0.5926775932312012,1
5629,5629,0.41183602809906006,1,1,0.5714406967163086,6
5630,5630,0.3993963897228241,1,0,0.22164225578308105,3
5631,5631,0.3823305070400238,1,1,0.5496160984039307,6
5632,5632,0.40347662568092346,1,0,0.4031525254249573,3
5633,5633,0.51911461353302,1,1,0.6607958674430847,4
5634,5634,0.45413753390312195,0,0,0.2866085171699524,2
5635,5635,0.6268402338027954,1,1,0.75800621509552,7
5636,5636,0.43690794706344604,1,1,0.6279256939888,4
5637,5637,0.8444782495498657,1,1,0.887441873550415,7
5638,5638,0.5408951640129089,1,0,0.3953806459903717,4
5639,5639,0.3921923339366913,0,0,0.37991249561309814,2
5640,5640,0.38145187497138977,1,0,0.3842373192310333,2
5641,5641,0.4818057417869568,1,1,0.7073050141334534,4
5642,5642,0.4666360914707184,0,0,0.5331393480300903,7
5643,5643,0.4974987506866455,1,1,0.6320012211799622,5
5644,5644,0.5658187866210938,1,1,0.681233286857605,7
5645,5645,0.5252314209938049,1,1,0.6303122043609619,5
5646,5646,0.583749532699585,0,0,0.33920973539352417,0
5647,5647,0.8385588526725769,1,1,0.8932899236679077,5
5648,5648,0.8029031157493591,1,1,0.8492063283920288,8
5649,5649,0.5325676798820496,0,1,0.6439169645309448,6
5650,5650,0.38239213824272156,1,1,0.48525944352149963,5
5651,5651,0.39179718494415283,1,1,0.49869170784950256,4
5652,5652,0.9664327502250671,1,1,0.9767754077911377,0
5653,5653,0.8540846705436707,1,1,0.8930164575576782,5
5654,5654,0.3939359784126282,1,0,0.3261125087738037,4
5655,5655,0.3250372111797333,1,0,0.3527672290802002,3
5656,5656,0.317909836769104,1,0,0.29961276054382324,3
5657,5657,0.6288037300109863,1,1,0.7344411611557007,2
5658,5658,0.2926137149333954,1,1,0.3906990885734558,4
5659,5659,0.37543126940727234,0,0,0.19275185465812683,7
5660,5660,0.5450374484062195,1,1,0.735059380531311,9
5661,5661,0.4824548363685608,1,0,0.43341708183288574,4
5662,5662,0.28715595602989197,1,1,0.44837498664855957,8
5663,5663,0.6176798939704895,1,1,0.751842200756073,8
5664,5664,0.8375044465065002,1,1,0.8740406632423401,6
5665,5665,0.7650533318519592,0,1,0.8010767102241516,0
5666,5666,0.441897988319397,1,1,0.6190052032470703,6
5667,5667,0.9409492015838623,1,1,0.9589759111404419,1
5668,5668,0.8900836110115051,1,1,0.9132887125015259,7
5669,5669,0.8393450975418091,1,1,0.9031679630279541,0
5670,5670,0.5899913907051086,1,0,0.5089618563652039,4
5671,5671,0.6303625106811523,1,1,0.7219977974891663,3
5672,5672,0.5349515676498413,1,1,0.7295816540718079,8
5673,5673,0.7413361072540283,1,1,0.8336576223373413,5
5674,5674,0.47647881507873535,1,1,0.701115608215332,9
5675,5675,0.7709313631057739,1,1,0.8777605295181274,7
5676,5676,0.45518559217453003,1,1,0.5730037689208984,6
5677,5677,0.3159830570220947,0,1,0.4307997226715088,5
5678,5678,0.6825239062309265,1,1,0.7461899518966675,1
5679,5679,0.3559660017490387,1,0,0.34613505005836487,0
5680,5680,0.5107600688934326,0,0,0.34913167357444763,3
5681,5681,0.6457247138023376,1,1,0.7383959293365479,3
5682,5682,0.49672731757164,0,0,0.41376209259033203,3
5683,5683,0.9694485068321228,1,1,0.9785200953483582,6
5684,5684,0.47928816080093384,0,0,0.4201815128326416,4
5685,5685,0.9835945963859558,1,1,0.9886460304260254,1
5686,5686,0.6583563685417175,1,1,0.748388409614563,6
5687,5687,0.6585066318511963,1,1,0.7499590516090393,2
5688,5688,0.798410177230835,1,1,0.840045690536499,8
5689,5689,0.7491322755813599,1,1,0.8227302432060242,3
5690,5690,0.5012173652648926,1,0,0.427488774061203,7
5691,5691,0.5796726942062378,1,1,0.7035263776779175,2
5692,5692,0.7082238793373108,1,1,0.775121808052063,5
5693,5693,0.7237266302108765,1,1,0.8275327682495117,7
5694,5694,0.8461517691612244,1,1,0.898422360420227,5
5695,5695,0.7626897692680359,1,1,0.8645080924034119,7
5696,5696,0.7460066676139832,1,1,0.8415040373802185,7
5697,5697,0.901373028755188,1,1,0.9302624464035034,1
5698,5698,0.5950602293014526,1,1,0.7207346558570862,7
5699,5699,0.7245887517929077,1,1,0.8017059564590454,4
5700,5700,0.4188053607940674,1,1,0.5291063785552979,3
5701,5701,0.5333297252655029,1,0,0.4732106626033783,3
5702,5702,0.5511898994445801,1,1,0.6120273470878601,4
5703,5703,0.3559187352657318,1,0,0.3591279983520508,0
5704,5704,0.7377533316612244,1,1,0.7949668765068054,4
5705,5705,0.3260691165924072,1,0,0.4300260841846466,2
5706,5706,0.8209629058837891,1,1,0.8701668977737427,7
5707,5707,0.815570056438446,1,1,0.8601743578910828,0
5708,5708,0.4900929927825928,1,0,0.5554813146591187,2
5709,5709,0.41159486770629883,0,0,0.36195123195648193,3
5710,5710,0.40609216690063477,1,1,0.5799111723899841,6
5711,5711,0.5898982286453247,1,1,0.6725824475288391,6
5712,5712,0.5194829702377319,1,1,0.6404646635055542,2
5713,5713,0.8198646903038025,1,1,0.8808454871177673,5
5714,5714,0.47228237986564636,0,0,0.432280957698822,4
5715,5715,0.8368672132492065,1,1,0.8759099245071411,6
5716,5716,0.8392400741577148,1,1,0.8730365037918091,0
5717,5717,0.42735257744789124,1,1,0.6113248467445374,6
5718,5718,0.4039081335067749,1,1,0.5709570050239563,1
5719,5719,0.473178893327713,0,0,0.5852280259132385,5
5720,5720,0.9309502840042114,1,1,0.9512075185775757,9
5721,5721,0.7512357831001282,1,1,0.800952136516571,0
5722,5722,0.8240859508514404,1,1,0.9007001519203186,0
5723,5723,0.9759968519210815,1,1,0.9815279245376587,1
5724,5724,0.5772035717964172,1,1,0.6735671162605286,5
5725,5725,0.4587767422199249,1,1,0.5849708914756775,5
5726,5726,0.7132233381271362,1,1,0.772637128829956,1
5727,5727,0.7099137902259827,1,1,0.7939935922622681,6
5728,5728,0.886648416519165,1,1,0.9251421689987183,7
5729,5729,0.6050230264663696,1,1,0.8200045228004456,8
5730,5730,0.4943943917751312,0,0,0.29409947991371155,2
5731,5731,0.9357452392578125,1,1,0.954352617263794,6
5732,5732,0.850924551486969,1,1,0.899605393409729,3
5733,5733,0.36413809657096863,1,0,0.47462931275367737,3
5734,5734,0.3437429368495941,1,1,0.47180819511413574,6
5735,5735,0.9284681677818298,1,1,0.9564412832260132,0
5736,5736,0.5731483697891235,1,0,0.3763183653354645,9
5737,5737,0.915101170539856,1,1,0.9553029537200928,9
5738,5738,0.36192113161087036,1,1,0.47482797503471375,2
5739,5739,0.5832264423370361,1,0,0.4342038035392761,2
5740,5740,0.4725222885608673,1,0,0.3439878225326538,6
5741,5741,0.7487658262252808,1,1,0.8469201922416687,1
5742,5742,0.4391375184059143,1,1,0.5295553803443909,4
5743,5743,0.5195751190185547,1,0,0.46203187108039856,6
5744,5744,0.7920950055122375,1,1,0.8499358296394348,2
5745,5745,0.8052855730056763,1,1,0.8503897190093994,5
5746,5746,0.9345672130584717,1,1,0.9515237808227539,7
5747,5747,0.5012525916099548,1,0,0.5896431803703308,8
5748,5748,0.7574718594551086,1,1,0.8122764825820923,8
5749,5749,0.45513516664505005,0,0,0.5805664658546448,3
5750,5750,0.4737960398197174,1,1,0.6301016807556152,6
5751,5751,0.4328790307044983,1,1,0.4678991436958313,4
5752,5752,0.5186233520507812,0,0,0.38513922691345215,5
5753,5753,0.6920838952064514,1,1,0.791029155254364,2
5754,5754,0.6153478026390076,1,1,0.7443886995315552,3
5755,5755,0.3405851423740387,1,1,0.4387308657169342,4
5756,5756,0.9007164239883423,1,1,0.9261296987533569,4
5757,5757,0.5638260245323181,1,1,0.6539409160614014,4
5758,5758,0.6420000791549683,1,1,0.7281482219696045,8
5759,5759,0.8193876147270203,1,1,0.8884897232055664,9
5760,5760,0.3510141670703888,1,1,0.4616980254650116,2
5761,5761,0.5962621569633484,1,1,0.6692420840263367,6
5762,5762,0.43312540650367737,1,1,0.6588729023933411,0
5763,5763,0.4651394784450531,1,1,0.7115159630775452,9
5764,5764,0.9330853223800659,1,1,0.9488093852996826,7
5765,5765,0.8052756786346436,1,1,0.8773950338363647,9
5766,5766,0.7730555534362793,1,1,0.867999792098999,8
5767,5767,0.8164855241775513,1,1,0.875931978225708,7
5768,5768,0.8625022172927856,1,1,0.911053478717804,7
5769,5769,0.42913609743118286,1,0,0.4535694420337677,3
5770,5770,0.8614373207092285,1,1,0.9025560617446899,8
5771,5771,0.5545058846473694,0,0,0.4272027611732483,6
5772,5772,0.9739103317260742,1,1,0.9796760082244873,9
5773,5773,0.34892579913139343,1,0,0.2684890627861023,3
5774,5774,0.5231763124465942,0,0,0.4187042713165283,3
5775,5775,0.4155370593070984,1,1,0.6273775100708008,7
5776,5776,0.5129041075706482,1,0,0.653342068195343,5
5777,5777,0.921380341053009,1,1,0.9358143210411072,8
5778,5778,0.9232539534568787,1,1,0.943959653377533,7
5779,5779,0.276637464761734,0,0,0.19166696071624756,6
5780,5780,0.955122172832489,1,1,0.9680852890014648,7
5781,5781,0.39272189140319824,1,1,0.5524393320083618,0
5782,5782,0.7576262354850769,1,1,0.8651449680328369,7
5783,5783,0.7763723134994507,1,1,0.8656516671180725,1
5784,5784,0.7985557913780212,1,1,0.8494406938552856,6
5785,5785,0.8933890461921692,1,1,0.9243826270103455,2
5786,5786,0.40651896595954895,1,0,0.37409815192222595,4
5787,5787,0.41443005204200745,0,0,0.5304693579673767,3
5788,5788,0.771051824092865,1,1,0.8471176624298096,0
5789,5789,0.6175453066825867,1,1,0.743632435798645,2
5790,5790,0.8612326979637146,1,1,0.8954547047615051,9
5791,5791,0.7285100817680359,1,1,0.7994728684425354,8
5792,5792,0.48114559054374695,1,0,0.36193937063217163,2
5793,5793,0.8605391383171082,1,1,0.8939094543457031,8
5794,5794,0.3772539794445038,0,0,0.21991826593875885,0
5795,5795,0.46395039558410645,0,0,0.604896605014801,4
5796,5796,0.42808258533477783,1,1,0.5654532313346863,5
5797,5797,0.34856683015823364,0,0,0.23480919003486633,1
5798,5798,0.5710445642471313,1,1,0.7007707357406616,0
5799,5799,0.848349928855896,1,1,0.9389469027519226,1
5800,5800,0.5883147120475769,1,1,0.7150234580039978,2
5801,5801,0.966984748840332,1,1,0.9799296259880066,9
5802,5802,0.4211648404598236,1,1,0.5276907086372375,6
5803,5803,0.5610460638999939,1,1,0.725307822227478,1
5804,5804,0.7078185677528381,1,1,0.7864950299263,0
5805,5805,0.6645488142967224,1,1,0.770484447479248,1
5806,5806,0.7569231986999512,0,0,0.5478169322013855,8
5807,5807,0.9078975319862366,1,1,0.9364908933639526,6
5808,5808,0.3980773091316223,1,1,0.5146806836128235,5
5809,5809,0.3042093515396118,0,0,0.2512854039669037,3
5810,5810,0.7639989852905273,1,1,0.8245278000831604,5
5811,5811,0.7930777668952942,1,1,0.8449140787124634,7
5812,5812,0.3780299723148346,0,0,0.33023393154144287,3
5813,5813,0.6175150871276855,1,1,0.7465903759002686,4
5814,5814,0.5646263957023621,0,1,0.6895275115966797,0
5815,5815,0.5929328203201294,1,0,0.4739973545074463,3
5816,5816,0.575376570224762,1,1,0.6483523845672607,5
5817,5817,0.3525961935520172,1,0,0.37237709760665894,3
5818,5818,0.9457252025604248,1,1,0.9609780311584473,7
5819,5819,0.7268694043159485,1,1,0.8330314755439758,2
5820,5820,0.3993518650531769,1,0,0.4220459759235382,5
5821,5821,0.4731725752353668,1,1,0.615352988243103,8
5822,5822,0.3881634771823883,1,1,0.5174082517623901,3
5823,5823,0.8881238698959351,1,1,0.9170034527778625,5
5824,5824,0.3904825747013092,1,0,0.5278012752532959,7
5825,5825,0.633584201335907,0,1,0.8197014927864075,6
5826,5826,0.36267977952957153,0,0,0.29337307810783386,2
5827,5827,0.8024529218673706,1,1,0.8819357752799988,0
5828,5828,0.9286976456642151,1,1,0.9497184157371521,5
5829,5829,0.7078418135643005,1,1,0.7502314448356628,4
5830,5830,0.3847603499889374,0,0,0.41225680708885193,6
5831,5831,0.5900753736495972,0,0,0.5015570521354675,0
5832,5832,0.8155839443206787,1,1,0.8719038367271423,9
5833,5833,0.3762795031070709,0,0,0.31751736998558044,2
5834,5834,0.8080025911331177,1,1,0.8770349621772766,5
5835,5835,0.3003356158733368,0,1,0.36682894825935364,5
5836,5836,0.76768559217453,1,1,0.8325863480567932,8
5837,5837,0.4132753312587738,0,1,0.4991028904914856,3
5838,5838,0.5876764059066772,1,1,0.743851363658905,4
5839,5839,0.3743739128112793,1,0,0.46136486530303955,2
5840,5840,0.33299770951271057,1,1,0.4721238613128662,2
5841,5841,0.7422505021095276,1,1,0.8295382261276245,6
5842,5842,0.7776231169700623,1,1,0.8535583019256592,7
5843,5843,0.7473521828651428,1,1,0.8427631855010986,6
5844,5844,0.7559319138526917,1,1,0.8658304810523987,0
5845,5845,0.9143883585929871,1,1,0.9412659406661987,5
5846,5846,0.8413814306259155,1,1,0.8876837491989136,5
5847,5847,0.8385987281799316,1,1,0.8783265352249146,8
5848,5848,0.5022087097167969,0,0,0.3416094183921814,7
5849,5849,0.39282241463661194,0,0,0.2890511453151703,2
5850,5850,0.3864162266254425,1,0,0.29630762338638306,6
5851,5851,0.9009060859680176,1,1,0.9220000505447388,1
5852,5852,0.3246195614337921,1,0,0.3415490388870239,3
5853,5853,0.42984679341316223,1,1,0.5804882049560547,5
5854,5854,0.3910280168056488,1,0,0.21571457386016846,4
5855,5855,0.4461877942085266,0,0,0.5203611850738525,2
5856,5856,0.4189274311065674,0,1,0.5444017648696899,5
5857,5857,0.47105872631073,1,0,0.6993945240974426,0
5858,5858,0.8745720386505127,1,1,0.9158545732498169,7
5859,5859,0.4624145030975342,1,1,0.5845625996589661,2
5860,5860,0.43948981165885925,1,1,0.5953503847122192,0
5861,5861,0.9124378561973572,1,1,0.9356995224952698,1
5862,5862,0.41470280289649963,0,0,0.29703155159950256,3
5863,5863,0.7580642700195312,1,1,0.8109899163246155,4
5864,5864,0.4702235162258148,0,0,0.7473573088645935,1
5865,5865,0.5634490251541138,1,1,0.7062618136405945,6
5866,5866,0.6230182647705078,1,1,0.701657235622406,4
5867,5867,0.4687179625034332,1,1,0.5905143022537231,5
5868,5868,0.5425834655761719,1,0,0.4630798399448395,9
5869,5869,0.6107997894287109,1,1,0.719382107257843,7
5870,5870,0.48467597365379333,1,0,0.39899006485939026,7
5871,5871,0.40213674306869507,0,0,0.4848047196865082,3
5872,5872,0.3248152434825897,1,0,0.39441511034965515,7
5873,5873,0.36734694242477417,1,0,0.3243749141693115,4
5874,5874,0.40618833899497986,0,0,0.2956410050392151,6
5875,5875,0.9098787307739258,1,1,0.9351109266281128,1
5876,5876,0.5026145577430725,1,1,0.6460897326469421,6
5877,5877,0.8816606402397156,1,1,0.9105996489524841,9
5878,5878,0.4745168685913086,1,0,0.35352402925491333,4
5879,5879,0.8849301934242249,1,1,0.9298809170722961,8
5880,5880,0.9084630608558655,1,1,0.940501868724823,0
5881,5881,0.35718390345573425,0,0,0.3870849609375,5
5882,5882,0.5919791460037231,1,0,0.4371887445449829,1
5883,5883,0.3824199438095093,1,0,0.4116402268409729,6
5884,5884,0.3251088559627533,1,0,0.38116681575775146,4
5885,5885,0.6007745265960693,1,1,0.7136012315750122,4
5886,5886,0.42297348380088806,1,0,0.3572256863117218,2
5887,5887,0.8811759352684021,1,1,0.9153122305870056,1
5888,5888,0.4538607895374298,1,0,0.4870455861091614,4
5889,5889,0.3915741741657257,1,0,0.39244145154953003,6
5890,5890,0.3620537519454956,1,0,0.3579035699367523,3
5891,5891,0.8150579929351807,1,1,0.8681825399398804,0
5892,5892,0.6952716112136841,1,1,0.7915637493133545,8
5893,5893,0.4366621673107147,1,0,0.49012207984924316,9
5894,5894,0.8890327215194702,1,1,0.9361146092414856,7
5895,5895,0.8448700308799744,1,1,0.8787704110145569,6
5896,5896,0.6049820184707642,0,0,0.4385601878166199,9
5897,5897,0.49665844440460205,1,1,0.6763225793838501,4
5898,5898,0.7722024321556091,1,1,0.8555191159248352,8
5899,5899,0.940354585647583,1,1,0.9472765922546387,1
5900,5900,0.3108099699020386,0,0,0.19982336461544037,2
5901,5901,0.47603192925453186,0,0,0.40575873851776123,6
5902,5902,0.4600376486778259,1,1,0.6160401701927185,9
5903,5903,0.5446771383285522,1,1,0.6799619793891907,4
5904,5904,0.6366611123085022,1,1,0.7850269675254822,7
