,sample_idx,Gowal2020Uncovering_28_10_extra_adv_conf1_255,Gowal2020Uncovering_28_10_extra_adv_conf2_255,Gowal2020Uncovering_28_10_extra_adv_conf4_255,Gowal2020Uncovering_28_10_extra_is_acc,Gowal2020Uncovering_28_10_extra_is_rob1_255,Gowal2020Uncovering_28_10_extra_is_rob2_255,Gowal2020Uncovering_28_10_extra_is_rob4_255,Gowal2020Uncovering_28_10_extra_nat_conf,Gowal2020Uncovering_28_10_extra_pred
4099,4099,0.2979018986225128,0.3132590353488922,0.34393933415412903,0,0,0,0,0.29229262471199036,6
4100,4100,0.8703534007072449,0.8693968653678894,0.8672972321510315,1,1,1,1,0.8713746666908264,7
4101,4101,0.4351867139339447,0.4309735894203186,0.4211809039115906,1,1,1,1,0.4389827251434326,2
4102,4102,0.5818547010421753,0.574510395526886,0.5599520802497864,1,1,1,1,0.5886985063552856,0
4103,4103,0.7355703711509705,0.72702556848526,0.7066336870193481,1,1,1,1,0.7433395981788635,8
4104,4104,0.8854060769081116,0.8823838829994202,0.875964343547821,1,1,1,1,0.8883040547370911,0
4105,4105,0.8888241648674011,0.8869024515151978,0.8826386332511902,1,1,1,1,0.8906765580177307,7
4106,4106,0.495645523071289,0.4433053135871887,0.41921478509902954,0,1,1,0,0.548414409160614,0
4107,4107,0.618431806564331,0.6111563444137573,0.5940490365028381,1,1,1,1,0.6251252889633179,3
4108,4108,0.3449021279811859,0.3639120757579804,0.40244099497795105,1,0,0,0,0.3526900112628937,2
4109,4109,0.4086034297943115,0.388891339302063,0.4327335059642792,1,1,1,0,0.42702239751815796,5
4110,4110,0.5882611870765686,0.577978253364563,0.5550084710121155,1,1,1,1,0.5965849757194519,2
4111,4111,0.3094432055950165,0.2957940101623535,0.32755160331726074,1,1,1,0,0.32039889693260193,4
4112,4112,0.4129470586776733,0.4015979766845703,0.3764180839061737,0,1,1,1,0.4235977530479431,5
4113,4113,0.8331437110900879,0.8300624489784241,0.8235322833061218,1,1,1,1,0.8361231088638306,0
4114,4114,0.3072876334190369,0.294694721698761,0.28773418068885803,1,1,1,0,0.320380836725235,4
4115,4115,0.9013705849647522,0.9000521898269653,0.897422194480896,1,1,1,1,0.9025875329971313,8
4116,4116,0.33137354254722595,0.31590744853019714,0.3645930588245392,1,1,1,0,0.3451836109161377,2
4117,4117,0.5166692733764648,0.5047952532768251,0.4768220782279968,1,1,1,1,0.5276228785514832,4
4118,4118,0.9798669815063475,0.9789472818374634,0.9768168330192566,1,1,1,1,0.9807464480400085,0
4119,4119,0.6439942121505737,0.6317172050476074,0.6006386876106262,1,1,1,1,0.6543745398521423,6
4120,4120,0.8488395810127258,0.8454458713531494,0.8385262489318848,1,1,1,1,0.8520763516426086,4
4121,4121,0.2484866976737976,0.2653587758541107,0.3036700487136841,1,0,0,0,0.2506011724472046,5
4122,4122,0.2546369433403015,0.25083795189857483,0.2680034041404724,1,1,1,0,0.2567129135131836,6
4123,4123,0.8999811410903931,0.8987905383110046,0.8963873386383057,1,1,1,1,0.9010511636734009,0
4124,4124,0.8489287495613098,0.8450233936309814,0.8355269432067871,1,1,1,1,0.8523564338684082,8
4125,4125,0.6087336540222168,0.5939070582389832,0.554142415523529,1,1,1,1,0.61980140209198,8
4126,4126,0.7115822434425354,0.6558884978294373,0.5285746455192566,1,1,1,1,0.7593019008636475,0
4127,4127,0.3675505816936493,0.3552936017513275,0.32720205187797546,1,1,1,1,0.3785453736782074,6
4128,4128,0.9621551036834716,0.9610967636108398,0.9587908387184143,1,1,1,1,0.9631868600845337,1
4129,4129,0.8982420563697815,0.8961103558540344,0.8913558721542358,1,1,1,1,0.9002781510353088,1
4130,4130,0.784184455871582,0.7768896818161011,0.7583284378051758,1,1,1,1,0.7909998297691345,6
4131,4131,0.8965160250663757,0.894209623336792,0.8893569111824036,1,1,1,1,0.8987057209014893,1
4132,4132,0.7719011306762695,0.7680855393409729,0.7601470351219177,1,1,1,1,0.7756223082542419,4
4133,4133,0.44678089022636414,0.4399647414684296,0.4229227304458618,1,1,1,1,0.4524255692958832,2
4134,4134,0.7229576706886292,0.7127085328102112,0.6870948672294617,1,1,1,1,0.7323389053344727,1
4135,4135,0.25120091438293457,0.2967246472835541,0.3883313536643982,0,0,0,0,0.2767679989337921,8
4136,4136,0.4088467061519623,0.4021000564098358,0.38661861419677734,1,1,1,1,0.41440549492836,2
4137,4137,0.2359815537929535,0.2603943347930908,0.3113909959793091,0,0,0,0,0.2455073744058609,6
4138,4138,0.4254186451435089,0.4101525843143463,0.37321123480796814,1,1,1,1,0.4386911690235138,4
4139,4139,0.20931009948253632,0.2368233799934387,0.295597642660141,1,0,0,0,0.21624082326889038,5
4140,4140,0.6066319346427917,0.5958906412124634,0.5727439522743225,1,1,1,1,0.6171095967292786,5
4141,4141,0.8696817755699158,0.866568922996521,0.8595192432403564,1,1,1,1,0.872721791267395,8
4142,4142,0.8306475281715393,0.8242817521095276,0.8097248673439026,1,1,1,1,0.8366217613220215,8
4143,4143,0.5567117929458618,0.5351563096046448,0.49104395508766174,1,1,1,1,0.5779998898506165,5
4144,4144,0.9184726476669312,0.9168012738227844,0.9133380651473999,1,1,1,1,0.9200607538223267,1
4145,4145,0.8403421640396118,0.8361384868621826,0.8266457915306091,1,1,1,1,0.8442831039428711,8
4146,4146,0.5246238112449646,0.5014041066169739,0.4485612213611603,1,1,1,1,0.5434989929199219,2
4147,4147,0.298458456993103,0.2919096350669861,0.2769829034805298,0,1,1,1,0.30451393127441406,2
4148,4148,0.7170876264572144,0.7099678516387941,0.6932152509689331,1,1,1,1,0.723675012588501,3
4149,4149,0.7773129940032959,0.7747024297714233,0.767266571521759,1,1,1,1,0.7795507311820984,9
4150,4150,0.5953183174133301,0.5851999521255493,0.5627095103263855,1,1,1,1,0.6049681901931763,6
4151,4151,0.430180162191391,0.4216209352016449,0.40002837777137756,1,1,1,1,0.43755725026130676,6
4152,4152,0.34903812408447266,0.3377259969711304,0.3157007694244385,0,1,1,1,0.36009955406188965,3
4153,4153,0.9233744144439696,0.9210510849952698,0.915864884853363,1,1,1,1,0.925525963306427,0
4154,4154,0.8712123036384583,0.8693651556968689,0.865102231502533,1,1,1,1,0.8729780912399292,7
4155,4155,0.7111379504203796,0.7041496634483337,0.6885885000228882,1,1,1,1,0.7179471850395203,3
4156,4156,0.6872428059577942,0.6839341521263123,0.6762678623199463,1,1,1,1,0.6900237798690796,3
4157,4157,0.8600013256072998,0.8530345559120178,0.8359395861625671,1,1,1,1,0.8663148283958435,2
4158,4158,0.2429163455963135,0.2578468322753906,0.29387760162353516,0,1,0,0,0.24705752730369568,4
4159,4159,0.5048539638519287,0.4966071844100952,0.47729507088661194,1,1,1,1,0.5126377940177917,4
4160,4160,0.623893141746521,0.6171397566795349,0.6028342247009277,1,1,1,1,0.6303114891052246,5
4161,4161,0.3927741646766663,0.37839624285697937,0.3668592870235443,1,1,1,0,0.40598562359809875,6
4162,4162,0.7936109900474548,0.7851386070251465,0.766798198223114,1,1,1,1,0.8016366958618164,0
4163,4163,0.31883299350738525,0.3408810496330261,0.38102108240127563,0,0,0,0,0.31989991664886475,6
4164,4164,0.5464200377464294,0.5379890203475952,0.5129241943359375,1,1,1,1,0.5532872080802917,1
4165,4165,0.6851721405982971,0.6750398874282837,0.6431593298912048,1,1,1,1,0.6930707693099976,8
4166,4166,0.5118169784545898,0.48623511195182795,0.4190296530723572,1,1,1,1,0.5326504707336426,1
4167,4167,0.5815762281417847,0.5640856027603149,0.5221415162086487,1,1,1,1,0.5975291132926941,0
4168,4168,0.8399987220764159,0.8369463682174683,0.8304946422576904,1,1,1,1,0.8428699374198914,9
4169,4169,0.5073363184928894,0.4935095906257629,0.4646177291870117,1,1,1,1,0.5212703943252563,3
4170,4170,0.679107129573822,0.6706152558326721,0.6520957946777344,1,1,1,1,0.6870532631874084,1
4171,4171,0.812850296497345,0.8054505586624146,0.7864136099815369,1,1,1,1,0.8194664120674133,0
4172,4172,0.5000978708267212,0.482753187417984,0.4401777386665344,1,1,1,1,0.5143939256668091,5
4173,4173,0.5473418235778809,0.5370922088623047,0.516462504863739,1,1,1,1,0.5571121573448181,4
4174,4174,0.5694131255149841,0.5369811654090881,0.45964914560317993,1,1,1,1,0.597439169883728,2
4175,4175,0.3817165791988373,0.3701617121696472,0.3384923040866852,1,1,1,1,0.3913465738296509,3
4176,4176,0.4323934614658356,0.4279794096946716,0.41467738151550293,1,1,1,1,0.4352206885814667,3
4177,4177,0.7807303667068481,0.7738860845565796,0.75791996717453,1,1,1,1,0.7871207594871521,6
4178,4178,0.926404058933258,0.92525315284729,0.9229380488395691,1,1,1,1,0.9275561571121216,7
4179,4179,0.5243585705757141,0.5128676891326904,0.4866824150085449,1,1,1,1,0.5356910228729248,6
4180,4180,0.7885699272155762,0.7701160311698914,0.7005594372749329,1,1,1,1,0.8022384643554688,0
4181,4181,0.9705148339271544,0.9699183106422424,0.9687145948410034,1,1,1,1,0.9710822105407715,0
4182,4182,0.7815243005752563,0.7778391838073729,0.7701219320297241,1,1,1,1,0.7851924300193787,5
4183,4183,0.833359956741333,0.8289439082145691,0.8191632628440857,1,1,1,1,0.8374035358428955,7
4184,4184,0.4259319603443146,0.4180590510368347,0.40226590633392334,1,1,1,1,0.4333988428115845,4
4185,4185,0.8672727346420288,0.8634002804756165,0.8549501299858093,1,1,1,1,0.8709102869033813,7
4186,4186,0.6950787305831909,0.6893199682235718,0.6758593916893005,1,1,1,1,0.7003344893455505,7
4187,4187,0.7793102264404297,0.7696672677993774,0.7470846176147461,1,1,1,1,0.7882800102233887,0
4188,4188,0.5867952704429626,0.5789029598236084,0.56270432472229,1,1,1,1,0.5948315858840942,6
4189,4189,0.7482887506484985,0.7425074577331543,0.7299385666847229,1,1,1,1,0.7538836598396301,1
4190,4190,0.24496422708034515,0.25665223598480225,0.3121485710144043,0,1,0,0,0.2579222619533539,2
4191,4191,0.862107515335083,0.8590940237045288,0.8521918654441833,1,1,1,1,0.8649898767471313,9
4192,4192,0.7252765893936157,0.7152606248855591,0.6889452338218689,1,1,1,1,0.7340689897537231,0
4193,4193,0.7388190627098083,0.7283504009246826,0.7050180435180664,1,1,1,1,0.7485347390174866,9
4194,4194,0.7837460041046143,0.7697681784629822,0.7315617203712463,1,1,1,1,0.7951869368553162,0
4195,4195,0.5248075127601624,0.5114684104919434,0.4828282594680786,1,1,1,1,0.5375362634658813,3
4196,4196,0.8111516237258911,0.8055524230003357,0.7915652990341187,1,1,1,1,0.8160446882247925,8
4197,4197,0.32488763332366943,0.31185102462768555,0.2961714267730713,0,1,1,0,0.33826521039009094,6
4198,4198,0.6935205459594727,0.6618355512619019,0.5837255716323853,0,1,1,1,0.7203139662742615,0
4199,4199,0.7810874581336975,0.7756170630455017,0.7634261250495911,1,1,1,1,0.786459743976593,8
4200,4200,0.5487194061279297,0.5459005236625671,0.5384164452552795,1,1,1,1,0.5509639382362366,4
4201,4201,0.9230823516845704,0.9211624264717102,0.9169384837150574,1,1,1,1,0.9248860478401184,1
4202,4202,0.6090589165687561,0.5722674131393433,0.48728498816490173,1,1,1,1,0.6402083039283752,0
4203,4203,0.3106232285499573,0.3284866511821747,0.37284061312675476,1,1,0,0,0.322510302066803,2
4204,4204,0.3844849765300751,0.3649589121341705,0.36649006605148315,0,1,1,0,0.4044116735458374,6
4205,4205,0.53154456615448,0.5214051604270935,0.4985194206237793,1,1,1,1,0.540850818157196,4
4206,4206,0.8047823905944824,0.7999601960182191,0.7889253497123718,1,1,1,1,0.809378445148468,1
4207,4207,0.8933192491531372,0.8907792568206787,0.885161817073822,1,1,1,1,0.895604133605957,1
4208,4208,0.4529853761196137,0.4390152096748352,0.40806394815444946,1,1,1,1,0.4657345712184906,2
4209,4209,0.4126829504966736,0.4014823436737061,0.37174367904663086,1,1,1,1,0.4223610460758209,4
4210,4210,0.4631477892398834,0.426946759223938,0.34988611936569214,1,1,1,1,0.4963798522949219,3
4211,4211,0.650588870048523,0.6437287330627441,0.6287655830383301,1,1,1,1,0.6567177772521973,4
4212,4212,0.8942155241966248,0.8902127146720886,0.8812639713287354,1,1,1,1,0.8979710936546326,1
4213,4213,0.5906602740287781,0.5833961367607117,0.5679969191551208,1,1,1,1,0.5978026986122131,4
4214,4214,0.8345924615859985,0.8296687602996826,0.8162924647331238,1,1,1,1,0.8386108875274658,7
4215,4215,0.71490877866745,0.708125650882721,0.6933444142341614,1,1,1,1,0.7211341857910156,1
4216,4216,0.7696807384490967,0.7595720887184143,0.7357456088066101,1,1,1,1,0.779003918170929,0
4217,4217,0.319448322057724,0.29903557896614075,0.24618886411190033,1,1,1,1,0.35194718837738037,0
4218,4218,0.8589304685592651,0.8554808497428894,0.8481124639511108,1,1,1,1,0.8619155883789062,9
4219,4219,0.8584914803504944,0.8556591272354126,0.8488724827766418,1,1,1,1,0.861076295375824,0
4220,4220,0.5310202240943909,0.4978206753730774,0.4449252486228943,0,1,1,1,0.5699026584625244,0
4221,4221,0.5185912847518921,0.5105992555618286,0.4931487441062927,1,1,1,1,0.5262597799301147,2
4222,4222,0.7060245275497437,0.697006344795227,0.6729645729064941,1,1,1,1,0.7140973210334778,8
4223,4223,0.738883376121521,0.7339310050010681,0.7216612696647644,1,1,1,1,0.7432865500450134,8
4224,4224,0.6496980786323547,0.6419981718063354,0.6182883977890015,1,1,1,1,0.6556991338729858,5
4225,4225,0.4878214597702026,0.4821231961250305,0.4692661762237549,1,1,1,1,0.49364331364631653,5
4226,4226,0.6910958886146545,0.6811431050300598,0.6604265570640564,1,1,1,1,0.7008103728294373,0
4227,4227,0.2574180364608765,0.2523115575313568,0.276197612285614,0,1,1,0,0.261911004781723,3
4228,4228,0.7417874336242676,0.7320915460586548,0.707189679145813,1,1,1,1,0.7503049969673157,0
4229,4229,0.8341281414031982,0.8301583528518677,0.8208173513412476,1,1,1,1,0.8378812074661255,8
4230,4230,0.345499724149704,0.3397271633148193,0.325534462928772,1,1,1,1,0.35048577189445496,6
4231,4231,0.7709023356437683,0.7658405303955078,0.755111038684845,1,1,1,1,0.7757419943809509,2
4232,4232,0.7234904766082764,0.7181113958358765,0.7065191864967346,1,1,1,1,0.7283339500427246,5
4233,4233,0.8550947904586792,0.85242760181427,0.8469453454017639,1,1,1,1,0.857683539390564,9
4234,4234,0.4881580770015717,0.4799883663654328,0.4629194736480713,1,1,1,1,0.49605172872543335,2
4235,4235,0.899583101272583,0.8960671424865723,0.8884042501449585,1,1,1,1,0.9029296040534973,9
4236,4236,0.9871252179145812,0.9865589141845704,0.9853096604347229,1,1,1,1,0.9876623153686523,1
4237,4237,0.7967507839202881,0.7926665544509888,0.7832115888595581,1,1,1,1,0.8005515933036804,1
4238,4238,0.4237574636936188,0.4143626689910889,0.4734704792499542,1,1,0,0,0.4489993453025818,5
4239,4239,0.6840671300888062,0.6778053045272827,0.6630913615226746,1,1,1,1,0.6897158026695251,4
4240,4240,0.5220794677734375,0.4983859956264496,0.42679890990257263,1,1,1,1,0.5408907532691956,7
4241,4241,0.4954215884208679,0.4875283539295197,0.4681588113307953,1,1,1,1,0.5022619962692261,5
4242,4242,0.7450891137123108,0.7404242157936096,0.7304966449737549,1,1,1,1,0.7495925426483154,8
4243,4243,0.4244535565376282,0.4177592694759369,0.40341445803642273,1,1,1,1,0.4309341311454773,6
4244,4244,0.20301292836666107,0.20351718366146088,0.24204330146312714,0,1,0,0,0.20804132521152496,4
4245,4245,0.7930702567100525,0.7874229550361633,0.7754418849945068,1,1,1,1,0.7983769178390503,1
4246,4246,0.7049837112426758,0.7012584209442139,0.693555474281311,1,1,1,1,0.708475649356842,5
4247,4247,0.36900794506073,0.35268956422805786,0.3587234616279602,1,1,1,0,0.38311654329299927,5
4248,4248,0.4524723291397095,0.4741307199001312,0.518446683883667,1,0,0,0,0.44456785917282104,3
4249,4249,0.4249935746192932,0.4170352816581726,0.3977334201335907,1,1,1,1,0.43222397565841675,4
4250,4250,0.594555139541626,0.5668981075286865,0.49084120988845825,1,1,1,1,0.6177315711975098,1
4251,4251,0.6314022541046143,0.6228301525115967,0.6030796766281128,1,1,1,1,0.6392308473587036,8
4252,4252,0.7587119340896606,0.753916323184967,0.7394824028015137,1,1,1,1,0.7625662088394165,9
4253,4253,0.7447696328163147,0.7402646541595459,0.7307928204536438,1,1,1,1,0.7491198778152466,9
4254,4254,0.7915026545524597,0.7865544557571411,0.775589108467102,1,1,1,1,0.7962223887443542,8
4255,4255,0.6099337339401245,0.5934892892837524,0.5510940551757812,1,1,1,1,0.6238721013069153,9
4256,4256,0.7560977935791016,0.7489594817161559,0.7319143414497375,1,1,1,1,0.7625182867050171,8
4257,4257,0.7792488932609558,0.7773160338401794,0.7729887962341309,1,1,1,1,0.7810595035552979,6
4258,4258,0.8110103607177734,0.8067693114280701,0.7966475486755371,1,1,1,1,0.814766526222229,8
4259,4259,0.8027266860008241,0.7992945313453674,0.7917423248291016,1,1,1,1,0.8060394525527954,5
4260,4260,0.8244953155517578,0.8201344013214111,0.8108402490615845,1,1,1,1,0.8287137746810913,8
4261,4261,0.7656803131103516,0.7582924365997314,0.7408269643783569,1,1,1,1,0.772278904914856,9
4262,4262,0.6162504553794861,0.6005422472953796,0.5643025636672974,1,1,1,1,0.6309388279914856,4
4263,4263,0.6787570714950562,0.6743754744529724,0.6641413569450378,1,1,1,1,0.6830259561538696,6
4264,4264,0.3935525119304657,0.3790603876113892,0.3473465144634247,1,1,1,1,0.4070125222206116,2
4265,4265,0.33779704570770264,0.32905539870262146,0.3088209927082062,1,1,1,1,0.34583204984664917,6
4266,4266,0.3039282560348511,0.30248787999153137,0.3332872986793518,1,1,0,0,0.3141010105609894,3
4267,4267,0.5382779836654663,0.5115765333175659,0.43723413348197937,1,1,1,1,0.5595367550849915,7
4268,4268,0.4858051836490631,0.4759164452552795,0.4523440897464752,1,1,1,1,0.4947763681411743,4
4269,4269,0.40052005648612976,0.3920511901378632,0.366087943315506,1,1,1,1,0.40364715456962585,0
4270,4270,0.7406638860702515,0.6904671788215637,0.534159243106842,1,1,1,1,0.7750944495201111,0
4271,4271,0.7867099046707153,0.7816705107688904,0.7712955474853516,1,1,1,1,0.7915995121002197,1
4272,4272,0.8010485172271729,0.7976424098014832,0.7902916073799133,1,1,1,1,0.8044273853302002,7
4273,4273,0.7269496321678162,0.7176713943481445,0.6951488256454468,1,1,1,1,0.7354063987731934,5
4274,4274,0.8116006255149841,0.8104794025421143,0.8081966042518616,1,1,1,1,0.8126245737075806,1
4275,4275,0.4759381115436554,0.4376343190670013,0.4558435380458832,1,1,1,0,0.5176147222518921,5
4276,4276,0.7081774473190308,0.7021852731704712,0.6887105107307434,0,1,1,1,0.7141205668449402,1
4277,4277,0.4972074627876282,0.4915453791618347,0.4798285961151123,1,1,1,1,0.502130925655365,3
4278,4278,0.8706053495407104,0.8667763471603394,0.8586403727531433,1,1,1,1,0.8743122220039368,1
4279,4279,0.8123658895492554,0.8065315485000609,0.7944397926330566,1,1,1,1,0.8179172277450562,6
4280,4280,0.5462723970413208,0.5232800245285034,0.4720849096775055,1,1,1,1,0.5668191909790039,8
4281,4281,0.25244724750518804,0.2387756258249283,0.2369445562362671,1,1,1,0,0.26500287652015686,7
4282,4282,0.2859511971473694,0.2764897644519806,0.2864140570163727,1,1,1,0,0.2934262752532959,3
4283,4283,0.351414293050766,0.34205010533332825,0.32195088267326355,1,1,1,1,0.36030304431915283,6
4284,4284,0.9009650349617004,0.899511992931366,0.89654541015625,1,1,1,1,0.9024314880371094,9
4285,4285,0.7530644536018372,0.7443224191665649,0.7225715517997742,1,1,1,1,0.7609228491783142,1
4286,4286,0.6308315396308899,0.5766043663024902,0.4606316387653351,1,1,1,0,0.6721046566963196,2
4287,4287,0.3126599490642548,0.3042910397052765,0.2868460714817047,0,1,1,1,0.3208245038986206,6
4288,4288,0.8593016862869263,0.8533598184585571,0.8390061259269714,1,1,1,1,0.864557147026062,1
4289,4289,0.24401862919330605,0.2756466269493103,0.34330931305885315,0,0,0,0,0.24797672033309937,0
4290,4290,0.5295188426971436,0.5126951932907104,0.47147485613822937,1,1,1,1,0.5439872145652771,2
4291,4291,0.8950560092926025,0.8933569192886353,0.8897526264190674,1,1,1,1,0.8966296911239624,6
4292,4292,0.8750967383384705,0.8696713447570801,0.8551098704338074,1,1,1,1,0.8797420859336853,1
4293,4293,0.4503681361675263,0.44512227177619934,0.4257901608943939,1,1,1,1,0.45297306776046753,9
4294,4294,0.3456874191761017,0.3064538538455963,0.26669633388519287,1,1,1,0,0.37952765822410583,0
4295,4295,0.8402756452560425,0.835389256477356,0.8233453631401062,1,1,1,1,0.8448582887649536,0
4296,4296,0.6782007217407227,0.6696621179580688,0.6450207233428955,1,1,1,1,0.685374915599823,8
4297,4297,0.8846327662467957,0.8820310831069946,0.8764663934707642,1,1,1,1,0.8870503306388855,9
4298,4298,0.6133886575698853,0.6023032665252686,0.5724034905433655,1,1,1,1,0.6225626468658447,9
4299,4299,0.22438891232013705,0.2417727112770081,0.27551159262657166,0,0,0,0,0.20792974531650543,6
4300,4300,0.5998125076293945,0.590528130531311,0.5662590861320496,1,1,1,1,0.6077379584312439,8
4301,4301,0.5615412592887878,0.5519967675209045,0.5307924151420593,1,1,1,1,0.5700761079788208,6
4302,4302,0.3623944520950317,0.36067962646484375,0.4028121531009674,0,1,0,0,0.3759394884109497,5
4303,4303,0.3436703979969025,0.32469359040260315,0.3244105577468872,1,1,1,0,0.3600163161754608,5
4304,4304,0.2447557896375656,0.24006761610507965,0.26233232021331787,0,1,1,0,0.24888095259666443,3
4305,4305,0.9165179133415222,0.9146041870117188,0.9106027483940125,1,1,1,1,0.9183164834976196,0
4306,4306,0.4636112451553345,0.4541765451431274,0.43352410197257996,1,1,1,1,0.47207221388816833,3
4307,4307,0.7678912281990051,0.7453595995903015,0.6810662150382996,1,1,1,1,0.7855181694030762,3
4308,4308,0.7738732695579529,0.7652673125267029,0.7409198880195618,1,1,1,1,0.7811674475669861,0
4309,4309,0.4220126867294312,0.4098105430603027,0.3847282826900482,0,1,1,1,0.43387046456336975,5
4310,4310,0.5892919301986694,0.5831142663955688,0.5674914717674255,1,1,1,1,0.5947675108909607,4
4311,4311,0.8725957274436951,0.8695244789123535,0.8629891872406006,1,1,1,1,0.8755800724029541,7
4312,4312,0.6984161138534546,0.6902371048927307,0.6716083288192749,1,1,1,1,0.705747663974762,5
4313,4313,0.736420214176178,0.7288690209388733,0.7158046960830688,1,1,1,1,0.7440921664237976,0
4314,4314,0.8979552388191223,0.896445095539093,0.8932521939277649,1,1,1,1,0.8994819521903992,1
4315,4315,0.2634294033050537,0.28094613552093506,0.3168606460094452,1,0,0,0,0.2676592767238617,6
4316,4316,0.7463371157646179,0.7375088930130005,0.7177832126617432,1,1,1,1,0.7545768022537231,8
4317,4317,0.8160826563835144,0.8123493790626526,0.8040335774421692,1,1,1,1,0.8195783495903015,8
4318,4318,0.9222844839096068,0.9204514622688292,0.9165872931480408,1,1,1,1,0.9240137338638306,1
4319,4319,0.3454168438911438,0.3359140753746033,0.3133556544780731,1,1,1,1,0.3539571166038513,2
4320,4320,0.6533141136169434,0.6251319646835327,0.5408293008804321,1,1,1,1,0.6732116341590881,1
4321,4321,0.7788219451904297,0.7746024131774902,0.7658593654632568,1,1,1,1,0.7830381393432617,5
4322,4322,0.521601676940918,0.5134475827217102,0.49507850408554077,1,1,1,1,0.5289828181266785,4
4323,4323,0.8902388215065002,0.8889053463935852,0.8860646486282349,1,1,1,1,0.8915325403213501,5
4324,4324,0.7721343636512756,0.767586886882782,0.7572059035301208,1,1,1,1,0.7763392925262451,9
4325,4325,0.40866389870643616,0.3987224400043488,0.3767971992492676,1,1,1,1,0.4182738661766052,6
4326,4326,0.727706789970398,0.7199968099594116,0.7008798718452454,1,1,1,1,0.7344327569007874,7
4327,4327,0.9693106412887572,0.968814492225647,0.9677413105964661,1,1,1,1,0.9697936177253723,1
4328,4328,0.7674205303192139,0.7609120607376099,0.746891438961029,1,1,1,1,0.7736003398895264,0
4329,4329,0.3664493560791016,0.3606070876121521,0.34372565150260925,1,1,1,1,0.37117570638656616,6
4330,4330,0.8440302610397339,0.8405687808990479,0.8333137631416321,1,1,1,1,0.8473672866821289,9
4331,4331,0.2660934627056122,0.26391205191612244,0.25997406244277954,0,1,1,0,0.26730239391326904,6
4332,4332,0.5869452357292175,0.581264317035675,0.5673417448997498,1,1,1,1,0.5921544432640076,7
4333,4333,0.7164472341537476,0.7088569402694702,0.6918492317199707,1,1,1,1,0.723558783531189,7
4334,4334,0.3514237105846405,0.3343706130981445,0.3714463710784912,0,1,1,0,0.36962392926216125,7
4335,4335,0.5255167484283447,0.5080710649490356,0.4664188325405121,1,1,1,1,0.5421130657196045,9
4336,4336,0.8375293016433716,0.8337651491165161,0.8256708979606628,1,1,1,1,0.841118335723877,9
4337,4337,0.6952577829360962,0.6869972944259644,0.6653196811676025,1,1,1,1,0.7023137807846069,1
4338,4338,0.9366278648376464,0.9344824552536012,0.9300737977027893,1,1,1,1,0.9386472702026367,9
4339,4339,0.8279033899307251,0.8249402046203613,0.8185489773750305,1,1,1,1,0.8306434750556946,7
4340,4340,0.7600566148757935,0.7538593411445618,0.7401362061500549,1,1,1,1,0.7658881545066833,0
4341,4341,0.8599099516868591,0.8580801486968994,0.8539294004440308,1,1,1,1,0.8616524338722229,1
4342,4342,0.5920746922492981,0.5898886322975159,0.5849559903144836,1,1,1,1,0.5935712456703186,3
4343,4343,0.7005903124809265,0.6907965540885925,0.668643057346344,1,1,1,1,0.7096825242042542,5
4344,4344,0.646273136138916,0.638804018497467,0.621504545211792,1,1,1,1,0.653184711933136,4
4345,4345,0.2986089289188385,0.2907267212867737,0.33448418974876404,0,1,0,0,0.3154441714286804,3
4346,4346,0.4890378415584564,0.4617485404014587,0.4094899594783783,1,1,1,1,0.5152894258499146,3
4347,4347,0.8321239948272705,0.8260958194732666,0.8127964735031128,1,1,1,1,0.8377819061279297,8
4348,4348,0.4762739837169647,0.4581627547740936,0.41095462441444397,1,1,1,1,0.48975270986557007,8
4349,4349,0.6803577542304993,0.6689493060112,0.6443123817443848,1,1,1,1,0.6913384199142456,0
4350,4350,0.6812034249305725,0.6758408546447754,0.6642693281173706,1,1,1,1,0.6862083077430725,4
4351,4351,0.7178670763969421,0.7112245559692383,0.6917591691017151,1,1,1,1,0.7229444980621338,8
4352,4352,0.5413469672203064,0.5295955538749695,0.5035537481307983,1,1,1,1,0.5518511533737183,3
4353,4353,0.3145708441734314,0.3348036706447601,0.3759741187095642,1,0,0,0,0.3170608878135681,6
4354,4354,0.6453208923339844,0.6200516223907471,0.5577504634857178,1,1,1,1,0.6663876175880432,7
4355,4355,0.3018270432949066,0.29198649525642395,0.26863592863082886,0,1,1,1,0.3106065094470978,2
4356,4356,0.9107654690742492,0.9093231558799744,0.906050443649292,1,1,1,1,0.9121335744857788,0
4357,4357,0.3425312340259552,0.3338187336921692,0.311521977186203,1,1,1,1,0.35000497102737427,4
4358,4358,0.4830708801746368,0.4512841999530792,0.4612644612789154,0,1,1,0,0.5144180059432983,3
4359,4359,0.8864153027534485,0.8843631148338318,0.879820704460144,1,1,1,1,0.8882755637168884,2
4360,4360,0.6719585061073303,0.6545044183731079,0.6160183548927307,1,1,1,1,0.6874933242797852,6
4361,4361,0.8252723813056946,0.8219213485717773,0.8144611716270447,1,1,1,1,0.8285739421844482,8
4362,4362,0.6187066435813904,0.6125608682632446,0.5957969427108765,1,1,1,1,0.6240889430046082,4
4363,4363,0.8007807731628418,0.796967089176178,0.7879536151885986,1,1,1,1,0.8041970133781433,9
4364,4364,0.7067320346832275,0.6988587975502014,0.6809629797935486,1,1,1,1,0.7141395211219788,9
