,sample_idx,resnet50_cifar10_trades2_255_adv_conf1_255,resnet50_cifar10_trades2_255_adv_conf2_255,resnet50_cifar10_trades2_255_is_acc,resnet50_cifar10_trades2_255_is_rob1_255,resnet50_cifar10_trades2_255_is_rob2_255,resnet50_cifar10_trades2_255_nat_conf,resnet50_cifar10_trades2_255_pred
4707,4707,0.792693018913269,0.6774216294288635,1,1,1,0.8732779026031494,7
4708,4708,0.9899398684501648,0.9853996634483336,1,1,1,0.992787778377533,3
4709,4709,0.861525297164917,0.6522833704948425,1,1,1,0.9479721188545227,8
4710,4710,0.5789109468460083,0.5351359844207764,1,1,1,0.6091160178184509,3
4711,4711,0.9997312426567078,0.9996885061264038,1,1,1,0.9997676014900208,9
4712,4712,0.8359213471412659,0.7461230754852295,1,1,1,0.8962042331695557,4
4713,4713,0.9983707070350647,0.9980294108390808,1,1,1,0.9986552000045776,1
4714,4714,0.9923819899559021,0.9905157089233398,1,1,1,0.9938340187072754,6
4715,4715,0.8770909309387207,0.7467771172523499,1,1,1,0.9391561150550842,9
4716,4716,0.9964529275894165,0.9955918192863464,1,1,1,0.9971387386322021,9
4717,4717,0.60415118932724,0.4639524221420288,1,1,1,0.7141286134719849,4
4718,4718,0.6850181818008423,0.5188233256340027,1,1,1,0.8092455863952637,3
4719,4719,0.9983225464820862,0.9975481629371644,1,1,1,0.998830258846283,9
4720,4720,0.9572944045066833,0.9183262586593628,1,1,1,0.9749650359153748,8
4721,4721,0.6056481003761292,0.4384311139583588,1,1,1,0.7349397540092468,1
4722,4722,0.9919100403785706,0.9873319268226624,1,1,1,0.9947414398193359,6
4723,4723,0.9990949630737305,0.9989173412322998,1,1,1,0.9992419481277466,9
4724,4724,0.9905016422271729,0.988433301448822,1,1,1,0.9921475052833557,5
4725,4725,0.9580280780792236,0.9069574475288392,1,1,1,0.9791303277015686,9
4726,4726,0.990712583065033,0.9841076135635376,1,1,1,0.9944314360618591,0
4727,4727,0.9999725818634033,0.9999662637710572,1,1,1,0.9999767541885376,9
4728,4728,0.9996167421340942,0.999543309211731,1,1,1,0.9996808767318726,7
4729,4729,0.3244269788265228,0.4103659391403198,0,0,0,0.32643651962280273,4
4730,4730,0.7549334764480591,0.6649477481842041,1,1,1,0.8183174133300781,2
4731,4731,0.7841620445251465,0.7292475700378418,1,1,1,0.827815592288971,4
4732,4732,0.5854275822639465,0.7390658855438232,1,0,0,0.5608654618263245,2
4733,4733,0.9130627512931824,0.8576887249946594,1,1,1,0.9411322474479675,6
4734,4734,0.9709662795066833,0.9625241756439208,1,1,1,0.9773423075675964,4
4735,4735,0.8378791213035583,0.7122062444686891,1,1,1,0.9100454449653625,8
4736,4736,0.9985079169273376,0.9982129335403442,1,1,1,0.998754620552063,1
4737,4737,0.9995903372764587,0.9993429780006408,1,1,1,0.9997199177742004,9
4738,4738,0.9265390038490295,0.8947688341140747,1,1,1,0.9490265250205994,5
4739,4739,0.9301725625991821,0.9061015248298644,1,1,1,0.9461269974708557,6
4740,4740,0.47613951563835144,0.4780145883560181,0,1,0,0.5360179543495178,3
4741,4741,0.9919055700302124,0.988143503665924,1,1,1,0.9941664934158325,1
4742,4742,0.9895645380020142,0.9845330119132996,1,1,1,0.9924881458282471,8
4743,4743,0.9829217195510864,0.9794029593467712,1,1,1,0.985539972782135,6
4744,4744,0.5415862202644348,0.6508717536926271,0,0,0,0.48537319898605347,0
4745,4745,0.9936959147453308,0.9915125966072084,1,1,1,0.995215892791748,7
4746,4746,0.9750571846961975,0.9690357446670532,1,1,1,0.9798479676246643,6
4747,4747,0.7644773125648499,0.6258009076118469,1,1,1,0.8668915033340454,5
4748,4748,0.8380632400512695,0.6281868815422058,1,1,1,0.9332622289657593,0
4749,4749,0.5081779360771179,0.6305739283561707,1,0,0,0.3994719684123993,2
4750,4750,0.9196921586990356,0.8857914209365845,0,1,1,0.9429721832275391,9
4751,4751,0.8533262014389038,0.7534508705139159,1,1,1,0.9105263948440552,6
4752,4752,0.9980108141899109,0.9975391626358032,1,1,1,0.9983813762664795,1
4753,4753,0.9788959622383118,0.970867395401001,1,1,1,0.9847089052200317,2
4754,4754,0.8535681962966919,0.7718033790588379,0,1,1,0.8996309638023376,0
4755,4755,0.9841619729995728,0.980351984500885,1,1,1,0.9869871139526367,1
4756,4756,0.8938907980918884,0.8627946972846985,1,1,1,0.9173175692558289,6
4757,4757,0.9304253458976746,0.8967487812042236,1,1,1,0.9530909657478333,4
4758,4758,0.3391498029232025,0.4171369373798369,1,1,0,0.5819594264030457,9
4759,4759,0.9998466968536377,0.9997985959053041,1,1,1,0.9998786449432373,0
4760,4760,0.7560663223266602,0.6583183407783508,0,1,1,0.8309878706932068,2
4761,4761,0.9987837672233582,0.998437225818634,1,1,1,0.9990290403366089,9
4762,4762,0.9862397313117981,0.9784178137779236,1,1,1,0.990452766418457,1
4763,4763,0.9998513460159302,0.9998108744621276,1,1,1,0.9998792409896851,0
4764,4764,0.934343695640564,0.8948473930358887,1,1,1,0.9566477537155151,5
4765,4765,0.4960073232650757,0.40573811531066895,0,1,0,0.6047919988632202,4
4766,4766,0.9997994303703308,0.9997530579566956,1,1,1,0.999836802482605,1
4767,4767,0.9795602560043335,0.9692312479019164,1,1,1,0.9866313338279724,6
4768,4768,0.9985350370407104,0.9981223940849304,1,1,1,0.9988527297973633,9
4769,4769,0.9937147498130798,0.99099862575531,1,1,1,0.9953355193138123,8
4770,4770,0.5481142401695251,0.4544720947742462,1,1,0,0.7052803635597229,9
4771,4771,0.9991331696510315,0.9989047050476074,1,1,1,0.9993042945861816,0
4772,4772,0.9243504405021667,0.8919162750244141,1,1,1,0.9389176964759827,6
4773,4773,0.9987115859985352,0.99831223487854,1,1,1,0.9989987015724182,1
4774,4774,0.9993345141410828,0.9991789460182191,1,1,1,0.999462902545929,6
4775,4775,0.5297845005989075,0.6100888252258301,0,0,0,0.508790135383606,3
4776,4776,0.751859724521637,0.6463856697082521,1,1,1,0.8239827752113342,3
4777,4777,0.9990342855453491,0.998466730117798,1,1,1,0.9993830919265747,5
4778,4778,0.9850649237632751,0.9823326468467712,1,1,1,0.9872904419898987,6
4779,4779,0.9691781401634216,0.8939234614372253,1,1,1,0.9880610704421997,9
4780,4780,0.9821205735206604,0.9741191864013672,1,1,1,0.9870665669441223,0
4781,4781,0.9998630285263062,0.999816358089447,1,1,1,0.9998918771743774,7
4782,4782,0.9622237682342529,0.9500244855880736,1,1,1,0.9702142477035522,2
4783,4783,0.5789989233016968,0.4420064091682434,1,1,1,0.7066730260848999,4
4784,4784,0.8379408121109009,0.6858316659927368,1,1,1,0.9171046018600464,0
4785,4785,0.9911330342292786,0.9874085187911988,1,1,1,0.993462324142456,3
4786,4786,0.39053836464881897,0.5570054650306702,0,0,0,0.5064945816993713,3
4787,4787,0.999320387840271,0.9991083741188048,1,1,1,0.9994547963142395,8
4788,4788,0.9829729795455933,0.977830708026886,1,1,1,0.9867246747016907,6
4789,4789,0.9936324954032898,0.980215311050415,1,1,1,0.9975571632385254,9
4790,4790,0.9498264789581299,0.9016062021255492,1,1,1,0.9739089608192444,1
4791,4791,0.9824733734130859,0.9729651808738708,1,1,1,0.9876049757003784,9
4792,4792,0.5133455395698547,0.6730149388313293,0,0,0,0.627423107624054,4
4793,4793,0.9455829858779907,0.9117899537086488,1,1,1,0.96580970287323,6
4794,4794,0.6477402448654175,0.5670527815818787,0,1,1,0.7243350744247437,2
4795,4795,0.8286789059638977,0.7599816918373108,0,1,1,0.8798662424087524,3
4796,4796,0.9804722666740417,0.9619672894477844,1,1,1,0.988586962223053,9
4797,4797,0.9535452127456665,0.9382584691047668,1,1,1,0.964103102684021,5
4798,4798,0.52316814661026,0.4978177845478058,1,1,0,0.6368117928504944,4
4799,4799,0.9984056353569031,0.9979299306869508,1,1,1,0.9987565279006958,1
4800,4800,0.9997343420982361,0.9996907711029052,1,1,1,0.9997691512107849,9
4801,4801,0.9701367020606995,0.9550464153289796,1,1,1,0.9798721671104431,2
4802,4802,0.9995085000991821,0.9992334842681884,1,1,1,0.9996742010116577,0
4803,4803,0.9884023070335388,0.9850497841835022,1,1,1,0.9907033443450928,7
4804,4804,0.9303569197654724,0.9168703556060792,1,1,1,0.9415047764778137,3
4805,4805,0.947413980960846,0.9285243153572084,1,1,1,0.9593132138252258,5
4806,4806,0.9438081383705139,0.8467872142791748,1,1,1,0.9741011261940002,1
4807,4807,0.9985961318016052,0.9981379508972168,1,1,1,0.9989045858383179,8
4808,4808,0.8772050142288208,0.8158483505249023,1,1,1,0.9144338369369507,3
4809,4809,0.9999321699142456,0.9999110698699952,1,1,1,0.9999465942382812,0
4810,4810,0.9360296726226807,0.9146955609321594,1,1,1,0.9525983929634094,5
4811,4811,0.9714388847351074,0.9581229686737059,1,1,1,0.9801889657974243,2
4812,4812,0.9668430685997009,0.9380255937576294,1,1,1,0.9809818267822266,8
4813,4813,0.9961947202682495,0.9949140548706056,1,1,1,0.9970478415489197,8
4814,4814,0.542835533618927,0.4692912399768829,1,1,1,0.5978847146034241,3
4815,4815,0.9901824593544006,0.9847662448883056,1,1,1,0.9933221936225891,9
4816,4816,0.8848370909690857,0.8382894992828369,1,1,1,0.9127225279808044,6
4817,4817,0.9999209642410278,0.9998939037322998,1,1,1,0.9999409914016724,0
4818,4818,0.901561439037323,0.8563879728317261,1,1,1,0.9286007881164551,3
4819,4819,0.8344389200210571,0.8107475042343141,1,1,1,0.8470412492752075,5
4820,4820,0.8264287710189819,0.7230213284492493,1,1,1,0.8875488042831421,3
4821,4821,0.4293571412563324,0.3988856375217438,1,1,0,0.5657272934913635,4
4822,4822,0.9970344305038452,0.9955217838287354,1,1,1,0.9979627132415771,1
4823,4823,0.5308817028999329,0.6799535155296326,1,0,0,0.5982319116592407,5
4824,4824,0.9993312358856201,0.9986465573310852,1,1,1,0.9996432065963745,0
4825,4825,0.6915183663368225,0.5438710451126099,1,1,1,0.7997397184371948,7
4826,4826,0.39349669218063354,0.5436464548110962,1,1,0,0.48363614082336426,3
4827,4827,0.9969755411148071,0.9961050748825072,1,1,1,0.9976173043251038,9
4828,4828,0.5073288083076477,0.6311451196670532,0,0,0,0.4507504403591156,2
4829,4829,0.8394731879234314,0.7722477316856384,1,1,1,0.8864390850067139,5
4830,4830,0.5289947390556335,0.4399246275424957,0,1,1,0.5986847877502441,5
4831,4831,0.9996362924575806,0.999536633491516,1,1,1,0.9997091889381409,1
4832,4832,0.3987175524234772,0.4769356846809387,0,1,0,0.48102205991744995,2
4833,4833,0.7444901466369629,0.5930650234222412,1,1,1,0.8399346470832825,2
4834,4834,0.37270456552505493,0.5063148736953735,1,0,0,0.43870654702186584,4
4835,4835,0.9993583559989929,0.9992853999137878,1,1,1,0.9994231462478638,9
4836,4836,0.9986916184425354,0.9982261061668396,1,1,1,0.9990013241767883,9
4837,4837,0.9770902395248413,0.9658827781677246,1,1,1,0.9835537672042847,7
4838,4838,0.9781501889228821,0.9633449912071228,1,1,1,0.9859271049499512,1
4839,4839,0.9932994842529297,0.99198579788208,1,1,1,0.9943992495536804,7
4840,4840,0.9997372031211853,0.9996407032012941,1,1,1,0.9997996687889099,0
4841,4841,0.999889612197876,0.999869704246521,1,1,1,0.9999061822891235,1
4842,4842,0.9496152997016907,0.9282371401786804,1,1,1,0.9645388722419739,2
4843,4843,0.7925029397010803,0.6463468670845032,1,1,1,0.8715100288391113,1
4844,4844,0.5542942881584167,0.5391249060630798,1,1,0,0.6618232131004333,5
4845,4845,0.9352977871894836,0.9108733534812928,1,1,1,0.9534170031547546,3
4846,4846,0.4846455156803131,0.6006205677986145,1,0,0,0.5599434971809387,8
4847,4847,0.8848728537559509,0.8154521584510803,1,1,1,0.9169008135795593,4
4848,4848,0.9996582269668579,0.9995971322059632,1,1,1,0.9997019171714783,1
4849,4849,0.7182899713516235,0.621027946472168,1,1,1,0.7848256826400757,5
4850,4850,0.6104896664619446,0.7827436923980713,1,0,0,0.5949227213859558,1
4851,4851,0.9934014678001404,0.9871922731399536,1,1,1,0.9962494969367981,9
4852,4852,0.890703022480011,0.8226546645164491,1,1,1,0.9326261878013611,9
4853,4853,0.9987530708312988,0.9984205961227416,1,1,1,0.999009370803833,7
4854,4854,0.9939256310462952,0.991204798221588,1,1,1,0.9957485795021057,0
4855,4855,0.9966092109680176,0.99565327167511,1,1,1,0.9972571730613708,1
4856,4856,0.9968847632408142,0.9961064457893372,1,1,1,0.9974964261054993,7
4857,4857,0.9972482323646545,0.9964839220046996,1,1,1,0.9978474378585815,6
4858,4858,0.5030558705329895,0.6210383176803589,1,0,0,0.6312800049781799,2
4859,4859,0.8968376517295837,0.8586544990539551,1,1,1,0.9210819005966187,6
4860,4860,0.9832023978233337,0.9708572030067444,1,1,1,0.989370584487915,5
4861,4861,0.7607524991035461,0.6476616263389587,1,1,1,0.8383155465126038,0
4862,4862,0.5050157904624939,0.6979467272758484,1,0,0,0.5589658617973328,3
4863,4863,0.9716296195983887,0.9597316980361938,1,1,1,0.9788572788238525,1
4864,4864,0.4993918240070343,0.6051875352859497,0,0,0,0.5518516898155212,5
4865,4865,0.617259681224823,0.518513023853302,1,1,1,0.7028957605361938,8
4866,4866,0.9995349645614624,0.9992606043815612,1,1,1,0.9996612071990967,9
4867,4867,0.4425247609615326,0.5963612794876099,1,1,0,0.6488029956817627,9
4868,4868,0.5307662487030029,0.5721981525421143,1,1,0,0.658149003982544,0
4869,4869,0.9992328882217407,0.9990100860595704,1,1,1,0.9994043111801147,8
4870,4870,0.6219910979270935,0.4192255735397339,1,1,1,0.7747175693511963,8
4871,4871,0.6891869902610779,0.6228996515274048,0,1,1,0.7606375813484192,5
4872,4872,0.9898972511291504,0.9865071773529052,1,1,1,0.9921005368232727,9
4873,4873,0.5032655000686646,0.6524458527565002,1,0,0,0.36044254899024963,2
4874,4874,0.9899718761444092,0.9860949516296388,1,1,1,0.9926756024360657,9
4875,4875,0.993058443069458,0.9892065525054932,1,1,1,0.9951171875,1
4876,4876,0.9866668581962585,0.9790669083595276,1,1,1,0.9914480447769165,3
4877,4877,0.9850767254829407,0.9811874628067015,1,1,1,0.9876313805580139,6
4878,4878,0.8694946765899658,0.8258175849914551,1,1,1,0.9036813974380493,7
4879,4879,0.7343624830245972,0.5876337289810181,1,1,1,0.8391157984733582,6
4880,4880,0.9689828753471375,0.922355890274048,1,1,1,0.9859989881515503,0
4881,4881,0.9982936978340149,0.9977962970733644,1,1,1,0.9987543821334839,8
4882,4882,0.8970940709114075,0.8707954883575441,1,1,1,0.9168583750724792,6
4883,4883,0.9219790697097778,0.8952584862709045,1,1,1,0.9404904842376709,2
4884,4884,0.8772693276405334,0.8092932105064392,1,1,1,0.920982837677002,4
4885,4885,0.6133843660354614,0.4832018911838532,1,1,1,0.721547544002533,2
4886,4886,0.9970126152038574,0.9964189529418944,1,1,1,0.9974756836891174,3
4887,4887,0.4251672625541687,0.6294779181480408,1,0,0,0.5469359755516052,5
4888,4888,0.8140742778778076,0.7494866847991943,1,1,1,0.8607929348945618,5
4889,4889,0.8605721592903137,0.7991189360618591,1,1,1,0.9017966389656067,4
4890,4890,0.9988849759101868,0.9986159801483154,1,1,1,0.9991027116775513,1
4891,4891,0.998654842376709,0.9983585476875304,1,1,1,0.9988815188407898,6
4892,4892,0.4571954905986786,0.5979742407798767,0,0,0,0.3650372624397278,5
4893,4893,0.983250081539154,0.9713982939720154,1,1,1,0.9890867471694946,1
4894,4894,0.7372176647186279,0.6556082963943481,1,1,1,0.7967305779457092,6
4895,4895,0.9896053075790405,0.9856496453285216,1,1,1,0.9920624494552612,1
4896,4896,0.9996498823165894,0.9995463490486144,1,1,1,0.9997264742851257,7
4897,4897,0.8634010553359985,0.7762460112571716,1,1,1,0.9096534848213196,1
4898,4898,0.9890605211257935,0.9834559559822084,1,1,1,0.9924346208572388,6
4899,4899,0.9170069098472595,0.8816911578178406,1,1,1,0.9388788342475891,2
4900,4900,0.6446710824966431,0.5459633469581604,1,1,1,0.7375680208206177,3
4901,4901,0.9917169213294983,0.985977053642273,1,1,1,0.9951788187026978,0
4902,4902,0.942379891872406,0.9235368371009828,1,1,1,0.9535588622093201,4
4903,4903,0.45252376794815063,0.5476034283637999,1,1,0,0.570062518119812,2
4904,4904,0.9973964691162109,0.9965097308158876,1,1,1,0.9980206489562988,9
4905,4905,0.9992320537567139,0.9990693926811218,1,1,1,0.9993601441383362,7
4906,4906,0.49150705337524414,0.64964759349823,0,0,0,0.34448912739753723,3
4907,4907,0.9589430093765259,0.9416969418525696,1,1,1,0.9704809188842773,5
4908,4908,0.6651691794395447,0.5905860066413879,1,1,1,0.731079638004303,6
4909,4909,0.9463352560997009,0.9308010339736938,1,1,1,0.9594709873199463,0
4910,4910,0.580737829208374,0.7542179822921753,1,0,0,0.580120861530304,8
4911,4911,0.9987311959266663,0.9978759288787842,1,1,1,0.9991961121559143,8
4912,4912,0.9992464780807495,0.9990623593330384,1,1,1,0.9993841648101807,1
4913,4913,0.9987633228302002,0.9983730316162108,1,1,1,0.9990346431732178,1
4914,4914,0.9421147704124451,0.9254860877990724,1,1,1,0.9543110728263855,3
4915,4915,0.9983478784561157,0.9974798560142516,1,1,1,0.9988960027694702,5
4916,4916,0.6762747764587402,0.5576357841491699,1,1,1,0.7671705484390259,6
4917,4917,0.413357138633728,0.5472451448440552,1,0,0,0.48228707909584045,5
4918,4918,0.9797292947769165,0.9708776473999025,1,1,1,0.985551118850708,3
4919,4919,0.9818564057350159,0.9590839743614196,1,1,1,0.9915148019790649,8
4920,4920,0.9976825714111328,0.9970410466194152,1,1,1,0.998151957988739,7
4921,4921,0.6992372274398804,0.5823719501495361,1,1,1,0.7934813499450684,5
4922,4922,0.8308523893356323,0.6996201872825623,0,1,1,0.9025872349739075,9
4923,4923,0.9940943121910095,0.9887537956237792,1,1,1,0.9966568946838379,7
4924,4924,0.9959671497344971,0.9938610792160034,1,1,1,0.9970683455467224,7
4925,4925,0.9923702478408813,0.9897671341896056,1,1,1,0.9942354559898376,5
4926,4926,0.5392818450927734,0.7286715507507324,0,0,0,0.4264853298664093,2
4927,4927,0.9990516304969788,0.9988778233528136,1,1,1,0.9991681575775146,1
4928,4928,0.9960922598838806,0.9942913055419922,1,1,1,0.9972168207168579,9
4929,4929,0.9793052077293396,0.9612770080566406,1,1,1,0.9872499108314514,9
4930,4930,0.5384935736656189,0.7656776309013367,0,0,0,0.6800577640533447,9
4931,4931,0.6902313232421875,0.8636437654495239,0,0,0,0.4479941427707672,8
4932,4932,0.9956926703453064,0.9942246079444884,1,1,1,0.996781587600708,9
4933,4933,0.9542336463928223,0.9373172521591188,1,1,1,0.96722811460495,3
4934,4934,0.9760489463806152,0.9688072204589844,1,1,1,0.9815581440925598,5
4935,4935,0.9758712649345398,0.9652467370033264,1,1,1,0.9824413657188416,5
4936,4936,0.9883894920349121,0.985627293586731,1,1,1,0.9900189638137817,3
4937,4937,0.9775527715682983,0.9711044430732728,1,1,1,0.9823507070541382,0
4938,4938,0.6214969754219055,0.810384213924408,1,0,0,0.5281549096107483,3
4939,4939,0.9999595880508423,0.9999479055404664,1,1,1,0.9999681711196899,0
4940,4940,0.9692444205284119,0.9607862830162048,1,1,1,0.9757113456726074,6
4941,4941,0.8774476051330566,0.8128610253334045,1,1,1,0.9183596968650818,6
4942,4942,0.8985185623168945,0.8296896815299988,0,1,1,0.9389024376869202,0
4943,4943,0.48197925090789795,0.5030170083045961,1,1,0,0.627323567867279,6
4944,4944,0.9983677268028259,0.9976184964179992,1,1,1,0.9988573789596558,8
4945,4945,0.9619636535644531,0.9406434893608092,1,1,1,0.9745229482650757,9
4946,4946,0.5009400844573975,0.6013068556785583,1,0,0,0.43800950050354004,4
4947,4947,0.45601680874824524,0.5686393976211548,0,0,0,0.36349281668663025,3
4948,4948,0.9955428242683411,0.9941658973693848,1,1,1,0.9965642094612122,1
4949,4949,0.9978411197662354,0.9973067045211792,1,1,1,0.9982224106788635,1
4950,4950,0.9789199829101562,0.9674882888793944,1,1,1,0.9862685799598694,2
4951,4951,0.786733865737915,0.6838066577911377,1,1,1,0.857040524482727,7
4952,4952,0.9114938378334045,0.7853864431381226,1,1,1,0.961342990398407,9
4953,4953,0.9995779395103455,0.999414563179016,1,1,1,0.9996881484985352,0
4954,4954,0.566733717918396,0.5724833607673645,0,1,0,0.7509192824363708,9
4955,4955,0.45961716771125793,0.4674389660358429,0,1,0,0.5490227937698364,0
4956,4956,0.9561170935630798,0.9437121152877808,1,1,1,0.9662004113197327,5
4957,4957,0.8803961277008057,0.8423430323600769,1,1,1,0.9126330614089966,4
4958,4958,0.8257105350494385,0.7791168093681335,1,1,1,0.8612992763519287,4
4959,4959,0.7146334052085876,0.4968430697917938,1,1,0,0.8761892914772034,7
4960,4960,0.7478554844856262,0.6428390741348267,1,1,1,0.8259556293487549,4
4961,4961,0.9993512034416199,0.9990969896316528,1,1,1,0.9995276927947998,8
4962,4962,0.5171658992767334,0.6995800137519836,1,0,0,0.4401497542858124,3
4963,4963,0.5660268664360046,0.5101885199546814,1,1,1,0.6103230118751526,3
4964,4964,0.36299261450767517,0.4749974012374878,0,1,0,0.4196412265300751,3
4965,4965,0.38059109449386597,0.558118462562561,0,0,0,0.4781419336795807,4
4966,4966,0.5149204134941101,0.6347295045852661,0,0,0,0.6044847965240479,3
4967,4967,0.39847037196159363,0.4829501211643219,0,1,0,0.5296111702919006,2
4968,4968,0.9999227523803711,0.999908447265625,1,1,1,0.9999345541000366,0
4969,4969,0.9845080375671387,0.958013653755188,1,1,1,0.9922420978546143,1
4970,4970,0.513778805732727,0.4513767659664154,1,1,0,0.6340369582176208,2
4971,4971,0.9999514818191528,0.999937891960144,1,1,1,0.9999622106552124,9
4972,4972,0.6949518322944641,0.5001749992370605,1,1,1,0.8379530310630798,8
4973,4973,0.9997137188911438,0.9995785355567932,1,1,1,0.9997856020927429,1
4974,4974,0.43787556886672974,0.5724124908447266,1,0,0,0.5239030122756958,7
4975,4975,0.8322416543960571,0.7913904786109924,1,1,1,0.8693413138389587,3
4976,4976,0.8016000390052795,0.7294855117797852,1,1,1,0.8506717681884766,5
4977,4977,0.9840695261955261,0.9649999141693116,1,1,1,0.9921413660049438,9
4978,4978,0.99712735414505,0.9963825941085817,1,1,1,0.9977006316184998,1
4979,4979,0.9868126511573792,0.9808626174926758,1,1,1,0.990724503993988,9
4980,4980,0.558644711971283,0.7519238591194153,1,0,0,0.6394806504249573,1
4981,4981,0.8129317760467529,0.6605154275894165,1,1,1,0.9048116207122803,1
4982,4982,0.8357493281364441,0.7530020475387573,1,1,1,0.8890944719314575,3
4983,4983,0.7004390358924866,0.6398037672042847,1,1,1,0.7517299652099609,6
4984,4984,0.45778584480285645,0.5955207943916321,0,0,0,0.4309619963169098,5
4985,4985,0.4571603834629059,0.5361685752868652,0,1,0,0.5369017124176025,2
4986,4986,0.6644973158836365,0.480926513671875,0,1,1,0.8186797499656677,9
4987,4987,0.8911435604095459,0.8336087465286255,1,1,1,0.9275099039077759,3
4988,4988,0.5107710957527161,0.6405283808708191,1,0,0,0.5557092428207397,5
4989,4989,0.9931800365447998,0.9919577836990356,1,1,1,0.9941600561141968,6
4990,4990,0.5571845173835754,0.6826503276824951,1,0,0,0.5336798429489136,7
4991,4991,0.9513236284255981,0.9272456765174866,1,1,1,0.9656421542167664,0
4992,4992,0.9997954964637756,0.9997385144233704,1,1,1,0.9998389482498169,1
4993,4993,0.5555563569068909,0.4364683926105499,0,1,1,0.6624218821525574,8
4994,4994,0.9975647926330566,0.9969314336776732,1,1,1,0.9980310797691345,7
4995,4995,0.7528886198997498,0.6033231616020203,1,1,1,0.857446014881134,2
4996,4996,0.6108546853065491,0.5433265566825867,1,1,1,0.6736650466918945,3
4997,4997,0.6973634362220764,0.5606213808059692,1,1,1,0.8014968037605286,3
4998,4998,0.9742576479911804,0.9606124758720398,1,1,1,0.9823039770126343,5
4999,4999,0.6001195311546326,0.6792669892311096,1,1,0,0.8685312271118164,1
5000,5000,0.9992563128471375,0.999154567718506,1,1,1,0.9993405938148499,7
5001,5001,0.978590726852417,0.9722877740859984,1,1,1,0.9823566675186157,6
5002,5002,0.9969189167022705,0.99604332447052,1,1,1,0.9975033402442932,8
5003,5003,0.5128213763237,0.4064737558364868,1,1,1,0.5947749614715576,4
5004,5004,0.8765316009521484,0.8354827761650085,1,1,1,0.9066444635391235,4
5005,5005,0.9102773070335388,0.8765396475791931,1,1,1,0.9326325058937073,5
5006,5006,0.7996874451637268,0.6824436187744141,0,1,1,0.8750482201576233,2
5007,5007,0.8819720149040222,0.8437749743461609,1,1,1,0.9100324511528015,3
5008,5008,0.9946029782295227,0.992889404296875,1,1,1,0.9955606460571289,4
5009,5009,0.716434121131897,0.5497852563858032,1,1,1,0.8212071657180786,7
5010,5010,0.993248701095581,0.9918420314788818,1,1,1,0.994489312171936,7
5011,5011,0.4431421458721161,0.5879364013671875,0,0,0,0.4761338531970978,4
5012,5012,0.532136082649231,0.6427683234214783,1,0,0,0.4394996166229248,6
5013,5013,0.6492144465446472,0.4930351674556732,1,1,1,0.7680542469024658,0
5014,5014,0.9974064230918884,0.99573415517807,1,1,1,0.998267412185669,7
5015,5015,0.991820216178894,0.9895523190498352,1,1,1,0.9933964014053345,2
5016,5016,0.7251139879226685,0.6058815121650696,1,1,1,0.7903152108192444,6
5017,5017,0.8897603154182434,0.8157232403755188,1,1,1,0.9336669445037842,7
5018,5018,0.9133787155151367,0.870631992816925,1,1,1,0.9395344257354736,4
5019,5019,0.9983612895011902,0.9980027079582214,1,1,1,0.9986371397972107,1
5020,5020,0.9987215399742126,0.998336136341095,1,1,1,0.9989579916000366,8
5021,5021,0.9936449527740479,0.9911774396896362,1,1,1,0.9954635500907898,0
5022,5022,0.9516491293907166,0.9374088048934937,1,1,1,0.9627990126609802,2
5023,5023,0.4795125126838684,0.3836402297019959,1,1,1,0.5633788108825684,2
5024,5024,0.9812971353530884,0.964172899723053,1,1,1,0.9889600276947021,1
5025,5025,0.7811154127120972,0.7054927945137024,1,1,1,0.8397876620292664,5
5026,5026,0.8484970331192017,0.7193852663040161,1,1,1,0.9056893587112427,4
5027,5027,0.9998180270195007,0.9997138381004332,1,1,1,0.9998786449432373,0
5028,5028,0.8399623036384583,0.5837337970733643,1,1,1,0.93282151222229,9
5029,5029,0.6499722599983215,0.5752506256103516,1,1,1,0.71217280626297,3
5030,5030,0.9539793133735657,0.90875506401062,1,1,1,0.9744405746459961,4
5031,5031,0.7357489466667175,0.5233395695686339,0,1,1,0.8818359375,0
5032,5032,0.9983105659484863,0.9971674084663392,1,1,1,0.9989364743232727,2
5033,5033,0.9466851353645325,0.918647527694702,1,1,1,0.9639461040496826,3
5034,5034,0.625360369682312,0.5346285700798035,1,1,1,0.6969401240348816,8
5035,5035,0.9587088227272034,0.9365165233612059,1,1,1,0.9725766777992249,5
5036,5036,0.9997510313987732,0.9996676445007324,1,1,1,0.99981290102005,0
5037,5037,0.9651704430580139,0.9399203658103944,1,1,1,0.9776775240898132,0
5038,5038,0.8010495901107788,0.7522165179252625,1,1,1,0.8357951045036316,4
5039,5039,0.977999746799469,0.9720981121063232,1,1,1,0.9822582006454468,6
5040,5040,0.9724557995796204,0.962056040763855,1,1,1,0.9797970652580261,3
5041,5041,0.8965964317321777,0.811299741268158,1,1,1,0.9421877861022949,9
5042,5042,0.7937400341033936,0.7016096711158752,1,1,1,0.8597939610481262,2
5043,5043,0.9978177547454834,0.9964601397514344,1,1,1,0.9986250400543213,0
5044,5044,0.9916212558746338,0.9885550141334534,1,1,1,0.9936408400535583,5
5045,5045,0.985345184803009,0.972612202167511,1,1,1,0.9911965131759644,7
5046,5046,0.7634185552597046,0.6949519515037537,1,1,1,0.8173187971115112,5
