,sample_idx,resnet50_sbb_l_trades8_255_mra4_255_is_acc,resnet50_sbb_l_trades8_255_mra4_255_is_rob2_255,resnet50_sbb_l_trades8_255_mra4_255_is_rob4_255,resnet50_sbb_l_trades8_255_mra4_255_pred
2116,2116,1,1,1,3
2117,2117,1,1,1,3
2118,2118,0,1,0,1
2119,2119,1,1,0,3
2120,2120,1,1,1,3
2121,2121,1,1,1,3
2122,2122,1,1,1,3
2123,2123,1,1,1,3
2124,2124,1,0,1,3
2125,2125,1,1,1,3
2126,2126,1,1,1,3
2127,2127,1,1,1,3
2128,2128,1,1,0,3
2129,2129,1,1,1,3
2130,2130,1,1,1,3
2131,2131,1,1,1,3
2132,2132,1,1,1,3
2133,2133,1,1,1,3
2134,2134,1,1,1,3
2135,2135,1,1,1,3
2136,2136,1,1,1,3
2137,2137,1,1,0,3
2138,2138,1,1,1,3
2139,2139,1,1,0,3
2140,2140,1,1,1,3
2141,2141,1,1,0,3
2142,2142,1,1,1,3
2143,2143,1,1,1,3
2144,2144,1,1,1,3
2145,2145,1,1,1,3
2146,2146,1,1,1,3
2147,2147,1,1,1,3
2148,2148,1,1,1,3
2149,2149,1,1,1,3
2150,2150,0,1,0,2
2151,2151,1,1,1,3
2152,2152,1,1,1,3
2153,2153,1,1,1,3
2154,2154,1,1,1,3
2155,2155,1,1,1,3
2156,2156,1,1,1,3
2157,2157,1,1,1,3
2158,2158,1,1,1,3
2159,2159,1,1,0,3
2160,2160,1,1,1,3
2161,2161,1,1,1,3
2162,2162,1,1,1,3
2163,2163,1,1,1,3
2164,2164,1,1,1,3
2165,2165,1,1,0,3
2166,2166,1,1,1,3
2167,2167,1,1,1,3
2168,2168,1,1,1,3
2169,2169,1,1,1,3
2170,2170,1,1,1,3
2171,2171,1,1,1,3
2172,2172,1,1,1,3
2173,2173,1,1,1,3
2174,2174,1,1,1,3
2175,2175,1,1,1,3
2176,2176,1,1,1,3
2177,2177,1,0,0,3
2178,2178,0,1,1,1
2179,2179,1,1,1,3
2180,2180,1,1,1,3
2181,2181,1,1,1,3
2182,2182,1,1,1,3
2183,2183,1,1,1,3
2184,2184,1,1,1,3
2185,2185,1,1,1,3
2186,2186,1,1,0,3
2187,2187,1,1,1,3
2188,2188,1,1,1,3
2189,2189,1,1,0,3
2190,2190,1,1,1,3
2191,2191,1,1,1,3
2192,2192,1,1,1,3
2193,2193,1,1,1,3
2194,2194,1,1,1,3
2195,2195,1,1,1,3
2196,2196,1,1,1,3
2197,2197,1,1,1,3
2198,2198,1,1,1,3
2199,2199,1,1,1,3
2200,2200,0,1,1,1
2201,2201,0,1,1,1
2202,2202,0,0,0,1
2203,2203,1,1,1,3
2204,2204,1,1,1,3
2205,2205,1,1,1,3
2206,2206,1,1,1,3
2207,2207,1,1,1,3
2208,2208,1,1,1,3
2209,2209,1,1,1,3
2210,2210,1,1,1,3
2211,2211,1,1,1,3
2212,2212,1,1,1,3
2213,2213,1,1,1,3
2214,2214,1,1,1,3
2215,2215,1,1,1,3
2216,2216,1,1,1,3
2217,2217,1,1,1,3
2218,2218,0,1,0,2
2219,2219,1,1,1,3
2220,2220,1,1,1,3
2221,2221,1,1,1,3
2222,2222,1,1,1,3
2223,2223,1,1,1,3
2224,2224,1,1,1,3
2225,2225,1,1,1,3
2226,2226,1,1,1,3
2227,2227,0,1,0,2
2228,2228,1,1,1,3
2229,2229,1,1,1,3
2230,2230,1,1,1,3
2231,2231,1,1,1,3
2232,2232,1,1,1,3
2233,2233,1,1,1,3
2234,2234,1,1,1,3
2235,2235,1,1,1,3
2236,2236,1,1,1,3
2237,2237,1,1,1,3
2238,2238,1,1,1,3
2239,2239,1,1,1,3
2240,2240,1,1,1,3
2241,2241,1,1,1,3
2242,2242,1,1,1,3
2243,2243,1,1,1,3
2244,2244,1,1,1,3
2245,2245,1,1,1,3
2246,2246,1,0,0,3
2247,2247,1,0,0,3
2248,2248,0,0,0,2
2249,2249,1,1,1,3
2250,2250,1,1,1,3
2251,2251,0,0,0,1
2252,2252,1,1,1,3
2253,2253,1,1,1,3
2254,2254,1,1,1,3
2255,2255,1,1,1,3
2256,2256,1,1,1,3
2257,2257,0,0,0,1
2258,2258,1,1,1,3
2259,2259,1,1,1,3
2260,2260,1,1,1,3
2261,2261,1,1,1,3
2262,2262,1,1,1,3
2263,2263,1,1,1,3
2264,2264,1,1,1,3
2265,2265,1,1,1,3
2266,2266,0,1,0,1
2267,2267,1,1,1,3
2268,2268,1,1,0,3
2269,2269,1,1,1,3
2270,2270,1,1,1,3
2271,2271,1,1,1,3
2272,2272,1,1,1,3
2273,2273,1,0,0,3
2274,2274,1,0,0,3
2275,2275,1,1,1,3
2276,2276,1,1,1,3
2277,2277,1,1,1,3
2278,2278,1,1,1,3
2279,2279,1,1,1,3
2280,2280,1,1,1,3
2281,2281,1,0,0,3
2282,2282,1,1,1,3
2283,2283,1,1,1,3
2284,2284,1,1,1,3
2285,2285,1,1,1,3
2286,2286,1,1,1,3
2287,2287,1,0,0,3
2288,2288,1,1,1,3
2289,2289,1,1,1,3
2290,2290,1,1,1,3
2291,2291,1,1,1,3
2292,2292,1,1,1,3
2293,2293,1,1,1,3
2294,2294,1,1,1,3
2295,2295,0,0,0,1
2296,2296,1,1,1,3
2297,2297,1,1,1,3
2298,2298,1,1,1,3
2299,2299,1,1,1,3
2300,2300,1,1,1,3
2301,2301,1,1,1,3
2302,2302,1,1,1,3
2303,2303,1,1,1,3
2304,2304,1,1,1,3
2305,2305,1,1,0,3
2306,2306,1,1,1,3
2307,2307,1,1,1,3
2308,2308,1,1,1,3
2309,2309,1,1,1,3
2310,2310,1,1,1,3
2311,2311,1,1,1,3
2312,2312,1,1,1,3
2313,2313,0,0,0,1
2314,2314,0,1,0,1
2315,2315,1,1,1,3
2316,2316,0,1,1,1
2317,2317,1,1,1,3
2318,2318,1,1,1,3
2319,2319,0,1,1,1
2320,2320,0,1,0,1
2321,2321,1,1,1,3
2322,2322,1,1,1,3
2323,2323,1,1,1,3
2324,2324,1,1,1,3
2325,2325,1,1,1,3
2326,2326,1,1,1,3
2327,2327,1,1,1,3
2328,2328,1,1,1,3
2329,2329,1,1,0,3
2330,2330,1,1,1,3
2331,2331,1,1,1,3
2332,2332,0,1,1,4
2333,2333,1,1,1,3
2334,2334,0,0,1,1
2335,2335,0,0,0,1
2336,2336,1,1,1,3
2337,2337,1,1,1,3
2338,2338,1,1,1,3
2339,2339,1,1,1,3
2340,2340,1,1,1,3
2341,2341,1,1,1,3
2342,2342,1,1,1,3
2343,2343,1,1,1,3
2344,2344,0,0,1,1
2345,2345,0,1,1,4
2346,2346,1,1,1,3
2347,2347,1,1,0,3
2348,2348,1,0,0,3
2349,2349,1,1,1,3
2350,2350,1,1,1,3
2351,2351,1,1,1,3
2352,2352,1,1,1,3
2353,2353,1,1,1,3
2354,2354,1,1,1,3
2355,2355,1,1,1,3
2356,2356,1,1,1,3
2357,2357,1,1,1,3
2358,2358,1,1,1,3
2359,2359,1,1,1,3
2360,2360,1,1,1,3
2361,2361,1,1,1,3
2362,2362,1,1,1,3
2363,2363,1,1,1,3
2364,2364,1,1,1,3
2365,2365,1,1,1,3
2366,2366,1,1,1,3
2367,2367,1,1,1,3
2368,2368,1,1,1,3
2369,2369,1,1,1,3
2370,2370,1,1,1,3
2371,2371,1,1,1,3
2372,2372,1,1,1,3
2373,2373,1,1,1,3
2374,2374,1,1,1,3
2375,2375,1,1,1,3
2376,2376,1,1,1,3
2377,2377,1,1,1,3
2378,2378,1,1,1,3
2379,2379,1,1,1,3
2380,2380,1,1,1,3
2381,2381,1,1,1,3
2382,2382,1,1,1,3
2383,2383,1,1,1,3
2384,2384,1,1,1,3
2385,2385,1,1,1,3
2386,2386,1,1,1,3
2387,2387,1,1,1,3
2388,2388,1,1,0,3
2389,2389,1,1,1,3
2390,2390,1,1,1,3
2391,2391,1,1,1,3
2392,2392,1,1,1,3
2393,2393,0,1,0,4
2394,2394,1,1,1,3
2395,2395,1,1,1,3
2396,2396,1,1,1,3
2397,2397,1,1,1,3
2398,2398,1,1,1,3
2399,2399,1,1,1,3
2400,2400,1,1,1,3
2401,2401,1,1,1,3
2402,2402,1,1,1,3
2403,2403,1,1,1,3
2404,2404,1,1,1,3
2405,2405,1,1,1,3
2406,2406,1,1,1,3
2407,2407,1,1,1,3
2408,2408,1,1,1,3
2409,2409,1,1,1,3
2410,2410,1,1,0,3
2411,2411,1,1,1,3
2412,2412,1,1,1,3
2413,2413,1,1,1,3
2414,2414,1,1,1,3
2415,2415,1,1,1,3
2416,2416,1,1,1,3
2417,2417,1,1,1,3
2418,2418,0,1,0,2
2419,2419,0,0,0,2
2420,2420,0,1,0,4
2421,2421,0,0,0,4
2422,2422,1,1,1,3
2423,2423,1,1,1,3
2424,2424,1,0,0,3
2425,2425,0,1,0,1
2426,2426,1,1,1,3
2427,2427,1,1,1,3
2428,2428,1,1,1,3
2429,2429,1,1,1,3
2430,2430,1,1,1,3
2431,2431,1,1,1,3
2432,2432,1,1,1,3
2433,2433,0,1,1,4
2434,2434,1,1,0,3
2435,2435,1,1,1,3
2436,2436,1,1,1,3
2437,2437,1,1,1,3
2438,2438,1,1,1,3
2439,2439,1,1,1,3
2440,2440,1,1,1,3
2441,2441,1,1,1,3
2442,2442,1,1,1,3
2443,2443,1,1,1,3
2444,2444,1,1,1,3
2445,2445,1,1,1,3
2446,2446,1,1,1,3
2447,2447,1,1,1,3
2448,2448,1,1,1,3
2449,2449,1,1,1,3
2450,2450,1,1,1,3
2451,2451,1,1,1,3
2452,2452,1,1,1,3
2453,2453,1,1,1,3
2454,2454,1,1,1,3
2455,2455,1,1,1,3
2456,2456,1,1,1,3
2457,2457,1,1,1,3
2458,2458,1,1,1,3
2459,2459,1,1,1,3
2460,2460,1,1,1,3
2461,2461,1,1,1,3
2462,2462,1,1,1,3
2463,2463,1,1,1,3
2464,2464,1,1,1,3
2465,2465,1,1,1,3
2466,2466,1,1,1,3
2467,2467,1,1,1,3
2468,2468,1,1,1,3
2469,2469,1,1,1,3
2470,2470,1,1,1,3
2471,2471,1,1,1,3
2472,2472,1,1,1,3
2473,2473,1,0,0,3
2474,2474,1,1,1,3
2475,2475,1,1,1,3
2476,2476,1,0,0,3
2477,2477,0,1,0,1
2478,2478,1,1,1,3
2479,2479,0,1,0,4
2480,2480,1,1,1,3
2481,2481,1,1,1,3
2482,2482,1,1,1,3
2483,2483,1,1,1,3
2484,2484,1,0,1,3
2485,2485,1,1,1,3
2486,2486,0,1,1,1
2487,2487,1,1,1,3
2488,2488,1,1,1,3
2489,2489,1,1,1,3
2490,2490,1,1,1,3
2491,2491,1,1,1,3
2492,2492,1,1,1,3
2493,2493,0,1,1,0
2494,2494,1,1,1,3
2495,2495,1,1,1,3
2496,2496,1,1,1,3
2497,2497,1,1,0,3
2498,2498,1,1,1,3
2499,2499,1,1,1,3
2500,2500,1,1,1,3
2501,2501,1,1,1,3
2502,2502,0,1,1,4
2503,2503,1,1,1,3
2504,2504,1,1,1,3
2505,2505,1,1,1,3
2506,2506,1,1,1,3
2507,2507,1,1,0,3
2508,2508,1,1,1,3
2509,2509,1,1,1,3
2510,2510,1,1,1,3
2511,2511,1,1,1,3
2512,2512,1,1,1,3
2513,2513,1,1,1,3
2514,2514,1,1,1,3
2515,2515,1,1,1,3
2516,2516,1,1,1,3
2517,2517,1,1,1,3
2518,2518,1,1,1,3
2519,2519,1,1,1,3
2520,2520,1,1,0,3
2521,2521,1,1,1,3
2522,2522,1,1,1,3
2523,2523,1,1,1,3
2524,2524,1,1,1,3
2525,2525,1,1,1,3
2526,2526,1,1,1,3
2527,2527,0,1,1,4
2528,2528,1,1,1,3
2529,2529,1,1,1,3
2530,2530,1,1,1,3
2531,2531,1,1,1,3
2532,2532,1,1,1,3
2533,2533,1,1,1,3
2534,2534,1,1,1,3
2535,2535,1,1,1,3
2536,2536,1,1,0,3
2537,2537,1,1,1,3
2538,2538,1,1,1,3
2539,2539,1,1,1,3
2540,2540,1,0,0,3
2541,2541,1,1,1,3
2542,2542,1,1,1,3
2543,2543,1,1,1,3
2544,2544,1,1,1,3
2545,2545,1,1,0,3
2546,2546,1,1,1,3
2547,2547,1,1,1,3
2548,2548,1,1,1,3
2549,2549,1,1,1,3
2550,2550,1,1,1,3
2551,2551,1,1,1,3
2552,2552,1,1,0,3
2553,2553,1,1,1,3
2554,2554,1,1,1,3
2555,2555,1,1,1,3
2556,2556,1,1,1,3
2557,2557,0,0,1,1
2558,2558,1,1,1,3
2559,2559,1,1,1,3
2560,2560,1,1,1,3
2561,2561,1,1,1,3
2562,2562,1,1,1,3
2563,2563,1,1,1,3
2564,2564,1,1,1,3
2565,2565,1,1,1,3
2566,2566,1,1,1,3
2567,2567,1,1,1,3
2568,2568,1,1,1,3
2569,2569,1,1,1,3
2570,2570,1,1,1,3
2571,2571,1,1,1,3
2572,2572,1,1,1,3
2573,2573,1,1,1,3
2574,2574,1,1,1,3
2575,2575,1,1,1,3
2576,2576,1,1,1,3
2577,2577,1,1,1,3
2578,2578,1,1,1,3
2579,2579,1,1,1,3
2580,2580,1,1,1,3
2581,2581,1,1,1,3
2582,2582,1,1,1,3
2583,2583,1,1,1,3
2584,2584,1,1,1,3
2585,2585,1,1,1,3
2586,2586,1,1,1,3
2587,2587,1,1,1,3
2588,2588,1,1,1,3
2589,2589,1,1,1,3
2590,2590,1,1,1,3
2591,2591,1,1,1,3
2592,2592,1,1,1,3
2593,2593,1,1,1,3
2594,2594,1,1,1,3
2595,2595,1,1,1,3
2596,2596,1,1,1,3
2597,2597,1,1,1,3
2598,2598,0,0,0,2
2599,2599,1,1,1,3
2600,2600,1,1,1,3
2601,2601,0,1,0,1
2602,2602,1,1,1,3
2603,2603,1,1,1,3
2604,2604,1,1,1,3
2605,2605,1,1,1,3
2606,2606,1,1,1,3
2607,2607,1,1,1,3
2608,2608,1,1,1,3
2609,2609,1,1,1,3
2610,2610,1,1,1,3
2611,2611,1,1,1,3
2612,2612,1,1,1,3
2613,2613,1,1,1,3
2614,2614,1,1,1,3
2615,2615,1,1,1,3
2616,2616,1,1,1,3
2617,2617,1,1,1,3
2618,2618,1,1,1,3
2619,2619,0,0,0,1
2620,2620,1,1,1,3
2621,2621,1,1,1,3
2622,2622,1,1,1,3
2623,2623,1,1,1,3
2624,2624,0,1,1,1
2625,2625,1,1,1,3
2626,2626,1,1,1,3
2627,2627,1,1,0,3
2628,2628,1,1,1,3
2629,2629,0,0,0,2
2630,2630,1,1,1,3
2631,2631,1,1,1,3
2632,2632,1,1,1,3
2633,2633,0,1,0,1
2634,2634,1,1,1,3
2635,2635,1,1,0,3
2636,2636,0,0,1,4
2637,2637,1,1,1,3
2638,2638,1,1,0,3
2639,2639,1,0,0,3
2640,2640,1,1,1,3
2641,2641,1,1,1,3
2642,2642,1,1,1,3
2643,2643,1,1,1,3
2644,2644,1,1,1,3
2645,2645,1,1,1,3
2646,2646,1,1,1,3
2647,2647,0,1,1,1
2648,2648,1,0,0,3
2649,2649,1,1,1,3
2650,2650,1,1,1,3
2651,2651,1,1,1,3
2652,2652,1,1,0,3
2653,2653,1,1,1,3
2654,2654,1,1,1,3
2655,2655,0,0,0,1
2656,2656,1,1,1,3
2657,2657,1,1,1,3
2658,2658,1,1,1,3
2659,2659,1,1,1,3
2660,2660,1,1,1,3
2661,2661,1,1,1,3
2662,2662,0,1,0,2
2663,2663,1,1,1,3
2664,2664,1,1,1,3
2665,2665,1,1,1,3
2666,2666,1,1,1,3
2667,2667,1,1,1,3
2668,2668,1,1,1,3
2669,2669,1,1,1,3
2670,2670,1,1,1,3
2671,2671,1,1,1,3
2672,2672,1,1,1,3
2673,2673,1,1,1,3
2674,2674,1,1,1,3
2675,2675,1,1,1,3
2676,2676,1,1,1,3
2677,2677,1,1,1,3
2678,2678,1,1,1,3
2679,2679,1,1,1,3
2680,2680,0,0,0,1
2681,2681,1,1,0,3
2682,2682,1,1,0,3
2683,2683,1,1,1,3
2684,2684,1,1,1,3
2685,2685,1,1,1,3
2686,2686,1,1,1,3
2687,2687,1,0,0,3
2688,2688,1,0,0,3
2689,2689,1,1,1,3
2690,2690,1,1,1,3
2691,2691,0,1,1,1
2692,2692,1,1,1,3
2693,2693,1,1,1,3
2694,2694,1,1,1,3
2695,2695,1,1,1,3
2696,2696,1,1,1,3
2697,2697,0,1,1,1
2698,2698,1,1,1,3
2699,2699,1,1,1,3
2700,2700,1,1,1,3
2701,2701,0,0,0,2
2702,2702,0,1,1,4
2703,2703,1,1,1,3
2704,2704,1,1,1,3
2705,2705,1,1,1,3
2706,2706,1,1,1,3
2707,2707,1,1,1,3
2708,2708,1,1,1,3
2709,2709,1,1,1,3
2710,2710,1,0,0,3
2711,2711,1,1,1,3
2712,2712,1,1,1,3
2713,2713,1,1,1,3
2714,2714,1,1,1,3
2715,2715,1,1,1,3
2716,2716,1,1,1,3
2717,2717,1,1,1,3
2718,2718,1,1,1,3
2719,2719,1,1,1,3
2720,2720,1,1,1,3
2721,2721,0,0,0,4
2722,2722,1,0,1,3
2723,2723,1,1,1,3
2724,2724,1,1,0,3
2725,2725,1,1,1,3
2726,2726,1,1,1,3
2727,2727,1,1,1,3
2728,2728,1,1,1,3
2729,2729,1,1,0,3
2730,2730,1,1,1,3
2731,2731,1,1,1,3
2732,2732,1,1,1,3
2733,2733,1,0,0,3
2734,2734,1,0,0,3
2735,2735,1,1,1,3
2736,2736,1,1,1,3
2737,2737,1,1,1,3
2738,2738,1,1,1,3
2739,2739,1,1,1,3
2740,2740,1,1,1,3
2741,2741,1,1,1,3
2742,2742,1,1,1,3
2743,2743,1,1,1,3
2744,2744,1,1,1,3
2745,2745,1,1,1,3
2746,2746,1,1,1,3
2747,2747,1,1,1,3
2748,2748,1,1,1,3
2749,2749,1,1,1,3
2750,2750,1,0,0,3
2751,2751,1,1,1,3
2752,2752,1,1,1,3
2753,2753,1,1,1,3
2754,2754,1,1,1,3
2755,2755,1,1,1,3
2756,2756,1,1,1,3
2757,2757,1,1,1,3
2758,2758,0,1,1,4
2759,2759,1,1,1,3
2760,2760,1,1,1,3
2761,2761,1,1,1,3
2762,2762,1,0,0,3
2763,2763,1,1,1,3
2764,2764,1,1,1,3
2765,2765,1,1,1,3
2766,2766,1,1,1,3
2767,2767,0,0,0,2
2768,2768,1,1,1,3
2769,2769,0,1,1,1
2770,2770,1,1,1,3
2771,2771,1,1,1,3
2772,2772,1,1,1,3
2773,2773,1,1,1,3
2774,2774,1,1,1,3
2775,2775,1,1,1,3
2776,2776,1,1,1,3
2777,2777,1,1,1,3
2778,2778,1,1,1,3
2779,2779,1,1,1,3
2780,2780,1,1,1,3
2781,2781,1,1,1,3
2782,2782,1,1,1,3
2783,2783,1,1,1,3
2784,2784,1,1,1,3
2785,2785,1,1,1,3
2786,2786,1,1,1,3
2787,2787,1,1,1,3
2788,2788,1,1,1,3
2789,2789,1,1,1,4
2790,2790,1,1,1,4
2791,2791,0,1,0,3
2792,2792,1,1,1,4
2793,2793,1,1,1,4
2794,2794,1,0,0,4
2795,2795,1,0,0,4
2796,2796,1,1,1,4
2797,2797,1,1,1,4
2798,2798,1,1,1,4
2799,2799,1,1,1,4
2800,2800,1,1,1,4
2801,2801,1,0,1,4
2802,2802,1,1,1,4
2803,2803,1,1,1,4
2804,2804,0,0,0,1
2805,2805,1,1,1,4
2806,2806,1,0,0,4
2807,2807,0,1,0,3
2808,2808,0,0,0,3
2809,2809,1,1,1,4
2810,2810,1,1,1,4
2811,2811,1,1,1,4
2812,2812,1,1,1,4
2813,2813,1,1,1,4
2814,2814,1,1,1,4
2815,2815,1,1,1,4
2816,2816,1,0,1,4
2817,2817,1,1,1,4
2818,2818,1,1,1,4
2819,2819,1,1,1,4
2820,2820,1,1,1,4
2821,2821,1,1,1,4
2822,2822,1,1,0,4
2823,2823,1,1,1,4
2824,2824,1,1,1,4
2825,2825,1,1,1,4
2826,2826,1,1,1,4
2827,2827,1,1,1,4
2828,2828,0,1,1,3
2829,2829,1,1,1,4
2830,2830,1,1,1,4
2831,2831,0,1,1,1
2832,2832,1,1,0,4
2833,2833,1,0,0,4
2834,2834,0,1,0,1
2835,2835,1,1,1,4
2836,2836,1,1,1,4
2837,2837,0,0,1,1
2838,2838,1,1,1,4
2839,2839,1,1,1,4
2840,2840,1,1,0,4
2841,2841,1,1,1,4
2842,2842,1,1,0,4
2843,2843,1,1,1,4
2844,2844,1,1,1,4
2845,2845,1,1,1,4
2846,2846,1,1,1,4
2847,2847,1,1,1,4
2848,2848,1,1,1,4
2849,2849,1,1,1,4
2850,2850,1,1,1,4
2851,2851,1,0,0,4
2852,2852,1,1,1,4
2853,2853,1,1,1,4
2854,2854,1,1,1,4
2855,2855,1,1,1,4
2856,2856,1,1,1,4
2857,2857,1,1,1,4
2858,2858,1,1,1,4
2859,2859,1,1,0,4
2860,2860,1,1,1,4
2861,2861,1,1,1,4
2862,2862,1,1,1,4
2863,2863,1,1,1,4
2864,2864,1,1,1,4
2865,2865,1,1,1,4
2866,2866,1,1,1,4
2867,2867,1,1,0,4
2868,2868,1,1,1,4
2869,2869,1,1,1,4
2870,2870,1,1,1,4
2871,2871,1,1,1,4
2872,2872,1,1,1,4
2873,2873,1,1,1,4
2874,2874,1,1,1,4
2875,2875,1,1,1,4
2876,2876,0,1,1,1
2877,2877,1,1,1,4
2878,2878,1,1,1,4
2879,2879,1,1,0,4
2880,2880,1,1,1,4
2881,2881,1,1,1,4
2882,2882,1,1,1,4
2883,2883,1,1,1,4
2884,2884,1,1,1,4
2885,2885,1,1,1,4
2886,2886,1,1,1,4
2887,2887,1,1,1,4
2888,2888,0,1,1,3
2889,2889,1,1,1,4
2890,2890,1,1,1,4
2891,2891,0,0,1,3
2892,2892,1,1,1,4
2893,2893,1,1,1,4
2894,2894,1,1,1,4
2895,2895,1,1,1,4
2896,2896,1,1,1,4
2897,2897,1,1,1,4
2898,2898,0,1,0,3
2899,2899,1,1,1,4
2900,2900,1,1,1,4
2901,2901,1,1,1,4
2902,2902,1,1,1,4
2903,2903,1,1,1,4
2904,2904,1,1,1,4
2905,2905,1,1,1,4
2906,2906,1,1,1,4
2907,2907,1,1,0,4
2908,2908,1,1,1,4
2909,2909,1,1,1,4
2910,2910,1,1,1,4
2911,2911,1,1,1,4
2912,2912,1,1,1,4
2913,2913,1,1,1,4
2914,2914,1,1,1,4
2915,2915,1,1,1,4
2916,2916,1,1,1,4
2917,2917,1,1,1,4
2918,2918,1,1,1,4
2919,2919,1,1,1,4
2920,2920,1,1,1,4
2921,2921,1,1,1,4
2922,2922,1,1,1,4
2923,2923,1,1,1,4
2924,2924,1,1,1,4
2925,2925,1,1,1,4
2926,2926,1,1,1,4
2927,2927,1,1,1,4
2928,2928,1,1,1,4
2929,2929,1,1,1,4
2930,2930,1,1,1,4
2931,2931,1,1,1,4
2932,2932,1,1,1,4
2933,2933,1,1,1,4
2934,2934,1,1,1,4
2935,2935,1,1,1,4
2936,2936,1,1,1,4
2937,2937,1,1,1,4
2938,2938,1,1,1,4
2939,2939,1,1,1,4
2940,2940,1,1,1,4
2941,2941,1,1,1,4
2942,2942,1,1,1,4
2943,2943,1,1,1,4
2944,2944,1,1,1,4
2945,2945,1,1,1,4
2946,2946,0,1,0,1
2947,2947,1,1,1,4
2948,2948,1,1,1,4
2949,2949,1,1,1,4
2950,2950,1,1,1,4
2951,2951,1,1,1,4
2952,2952,1,1,1,4
2953,2953,1,1,1,4
2954,2954,1,1,1,4
2955,2955,1,1,1,4
2956,2956,1,1,0,4
2957,2957,0,1,1,1
2958,2958,0,1,1,0
2959,2959,0,0,0,2
2960,2960,1,1,1,4
2961,2961,1,1,1,4
2962,2962,1,1,0,4
2963,2963,1,1,1,4
2964,2964,1,1,1,4
2965,2965,1,1,1,4
2966,2966,1,1,1,4
2967,2967,1,1,1,4
2968,2968,1,1,1,4
2969,2969,1,1,1,4
2970,2970,0,1,0,3
2971,2971,1,1,1,4
2972,2972,1,1,1,4
2973,2973,1,1,1,4
2974,2974,1,1,1,4
2975,2975,1,1,1,4
2976,2976,1,1,1,4
2977,2977,0,0,0,1
2978,2978,1,1,1,4
2979,2979,1,1,0,4
2980,2980,1,1,1,4
2981,2981,1,1,1,4
2982,2982,1,1,1,4
2983,2983,1,1,1,4
2984,2984,1,1,1,4
2985,2985,1,1,0,4
2986,2986,1,1,1,4
2987,2987,1,1,1,4
2988,2988,1,1,1,4
2989,2989,1,1,1,4
2990,2990,1,1,1,4
2991,2991,1,1,1,4
2992,2992,1,0,1,4
2993,2993,0,1,1,3
2994,2994,1,1,1,4
2995,2995,0,1,1,3
2996,2996,1,0,0,4
2997,2997,1,1,1,4
2998,2998,1,1,1,4
2999,2999,1,1,1,4
3000,3000,0,1,1,3
3001,3001,1,1,1,4
3002,3002,1,0,1,4
3003,3003,1,1,1,4
3004,3004,1,1,1,4
3005,3005,1,1,1,4
3006,3006,1,1,1,4
3007,3007,0,1,1,2
3008,3008,1,1,0,4
3009,3009,1,1,1,4
3010,3010,1,1,1,4
3011,3011,1,1,1,4
3012,3012,1,1,1,4
3013,3013,1,1,1,4
3014,3014,1,1,0,4
3015,3015,1,1,1,4
3016,3016,1,1,1,4
3017,3017,1,1,1,4
3018,3018,1,1,1,4
3019,3019,1,1,1,4
3020,3020,1,1,1,4
3021,3021,1,1,1,4
3022,3022,1,1,1,4
3023,3023,1,1,1,4
3024,3024,1,1,1,4
3025,3025,1,1,1,4
3026,3026,1,1,0,4
3027,3027,0,0,0,3
3028,3028,1,1,0,4
3029,3029,0,1,1,1
3030,3030,1,1,1,4
3031,3031,1,1,1,4
3032,3032,1,1,1,4
3033,3033,1,1,1,4
3034,3034,1,1,1,4
3035,3035,1,0,0,4
3036,3036,1,1,1,4
3037,3037,1,1,1,4
3038,3038,1,1,1,4
3039,3039,1,0,0,4
3040,3040,1,1,1,4
3041,3041,1,1,1,4
3042,3042,0,0,0,1
3043,3043,1,1,1,4
3044,3044,1,1,1,4
3045,3045,1,1,1,4
3046,3046,1,1,1,4
3047,3047,1,1,1,4
3048,3048,1,1,0,4
3049,3049,1,1,0,4
3050,3050,1,1,1,4
3051,3051,1,1,1,4
3052,3052,1,0,0,4
3053,3053,0,1,0,2
3054,3054,1,1,1,4
3055,3055,1,1,1,4
3056,3056,0,1,1,1
3057,3057,1,1,1,4
3058,3058,1,1,1,4
