,sample_idx,resnet50_cifar10_trades1_255_adv_conf1_255,resnet50_cifar10_trades1_255_is_acc,resnet50_cifar10_trades1_255_is_rob1_255,resnet50_cifar10_trades1_255_nat_conf,resnet50_cifar10_trades1_255_pred
5005,5005,0.9635679721832275,1,1,0.9853654503822327,5
5006,5006,0.7756807208061218,0,1,0.9154888391494751,2
5007,5007,0.9058361649513245,1,1,0.9608854651451111,3
5008,5008,0.9928923845291138,1,1,0.9965657591819763,4
5009,5009,0.9678544998168945,1,1,0.9918604493141174,7
5010,5010,0.9997214674949646,1,1,0.9998292922973633,7
5011,5011,0.7696229815483093,1,0,0.39766597747802734,3
5012,5012,0.8266034126281738,0,0,0.5100183486938477,3
5013,5013,0.8898062109947205,1,1,0.9477948546409607,0
5014,5014,0.9992356300354004,1,1,0.9995356798171997,7
5015,5015,0.9994251728057861,1,1,0.9996476173400879,2
5016,5016,0.8161380290985107,1,1,0.9559507369995117,6
5017,5017,0.9219232201576233,1,1,0.9831568598747253,7
5018,5018,0.9916340112686157,1,1,0.9963136315345764,4
5019,5019,0.9998303651809692,1,1,0.99988853931427,1
5020,5020,0.9999200105667114,1,1,0.9999607801437378,8
5021,5021,0.9895843863487244,1,1,0.994265615940094,0
5022,5022,0.9986851811408997,1,1,0.9993001222610474,2
5023,5023,0.647733747959137,1,1,0.8147849440574646,2
5024,5024,0.9982101917266846,1,1,0.999165415763855,1
5025,5025,0.9857490658760071,1,1,0.9961211085319519,5
5026,5026,0.9895221590995789,1,1,0.9961179494857788,4
5027,5027,0.9997742772102356,1,1,0.9998799562454224,0
5028,5028,0.9782199859619141,1,1,0.9957483410835266,9
5029,5029,0.8410424590110779,1,1,0.9325068593025208,3
5030,5030,0.9934076070785522,1,1,0.9976325035095215,4
5031,5031,0.7846221923828125,0,1,0.9275652766227722,0
5032,5032,0.999963641166687,1,1,0.9999769926071167,2
5033,5033,0.9959036707878113,1,1,0.9981399774551392,3
5034,5034,0.5260584354400635,1,1,0.7461129426956177,8
5035,5035,0.9863617420196533,1,1,0.9935197234153748,5
5036,5036,0.9999816417694092,1,1,0.999988317489624,0
5037,5037,0.9991483688354492,1,1,0.9996809959411621,0
5038,5038,0.9637675881385803,1,1,0.9866772890090942,4
5039,5039,0.9989954829216003,1,1,0.9995195865631104,6
5040,5040,0.9482900500297546,1,1,0.9766921997070312,3
5041,5041,0.9889117479324341,1,1,0.9970894455909729,9
5042,5042,0.9384467005729675,1,1,0.9827517867088318,2
5043,5043,0.9971871972084045,1,1,0.9990301132202148,0
5044,5044,0.9979780316352844,1,1,0.9988127946853638,5
5045,5045,0.9945533275604248,1,1,0.9985989928245544,7
5046,5046,0.9543876051902771,1,1,0.9758052229881287,5
5047,5047,0.99639493227005,1,1,0.997732400894165,5
5048,5048,0.5891717672348022,1,1,0.8747783899307251,1
5049,5049,0.9963793158531189,1,1,0.998199462890625,7
5050,5050,0.9146593809127808,1,1,0.9703977108001709,3
5051,5051,0.9958441853523254,1,1,0.9981634020805359,1
5052,5052,0.9525822401046753,1,1,0.9872264266014099,6
5053,5053,0.5642523765563965,1,0,0.6761031150817871,7
5054,5054,0.9999736547470093,1,1,0.9999828338623047,9
5055,5055,0.9999939203262329,1,1,0.9999954700469971,0
5056,5056,0.9979876279830933,1,1,0.9988527297973633,1
5057,5057,0.9957942962646484,1,1,0.9988766312599182,2
5058,5058,0.9496021866798401,1,1,0.983977735042572,1
5059,5059,0.9964742064476013,1,1,0.9986080527305603,4
5060,5060,0.6507800221443176,1,1,0.8418172597885132,6
5061,5061,0.9930805563926697,1,1,0.9966463446617126,1
5062,5062,0.9971452355384827,1,1,0.9980782270431519,5
5063,5063,0.9957348704338074,1,1,0.9978297352790833,9
5064,5064,0.9995675683021545,1,1,0.9997407793998718,5
5065,5065,0.9988136291503906,1,1,0.9994121789932251,0
5066,5066,0.5698645710945129,1,1,0.8211226463317871,4
5067,5067,0.983890950679779,1,1,0.9950862526893616,9
5068,5068,0.6274847388267517,1,1,0.8775777816772461,4
5069,5069,0.5502873063087463,1,1,0.918025016784668,9
5070,5070,0.960820198059082,1,1,0.9846315383911133,7
5071,5071,0.8453761339187622,1,1,0.9289759397506714,1
5072,5072,0.9754698872566223,1,1,0.9885021448135376,6
5073,5073,0.9822207093238831,1,1,0.991678774356842,8
5074,5074,0.4326165020465851,0,0,0.42147400975227356,2
5075,5075,0.9320639371871948,1,1,0.9884288907051086,6
5076,5076,0.9975588321685791,1,1,0.9988127946853638,5
5077,5077,0.6262540817260742,0,1,0.7480298280715942,2
5078,5078,0.9998651742935181,1,1,0.9999148845672607,8
5079,5079,0.973648726940155,1,1,0.9888295531272888,1
5080,5080,0.8293212056159973,1,1,0.9436995983123779,7
5081,5081,0.8775165677070618,1,1,0.9553606510162354,5
5082,5082,0.9940412640571594,1,1,0.9972416162490845,6
5083,5083,0.99991774559021,1,1,0.9999637603759766,9
5084,5084,0.6884252429008484,1,1,0.7678080797195435,3
5085,5085,0.6156360507011414,1,0,0.8301992416381836,2
5086,5086,0.993926465511322,1,1,0.9974002838134766,3
5087,5087,0.9998683929443359,1,1,0.999944806098938,9
5088,5088,0.42623987793922424,1,0,0.34452247619628906,8
5089,5089,0.7669483423233032,1,1,0.9468632340431213,6
5090,5090,0.9959100484848022,1,1,0.9984115362167358,1
5091,5091,0.9999986886978149,1,1,0.9999990463256836,0
5092,5092,0.9750585556030273,1,1,0.9948931932449341,9
5093,5093,0.7786509394645691,1,1,0.8755531311035156,0
5094,5094,0.9984394907951355,1,1,0.9991714954376221,9
5095,5095,0.999961256980896,1,1,0.9999758005142212,8
5096,5096,0.5752289891242981,1,1,0.8870635032653809,7
5097,5097,0.9977097511291504,1,1,0.9988290667533875,7
5098,5098,0.5581949353218079,1,0,0.6030524373054504,5
5099,5099,0.48917365074157715,1,0,0.7448659539222717,2
5100,5100,0.9942756295204163,1,1,0.9966102242469788,3
5101,5101,0.8643633127212524,1,1,0.9670239686965942,5
5102,5102,0.5196896195411682,0,0,0.5758894085884094,2
5103,5103,0.7253465056419373,1,0,0.8854184746742249,7
5104,5104,0.9973884224891663,1,1,0.9994779229164124,8
5105,5105,0.9998413324356079,1,1,0.9999252557754517,7
5106,5106,0.6617386937141418,1,1,0.8681017756462097,6
5107,5107,0.9996590614318848,1,1,0.9998086094856262,9
5108,5108,0.997164785861969,1,1,0.9986780285835266,1
5109,5109,0.9997468590736389,1,1,0.9998173117637634,9
5110,5110,0.9812136888504028,1,1,0.9920988082885742,8
5111,5111,0.9898840188980103,1,1,0.9962589740753174,6
5112,5112,0.6134251356124878,1,1,0.8159181475639343,5
5113,5113,0.8316407203674316,1,1,0.9532558917999268,6
5114,5114,0.999967098236084,1,1,0.9999788999557495,7
5115,5115,0.4154825210571289,0,1,0.5526140928268433,3
5116,5116,0.9234535694122314,1,1,0.9771405458450317,6
5117,5117,0.9905253052711487,1,1,0.9942660927772522,7
5118,5118,0.9578519463539124,1,1,0.9872456789016724,2
5119,5119,0.5301046967506409,1,0,0.585314929485321,5
5120,5120,0.9963468909263611,1,1,0.9986279010772705,9
5121,5121,0.9920435547828674,1,1,0.9961650371551514,6
5122,5122,0.9950809478759766,1,1,0.9972413778305054,6
5123,5123,0.4889572262763977,1,1,0.6786105632781982,7
5124,5124,0.9999934434890747,1,1,0.9999951124191284,0
5125,5125,0.9988031387329102,1,1,0.9992461204528809,1
5126,5126,0.9999719858169556,1,1,0.9999880790710449,0
5127,5127,0.9996992349624634,1,1,0.9998243451118469,1
5128,5128,0.9152002334594727,1,1,0.9594777226448059,3
5129,5129,0.7136859893798828,0,0,0.5492827892303467,3
5130,5130,0.6226807236671448,1,0,0.47391337156295776,5
5131,5131,0.9975599050521851,1,1,0.9989528656005859,6
5132,5132,0.9994155168533325,1,1,0.9996534585952759,1
5133,5133,0.9915938377380371,1,1,0.9955493211746216,2
5134,5134,0.4960053861141205,0,1,0.6433215141296387,3
5135,5135,0.9998931884765625,1,1,0.999925971031189,1
5136,5136,0.9996809959411621,1,1,0.9998094439506531,9
5137,5137,0.9999762773513794,1,1,0.9999815225601196,9
5138,5138,0.9997742772102356,1,1,0.9998993873596191,8
5139,5139,0.9303701519966125,1,1,0.9824153780937195,6
5140,5140,0.9998588562011719,1,1,0.9999161958694458,8
5141,5141,0.7284479737281799,1,0,0.6965210437774658,6
5142,5142,0.9995388984680176,1,1,0.9998044371604919,8
5143,5143,0.99998939037323,1,1,0.9999927282333374,9
5144,5144,0.9938848614692688,1,1,0.9983165264129639,0
5145,5145,0.9932470321655273,1,1,0.9973083734512329,4
5146,5146,0.9644977450370789,1,1,0.9921825528144836,0
5147,5147,0.5037622451782227,1,0,0.6839852929115295,3
5148,5148,0.9760884046554565,1,1,0.9857708215713501,3
5149,5149,0.9947524070739746,1,1,0.9979141354560852,6
5150,5150,0.9814618229866028,1,1,0.9911544322967529,4
5151,5151,0.46579843759536743,0,1,0.7307304739952087,3
5152,5152,0.9910538792610168,1,1,0.997719943523407,9
5153,5153,0.9978395700454712,1,1,0.9994937181472778,7
5154,5154,0.5425586700439453,1,0,0.4497467577457428,2
5155,5155,0.5891540050506592,0,0,0.7932695150375366,5
5156,5156,0.9899168610572815,1,1,0.9949969053268433,5
5157,5157,0.9998917579650879,1,1,0.999923825263977,6
5158,5158,0.49864059686660767,1,0,0.6869440674781799,4
5159,5159,0.8732238411903381,0,0,0.4856557846069336,2
5160,5160,0.9995085000991821,1,1,0.99982088804245,0
5161,5161,0.9898484349250793,1,1,0.9939025640487671,3
5162,5162,0.9660059213638306,1,1,0.9819907546043396,7
5163,5163,0.47258856892585754,0,0,0.4675653278827667,4
5164,5164,0.9998937845230103,1,1,0.9999374151229858,0
5165,5165,0.9983386993408203,1,1,0.9992921352386475,2
5166,5166,0.5047133564949036,0,1,0.8321118950843811,7
5167,5167,0.9907429814338684,1,1,0.9977709054946899,2
5168,5168,0.9952046871185303,1,1,0.9984176158905029,7
5169,5169,0.7905043363571167,1,1,0.9373680353164673,2
5170,5170,0.9999696016311646,1,1,0.9999808073043823,9
5171,5171,0.9999998807907104,1,1,1.0,2
5172,5172,0.6966660618782043,1,0,0.5315127968788147,4
5173,5173,0.9955146908760071,1,1,0.9984657764434814,0
5174,5174,0.99820876121521,1,1,0.9990083575248718,6
5175,5175,0.9803826808929443,1,1,0.994219183921814,6
5176,5176,0.5377957224845886,0,0,0.6666913032531738,9
5177,5177,0.6301180124282837,1,0,0.4580948054790497,4
5178,5178,0.9966757297515869,1,1,0.9978431463241577,5
5179,5179,0.7767684459686279,0,0,0.5249257683753967,3
5180,5180,0.9678204655647278,1,1,0.9863706827163696,9
5181,5181,0.9999545812606812,1,1,0.9999668598175049,1
5182,5182,0.9974995255470276,1,1,0.998902440071106,1
5183,5183,0.4437577426433563,1,1,0.6539853811264038,4
5184,5184,0.696600615978241,1,0,0.6437949538230896,4
5185,5185,0.9086520671844482,1,1,0.941213846206665,3
5186,5186,0.5489575862884521,1,1,0.8794627785682678,5
5187,5187,0.6181860566139221,1,1,0.8212659955024719,4
5188,5188,0.9993647933006287,1,1,0.999818742275238,8
5189,5189,0.6317436695098877,1,1,0.8179996013641357,0
5190,5190,0.9940886497497559,1,1,0.9977352619171143,0
5191,5191,0.6010581254959106,1,0,0.46553048491477966,3
5192,5192,0.7047557830810547,1,1,0.854162335395813,9
5193,5193,0.6481738686561584,0,0,0.40665358304977417,3
5194,5194,0.9969215989112854,1,1,0.998688280582428,7
5195,5195,0.8836014270782471,0,1,0.956665575504303,7
5196,5196,0.9977473616600037,1,1,0.9987988471984863,2
5197,5197,0.7189403772354126,1,1,0.931460976600647,8
5198,5198,0.6911827325820923,1,1,0.8919748663902283,3
5199,5199,0.9997316002845764,1,1,0.9998117089271545,6
5200,5200,0.9853716492652893,1,1,0.9904747605323792,3
5201,5201,0.9998676776885986,1,1,0.999895453453064,1
5202,5202,0.9988269209861755,1,1,0.9996974468231201,9
5203,5203,0.5956147909164429,0,1,0.7699629664421082,5
5204,5204,0.9999415874481201,1,1,0.9999734163284302,3
5205,5205,0.54537034034729,1,0,0.7689536809921265,8
5206,5206,0.5509577989578247,1,1,0.7375837564468384,3
5207,5207,0.7854264974594116,1,1,0.879243791103363,8
5208,5208,0.9894582033157349,1,1,0.9967724680900574,4
5209,5209,0.9999692440032959,1,1,0.9999799728393555,7
5210,5210,0.6312033534049988,1,1,0.82826167345047,5
5211,5211,0.5358350872993469,0,0,0.5298799872398376,0
5212,5212,0.7499012351036072,1,1,0.8816823363304138,5
5213,5213,0.6880882978439331,1,1,0.8811323046684265,3
5214,5214,0.9786429405212402,1,1,0.9900355935096741,1
5215,5215,0.9990938901901245,1,1,0.9994807839393616,2
5216,5216,0.9930860996246338,1,1,0.9967517852783203,6
5217,5217,0.9991170763969421,1,1,0.9994547963142395,1
5218,5218,0.7374313473701477,0,1,0.9145528674125671,2
5219,5219,0.9998525381088257,1,1,0.9999279975891113,2
5220,5220,0.9999175071716309,1,1,0.9999626874923706,0
5221,5221,0.9197993874549866,1,1,0.9728899002075195,7
5222,5222,0.9994843006134033,1,1,0.9997429251670837,5
5223,5223,0.9998007416725159,1,1,0.9998941421508789,0
5224,5224,0.9634472727775574,1,1,0.9799169898033142,0
5225,5225,0.9984613656997681,1,1,0.9994304776191711,0
5226,5226,0.9998799562454224,1,1,0.9999316930770874,1
5227,5227,0.7223723530769348,0,0,0.6945620775222778,6
5228,5228,0.9775869250297546,1,1,0.9906033873558044,3
5229,5229,0.7103264927864075,0,0,0.5391038060188293,3
5230,5230,0.9986509680747986,1,1,0.9995940327644348,8
5231,5231,0.9968841671943665,1,1,0.9980807304382324,4
5232,5232,0.6053932905197144,1,1,0.7392308115959167,3
5233,5233,0.995557963848114,1,1,0.9975653886795044,1
5234,5234,0.9953240752220154,1,1,0.9974498152732849,7
5235,5235,0.9359201192855835,1,1,0.9645414352416992,1
5236,5236,0.9982950091362,1,1,0.9992004036903381,0
5237,5237,0.9776385426521301,1,1,0.9926471710205078,4
5238,5238,0.4997338354587555,1,1,0.6801283359527588,2
5239,5239,0.7724156975746155,1,1,0.9461395144462585,4
5240,5240,0.9953399896621704,1,1,0.9979865550994873,1
5241,5241,0.6465191841125488,0,0,0.6898970007896423,6
5242,5242,0.9854211211204529,1,1,0.9962737560272217,0
5243,5243,0.9998800754547119,1,1,0.9999102354049683,1
5244,5244,0.8458479046821594,1,1,0.9623517990112305,2
5245,5245,0.9999070167541504,1,1,0.9999229907989502,1
5246,5246,0.7650442123413086,1,1,0.8968507051467896,7
5247,5247,0.9975670576095581,1,1,0.9984055161476135,7
5248,5248,0.9998863935470581,1,1,0.9999353885650635,9
5249,5249,0.999315619468689,1,1,0.9997493624687195,8
5250,5250,0.9989560842514038,1,1,0.9993748068809509,7
5251,5251,0.9981511235237122,1,1,0.9990023970603943,5
5252,5252,0.8316926956176758,1,1,0.9600543975830078,4
5253,5253,0.9999603033065796,1,1,0.999975323677063,0
5254,5254,0.9993541836738586,1,1,0.9996383190155029,9
5255,5255,0.9995644688606262,1,1,0.9998052716255188,0
5256,5256,0.9989896416664124,1,1,0.9993731379508972,0
5257,5257,0.994835615158081,1,1,0.9986202716827393,8
5258,5258,0.6624473929405212,1,0,0.572637677192688,2
5259,5259,0.9998553991317749,1,1,0.999919056892395,0
5260,5260,0.99989914894104,1,1,0.9999390840530396,0
5261,5261,0.8648604154586792,1,1,0.9733182787895203,2
5262,5262,0.9972597360610962,1,1,0.99843829870224,4
5263,5263,0.9999955892562866,1,1,0.9999972581863403,8
5264,5264,0.999626636505127,1,1,0.9997784495353699,6
5265,5265,0.9946580529212952,1,1,0.9983049631118774,2
5266,5266,0.5281040072441101,1,0,0.8375436663627625,4
5267,5267,0.9711199402809143,1,1,0.9899933934211731,6
5268,5268,0.999303936958313,1,1,0.9996906518936157,3
5269,5269,0.9901845455169678,1,1,0.9949129819869995,5
5270,5270,0.9985045194625854,1,1,0.9988728165626526,1
5271,5271,0.4808712601661682,0,0,0.6911477446556091,3
5272,5272,0.5651193857192993,0,0,0.30767902731895447,5
5273,5273,0.48717206716537476,1,0,0.5051983594894409,7
5274,5274,0.9910658001899719,1,1,0.996675968170166,2
5275,5275,0.9234501123428345,1,1,0.9764379858970642,2
5276,5276,0.9994925260543823,1,1,0.9998177886009216,9
5277,5277,0.9294320940971375,1,1,0.974886417388916,8
5278,5278,0.9893760681152344,1,1,0.9964081645011902,0
5279,5279,0.5757216811180115,1,0,0.7775189280509949,0
5280,5280,0.5137989521026611,1,1,0.6741700768470764,0
5281,5281,0.7017486691474915,0,0,0.5588985085487366,6
5282,5282,0.9986308217048645,1,1,0.9991942048072815,4
5283,5283,0.7147077322006226,1,1,0.883023738861084,4
5284,5284,0.9947209358215332,1,1,0.9971539974212646,6
5285,5285,0.9991127848625183,1,1,0.9995056390762329,1
5286,5286,0.9932684302330017,1,1,0.9970887303352356,6
5287,5287,0.676316499710083,1,0,0.665951132774353,7
5288,5288,0.9921825528144836,1,1,0.9983015060424805,4
5289,5289,0.9311644434928894,1,1,0.9651724100112915,4
5290,5290,0.4813067615032196,1,0,0.29127171635627747,3
5291,5291,0.9995556473731995,1,1,0.9997667670249939,9
5292,5292,0.6757972836494446,1,0,0.5837441682815552,4
5293,5293,0.963845431804657,1,1,0.9871184825897217,0
5294,5294,0.9998682737350464,1,1,0.9999407529830933,8
5295,5295,0.9978228807449341,1,1,0.998938262462616,0
5296,5296,0.9899073839187622,1,1,0.9958946704864502,4
5297,5297,0.5281715393066406,1,1,0.796468198299408,6
5298,5298,0.85496586561203,1,1,0.9460362195968628,5
5299,5299,0.998768150806427,1,1,0.9993946552276611,7
5300,5300,0.9996877908706665,1,1,0.9998051524162292,9
5301,5301,0.9987925291061401,1,1,0.9994244575500488,7
5302,5302,0.9105128049850464,1,1,0.9517892599105835,0
5303,5303,0.9385049939155579,1,1,0.972435712814331,5
5304,5304,0.8943392634391785,1,1,0.9519839882850647,7
5305,5305,0.9486497640609741,1,1,0.9823985695838928,7
5306,5306,0.9106494784355164,1,1,0.9674102663993835,3
5307,5307,0.9768486618995667,1,1,0.9913290739059448,1
5308,5308,0.9975804090499878,1,1,0.9986292123794556,9
5309,5309,0.5795685648918152,1,0,0.36018872261047363,3
5310,5310,0.9916239380836487,1,1,0.9970445036888123,0
5311,5311,0.6693936586380005,1,1,0.8868911266326904,9
5312,5312,0.9999046325683594,1,1,0.9999415874481201,5
5313,5313,0.9638051390647888,1,1,0.987907350063324,3
5314,5314,0.9513208270072937,1,1,0.9819549918174744,7
5315,5315,0.9999933242797852,1,1,0.999995231628418,9
5316,5316,0.9416006207466125,1,1,0.9850346446037292,4
5317,5317,0.9558660984039307,1,1,0.9818704128265381,4
5318,5318,0.560701847076416,0,0,0.6535677909851074,0
5319,5319,0.9998553991317749,1,1,0.9999289512634277,7
5320,5320,0.9987983703613281,1,1,0.9993762373924255,7
5321,5321,0.9996857643127441,1,1,0.9998038411140442,1
5322,5322,0.9123451113700867,1,1,0.9743520617485046,4
5323,5323,0.9998595714569092,1,1,0.9998941421508789,1
5324,5324,0.4544615149497986,0,1,0.6955941915512085,0
5325,5325,0.9985009431838989,1,1,0.999334990978241,8
5326,5326,0.9999172687530518,1,1,0.9999443292617798,7
5327,5327,0.6276285648345947,1,0,0.7529016137123108,0
5328,5328,0.8582057952880859,1,1,0.945451557636261,0
5329,5329,0.9999219179153442,1,1,0.9999616146087646,4
5330,5330,0.6640201807022095,0,0,0.5175245404243469,3
5331,5331,0.9997530579566956,1,1,0.9998520612716675,2
5332,5332,0.9998972415924072,1,1,0.9999344348907471,9
5333,5333,0.9957408905029297,1,1,0.997599184513092,7
5334,5334,0.9597233533859253,1,1,0.9874944090843201,6
5335,5335,0.9608888626098633,1,1,0.9911909699440002,9
5336,5336,0.9998725652694702,1,1,0.9999310970306396,3
5337,5337,0.4565887749195099,1,1,0.7356240749359131,5
5338,5338,0.8518505692481995,1,1,0.9720790982246399,8
5339,5339,0.9996553659439087,1,1,0.9998557567596436,0
5340,5340,0.9755380749702454,1,1,0.9890278577804565,3
5341,5341,0.9980499744415283,1,1,0.9990076422691345,6
5342,5342,0.9996401071548462,1,1,0.9998217225074768,8
5343,5343,0.9217236638069153,1,1,0.9514469504356384,3
5344,5344,0.928472638130188,1,1,0.9810328483581543,2
5345,5345,0.9221760630607605,1,1,0.9828360676765442,4
5346,5346,0.9982026815414429,1,1,0.9993017911911011,7
5347,5347,0.9996782541275024,1,1,0.9998214840888977,1
5348,5348,0.9990320205688477,1,1,0.9995341300964355,1
5349,5349,0.9975076913833618,1,1,0.9985060691833496,3
5350,5350,0.9992364645004272,1,1,0.9995879530906677,9
5351,5351,0.9998582601547241,1,1,0.9999151229858398,7
5352,5352,0.5179634094238281,0,0,0.5108373165130615,2
5353,5353,0.9993103742599487,1,1,0.9995375871658325,1
5354,5354,0.719788670539856,1,0,0.36557844281196594,0
5355,5355,0.9989928603172302,1,1,0.9994107484817505,8
5356,5356,0.9954467415809631,1,1,0.9986386895179749,7
5357,5357,0.9967363476753235,1,1,0.9986463189125061,0
5358,5358,0.9995348453521729,1,1,0.9996473789215088,1
5359,5359,0.9892488718032837,1,1,0.9938977360725403,6
5360,5360,0.9999661445617676,1,1,0.9999819993972778,9
5361,5361,0.8801266551017761,1,1,0.935493528842926,3
5362,5362,0.9999889135360718,1,1,0.9999961853027344,2
5363,5363,0.9845091700553894,1,1,0.9923509955406189,7
5364,5364,0.9563153386116028,1,1,0.9918426275253296,7
5365,5365,0.9916553497314453,1,1,0.9968408346176147,8
5366,5366,0.4982832074165344,0,1,0.77116459608078,0
5367,5367,0.5461723208427429,1,1,0.758644163608551,0
5368,5368,0.9962158799171448,1,1,0.9979889392852783,3
5369,5369,0.7634694576263428,0,0,0.5247320532798767,2
5370,5370,0.9942259192466736,1,1,0.9979466795921326,6
5371,5371,0.9684414863586426,1,1,0.9852547645568848,7
5372,5372,0.6562345623970032,1,0,0.5753684043884277,5
5373,5373,0.9944285154342651,1,1,0.9984273910522461,2
5374,5374,0.9980564713478088,1,1,0.9992315769195557,0
5375,5375,0.9997020363807678,1,1,0.9998037219047546,1
5376,5376,0.98972487449646,1,1,0.9961951971054077,5
5377,5377,0.43336981534957886,1,1,0.632671594619751,5
5378,5378,0.9997891783714294,1,1,0.9998483657836914,1
5379,5379,0.9689083695411682,1,1,0.9919849634170532,4
5380,5380,0.767914354801178,1,1,0.9121490716934204,1
5381,5381,0.9998161196708679,1,1,0.9998760223388672,3
5382,5382,0.9999967813491821,1,1,0.9999978542327881,0
5383,5383,0.9986286163330078,1,1,0.9993473887443542,8
5384,5384,0.9830487966537476,1,1,0.9957131147384644,6
5385,5385,0.9949160814285278,1,1,0.9970874190330505,2
5386,5386,0.9999523162841797,1,1,0.999969482421875,1
5387,5387,0.7458418011665344,0,1,0.9663540124893188,6
5388,5388,0.5613316297531128,1,0,0.5761284232139587,6
5389,5389,0.8779825568199158,1,1,0.9520803689956665,4
5390,5390,0.9983708262443542,1,1,0.9989960789680481,1
5391,5391,0.9998534917831421,1,1,0.9999048709869385,9
5392,5392,0.934657096862793,1,1,0.9871599674224854,0
5393,5393,0.9290984869003296,1,1,0.9811537861824036,4
5394,5394,0.9999105930328369,1,1,0.9999370574951172,1
5395,5395,0.9107176065444946,1,1,0.9865092635154724,0
5396,5396,0.9964516162872314,1,1,0.9978976249694824,1
5397,5397,0.9999008178710938,1,1,0.9999405145645142,9
5398,5398,0.608622133731842,1,1,0.8895218372344971,8
5399,5399,0.6535390615463257,0,1,0.853437066078186,3
5400,5400,0.9998786449432373,1,1,0.9999116659164429,9
5401,5401,0.610044538974762,1,0,0.41321808099746704,2
5402,5402,0.9963757395744324,1,1,0.998393714427948,4
5403,5403,0.9995224475860596,1,1,0.9996297359466553,7
5404,5404,0.6385118961334229,1,0,0.6721791625022888,2
5405,5405,0.9850667715072632,1,1,0.9909454584121704,2
5406,5406,0.9995614886283875,1,1,0.9997641444206238,7
5407,5407,0.7345098257064819,0,0,0.5845465660095215,7
5408,5408,0.9994243383407593,1,1,0.9997450709342957,9
5409,5409,0.9991862177848816,1,1,0.9995612502098083,1
5410,5410,0.6012382507324219,0,0,0.5372791886329651,5
5411,5411,0.6065852642059326,0,0,0.6165814399719238,6
5412,5412,0.9994518160820007,1,1,0.9997208714485168,6
5413,5413,0.9963085055351257,1,1,0.9986218214035034,3
5414,5414,0.9660833477973938,1,1,0.988403856754303,4
5415,5415,0.6516032814979553,1,1,0.9003863334655762,4
5416,5416,0.958014190196991,0,1,0.9833105802536011,1
5417,5417,0.6648474931716919,0,1,0.8745554089546204,3
5418,5418,0.9956089854240417,1,1,0.9982726573944092,8
5419,5419,0.9775999188423157,1,1,0.9930092096328735,2
5420,5420,0.9989757537841797,1,1,0.9995842576026917,6
5421,5421,0.9986547231674194,1,1,0.9992793202400208,6
5422,5422,0.9996941089630127,1,1,0.9997805953025818,1
5423,5423,0.9998670816421509,1,1,0.9999209642410278,6
5424,5424,0.504776656627655,1,0,0.7263903021812439,3
5425,5425,0.7658178806304932,1,1,0.9466390609741211,6
5426,5426,0.6206475496292114,1,0,0.6310870051383972,5
5427,5427,0.9999592304229736,1,1,0.9999790191650391,8
5428,5428,0.8765713572502136,1,1,0.9631643891334534,4
5429,5429,0.9995527863502502,1,1,0.9997573494911194,6
5430,5430,0.9869533181190491,1,1,0.9956333041191101,7
5431,5431,0.9991872906684875,1,1,0.9995166063308716,1
5432,5432,0.9988349080085754,1,1,0.9994912147521973,9
5433,5433,0.5939456224441528,0,1,0.8170738816261292,5
5434,5434,0.9529699087142944,1,1,0.9754225015640259,6
5435,5435,0.8616403341293335,1,0,0.49274688959121704,7
5436,5436,0.6671690940856934,1,1,0.9160361289978027,6
5437,5437,0.9915851354598999,1,1,0.9972564578056335,0
5438,5438,0.9869483709335327,1,1,0.9953227639198303,7
5439,5439,0.9993341565132141,1,1,0.9996155500411987,1
5440,5440,0.9999711513519287,1,1,0.9999814033508301,9
5441,5441,0.6565579771995544,1,0,0.5811326503753662,5
5442,5442,0.9998748302459717,1,1,0.9999245405197144,2
5443,5443,0.7825785279273987,1,1,0.9433251023292542,6
5444,5444,0.9678176641464233,1,1,0.9907664060592651,7
5445,5445,0.9941956400871277,1,1,0.9965478777885437,7
5446,5446,0.8711287975311279,1,1,0.9382185935974121,6
5447,5447,0.9998685121536255,1,1,0.9999233484268188,5
5448,5448,0.9999814033508301,1,1,0.99998939037323,9
5449,5449,0.9998946189880371,1,1,0.9999175071716309,1
5450,5450,0.6712511777877808,0,1,0.8586706519126892,3
5451,5451,0.9997853636741638,1,1,0.9998667240142822,6
5452,5452,0.9993664622306824,1,1,0.9996881484985352,0
5453,5453,0.9985774755477905,1,1,0.9991405010223389,2
5454,5454,0.6970922946929932,0,1,0.8594034910202026,2
5455,5455,0.740340530872345,1,0,0.5619792938232422,9
5456,5456,0.7924306988716125,1,1,0.8777177333831787,1
5457,5457,0.9999972581863403,1,1,0.9999980926513672,8
5458,5458,0.7218412160873413,0,1,0.9097546339035034,6
5459,5459,0.5245698094367981,1,0,0.3610226511955261,5
5460,5460,0.9970184564590454,1,1,0.9977344274520874,0
5461,5461,0.9948033690452576,1,1,0.9981551766395569,0
5462,5462,0.9861393570899963,1,1,0.9974429607391357,0
5463,5463,0.9780310988426208,1,1,0.9885973334312439,5
5464,5464,0.9978585839271545,1,1,0.9987321496009827,7
5465,5465,0.9961766004562378,1,1,0.9975191354751587,7
5466,5466,0.926267147064209,1,1,0.9752516746520996,8
5467,5467,0.6213886141777039,1,0,0.6256604194641113,5
5468,5468,0.5270819067955017,1,0,0.4183216691017151,5
5469,5469,0.7238656282424927,1,1,0.9042410254478455,5
